Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Oregon State,,98.8,,,,69.3,0.508,,20.3,,49.1,32.3,0.358,0.365,8.74,0,0,0,0,0,0,0.0,0.0
Pacific,,98.1,,,,63.3,0.471,,18.2,,51.8,33.6,0.377,0.381,-0.6,0,0,0,0,0,0,0.0,0.0
Penn State,,102.2,,,,71.6,0.5,,18.4,,48.7,32.1,0.339,0.407,8.82,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,103.4,,,,64.8,0.512,,16.9,,52.7,32.2,0.344,0.336,-2.89,0,0,0,0,0,0,0.0,0.0
Pepperdine,,101.0,,,,72.0,0.5,,17.5,,50.9,32.8,0.329,0.276,3.34,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,97.1,,,,,0.483,,20.1,,52.2,37.4,0.339,0.314,4.41,0,0,0,0,0,0,0.0,0.0
Portland,,95.5,,,,66.6,0.46,,17.7,,49.1,33.1,0.293,0.367,1.92,0,0,0,0,0,0,0.0,0.0
Portland State,,103.1,,,,71.9,0.514,,19.4,,51.3,34.5,0.341,0.462,-0.09,0,0,0,0,0,0,0.0,0.0
Prairie View,,92.2,,,,,0.458,,20.8,,47.8,35.5,0.317,0.34,-11.13,0,0,0,0,0,0,0.0,0.0
Princeton,,102.0,,,,59.7,0.547,,19.2,,46.8,23.2,0.471,0.315,-2.93,0,0,0,0,0,0,0.0,0.0
Providence,,89.6,,,,71.0,0.437,,20.4,,49.8,39.3,0.246,0.292,5.28,0,0,0,0,0,0,0.0,0.0
Purdue,,106.3,,,,68.8,0.497,,17.8,,51.9,38.7,0.308,0.459,9.56,0,0,0,0,0,0,0.0,0.0
Quinnipiac,,98.1,,,,73.6,0.504,,21.4,,49.8,33.8,0.233,0.409,-9.2,0,0,0,0,0,0,0.0,0.0
Radford,,97.6,,,,,0.497,,21.9,,48.4,33.5,0.362,0.383,-7.92,0,0,0,0,0,0,0.0,0.0
Rhode Island,,87.0,,,,71.1,0.443,,21.6,,46.7,32.5,0.235,0.38,5.73,0,0,0,0,0,0,0.0,0.0
Rice,,85.1,,,,66.7,0.418,,23.4,,51.7,36.1,0.293,0.362,3.26,0,0,0,0,0,0,0.0,0.0
Richmond,,103.5,,,,64.2,0.52,,18.1,,47.8,32.7,0.372,0.296,-1.55,0,0,0,0,0,0,0.0,0.0
Rider,,100.7,,,,69.5,0.507,,20.0,,49.7,33.3,0.329,0.433,-6.7,0,0,0,0,0,0,0.0,0.0
Robert Morris,,99.9,,,,69.1,0.489,,17.2,,49.5,29.6,0.255,0.374,-7.8,0,0,0,0,0,0,0.0,0.0
Rutgers,,102.2,,,,68.1,0.497,,18.8,,50.0,36.0,0.291,0.463,4.4,0,0,0,0,0,0,0.0,0.0
Sacramento State,,,,,,,0.445,,,,45.2,31.0,0.302,0.286,0.54,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,88.3,,,,73.3,0.469,,22.7,,48.0,32.4,0.276,0.338,-6.77,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,99.7,,,,,0.481,,17.0,,48.6,32.1,0.336,0.296,-8.14,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,,,,,,0.483,,,,50.7,36.5,0.366,0.36,5.72,0,0,0,0,0,0,0.0,0.0
Saint Louis,,94.3,,,,68.0,0.473,,22.2,,50.8,35.7,0.255,0.447,8.39,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,,,,,,0.434,,,,50.6,33.0,0.353,0.298,2.19,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,95.7,,,,72.8,0.462,,19.0,,49.1,34.3,0.164,0.33,-5.31,0,0,0,0,0,0,0.0,0.0
Sam Houston,,101.7,,,,71.6,0.52,,20.8,,51.4,35.3,0.31,0.428,-5.44,0,0,0,0,0,0,0.0,0.0
Samford,,112.1,,,,64.3,0.595,,18.8,,50.6,29.3,0.488,0.312,-5.8,0,0,0,0,0,0,0.0,0.0
San Diego,,102.9,,,,68.0,0.496,,19.3,,54.2,37.1,0.326,0.499,0.45,0,0,0,0,0,0,0.0,0.0
San Diego State,,88.0,,,,69.9,0.449,,21.7,,45.4,29.5,0.265,0.376,4.54,0,0,0,0,0,0,0.0,0.0
San Francisco,,101.9,,,,70.0,0.5,,20.3,,54.2,37.8,0.283,0.462,0.67,0,0,0,0,0,0,0.0,0.0
San Jose State,,94.8,,,,62.4,0.459,,18.0,,53.2,37.1,0.255,0.359,3.79,0,0,0,0,0,0,0.0,0.0
Santa Clara,,97.0,,,,67.9,0.45,,16.6,,50.8,32.6,0.317,0.376,3.51,0,0,0,0,0,0,0.0,0.0
Seton Hall,,104.2,,,,67.8,0.5,,18.0,,49.0,36.6,0.367,0.341,5.11,0,0,0,0,0,0,0.0,0.0
Siena,,105.9,,,,81.2,0.509,,18.6,,51.8,37.5,0.333,0.404,-4.62,0,0,0,0,0,0,0.0,0.0
South Alabama,,102.5,,,,66.9,0.521,,20.5,,51.2,35.5,0.283,0.441,-3.15,0,0,0,0,0,0,0.0,0.0
South Carolina,,101.9,,,,66.7,0.502,,18.4,,49.6,37.7,0.367,0.321,8.78,0,0,0,0,0,0,0.0,0.0
South Carolina State,,101.0,,,,69.2,0.442,,16.4,,52.5,42.0,0.301,0.361,-9.38,0,0,0,0,0,0,0.0,0.0
South Florida,,101.5,,,,75.1,0.513,,19.6,,51.3,32.3,0.305,0.387,3.92,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,102.0,,,,67.6,0.503,,19.3,,50.8,33.3,0.332,0.394,-2.48,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,,,,,,0.471,,,,49.0,33.6,0.371,0.351,-5.16,0,0,0,0,0,0,0.0,0.0
Southern,,96.7,,,,,0.476,,22.4,,47.5,37.1,0.24,0.473,-14.41,0,0,0,0,0,0,0.0,0.0
Southern California,,105.4,,,,73.5,0.509,,17.5,,50.7,36.9,0.283,0.365,8.77,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,99.0,,,,71.5,0.477,,18.9,,51.4,34.9,0.325,0.409,4.29,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,105.8,,,,72.1,0.457,,13.8,,52.6,41.3,0.322,0.399,1.39,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,95.6,,,,68.7,0.467,,20.9,,50.7,35.4,0.269,0.434,4.2,0,0,0,0,0,0,0.0,0.0
Southern Utah,,102.1,,,,,0.512,,19.2,,46.7,32.4,0.363,0.367,-3.99,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,102.7,,,,66.3,0.499,,19.4,,52.1,39.9,0.298,0.375,5.29,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,102.9,,,,75.0,0.505,,17.7,,49.1,32.6,0.39,0.325,-7.98,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,,,,,,0.501,,14.8,,49.9,,0.237,0.314,6.96,0,0,0,0,0,0,0.0,0.0
Stanford,,112.1,,,,69.6,0.538,,17.5,,56.5,38.5,0.35,0.454,7.12,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,94.4,,,,71.6,0.497,,21.9,,46.5,31.0,0.349,0.36,-4.97,0,0,0,0,0,0,0.0,0.0
Stetson,,101.1,,,,,0.451,,16.8,,55.4,43.0,0.206,0.381,-8.23,0,0,0,0,0,0,0.0,0.0
Stony Brook,,84.0,,,,,0.445,,23.5,,45.8,29.0,0.368,0.348,-2.38,0,0,0,0,0,0,0.0,0.0
Syracuse,,109.8,,,,68.1,0.514,,17.0,,52.6,40.2,0.258,0.362,6.2,0,0,0,0,0,0,0.0,0.0
TCU,,111.2,,,,78.1,0.513,,16.3,,49.3,37.5,0.321,0.38,2.81,0,0,0,0,0,0,0.0,0.0
Temple,,111.4,,,,61.2,0.485,,12.8,,53.1,40.0,0.411,0.324,6.94,0,0,0,0,0,0,0.0,0.0
Tennessee,,108.0,,,,72.9,0.516,,17.8,,51.7,38.9,0.365,0.395,8.12,0,0,0,0,0,0,0.0,0.0
Tennessee State,,93.9,,,,,0.446,,18.2,,46.4,32.3,0.405,0.364,-2.24,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,115.7,,,,68.5,0.528,,15.9,,52.3,38.7,0.458,0.419,-3.64,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,94.8,,,,,0.451,,20.7,,49.8,39.0,0.239,0.371,-0.03,0,0,0,0,0,0,0.0,0.0
Texas,,105.1,,,,70.9,0.518,,18.6,,52.8,37.0,0.261,0.433,9.61,0,0,0,0,0,0,0.0,0.0
Texas A&M,,94.3,,,,68.2,0.469,,20.7,,50.3,35.5,0.359,0.341,5.47,0,0,0,0,0,0,0.0,0.0
Texas Southern,,112.0,,,,64.8,0.485,,19.6,,56.1,45.7,0.321,0.365,-13.44,0,0,0,0,0,0,0.0,0.0
Texas State,,101.8,,,,66.2,0.49,,17.7,,51.5,33.8,0.279,0.42,-5.52,0,0,0,0,0,0,0.0,0.0
Texas Tech,,100.4,,,,,0.492,,18.5,,47.7,30.5,0.304,0.379,5.69,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,97.4,,,,72.3,0.507,,21.7,,47.4,32.7,0.334,0.368,-0.19,0,0,0,0,0,0,0.0,0.0
The Citadel,,93.8,,,,68.9,0.464,,21.2,,48.2,33.7,0.349,0.419,-5.67,0,0,0,0,0,0,0.0,0.0
Toledo,,100.1,,,,69.7,0.498,,20.4,,52.4,36.3,0.37,0.383,2.56,0,0,0,0,0,0,0.0,0.0
Towson,,96.4,,,,69.2,0.497,,21.1,,49.3,31.5,0.316,0.368,-9.1,0,0,0,0,0,0,0.0,0.0
Troy,,110.5,,,,,0.534,,16.1,,48.7,30.9,0.399,0.347,-8.61,0,0,0,0,0,0,0.0,0.0
Tulane,,96.5,,,,70.0,0.467,,19.1,,50.3,37.4,0.223,0.417,3.54,0,0,0,0,0,0,0.0,0.0
Tulsa,,109.9,,,,72.7,0.532,,17.8,,51.2,36.3,0.344,0.389,2.42,0,0,0,0,0,0,0.0,0.0
UAB,,96.7,,,,75.2,0.457,,17.8,,49.4,36.0,0.263,0.375,4.94,0,0,0,0,0,0,0.0,0.0
UC Irvine,,99.5,,,,,0.502,,19.4,,47.9,29.9,0.328,0.365,-0.78,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,95.5,,,,,0.468,,19.7,,52.7,34.6,0.321,0.347,0.15,0,0,0,0,0,0,0.0,0.0
UCF,,102.1,,,,69.6,0.514,,18.5,,48.9,34.5,0.316,0.328,-4.85,0,0,0,0,0,0,0.0,0.0
UCLA,,104.4,,,,71.8,0.532,,19.3,,52.6,38.7,0.278,0.329,10.11,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,94.8,,,,,0.49,,23.9,,49.7,33.3,0.278,0.444,-3.66,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,102.3,,,,69.5,0.501,,20.1,,52.6,37.2,0.245,0.399,-6.15,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,88.7,,,,67.5,0.469,,23.2,,50.0,30.4,0.294,0.349,-0.24,0,0,0,0,0,0,0.0,0.0
UT Arlington,,100.7,,,,76.8,0.484,,19.4,,47.5,34.7,0.399,0.284,-5.86,0,0,0,0,0,0,0.0,0.0
Utah,,109.6,,,,64.2,0.55,,19.3,,53.8,34.1,0.353,0.399,4.36,0,0,0,0,0,0,0.0,0.0
Utah State,,106.6,,,,65.9,0.517,,16.9,,52.4,35.8,0.284,0.376,1.89,0,0,0,0,0,0,0.0,0.0
UTEP,,107.7,,,,,0.529,,17.7,,50.3,34.4,0.274,0.42,3.23,0,0,0,0,0,0,0.0,0.0
UTSA,,102.7,,,,74.4,0.487,,19.6,,54.9,44.8,0.324,0.422,-4.59,0,0,0,0,0,0,0.0,0.0
Valparaiso,,100.5,,,,65.9,0.512,,21.3,,53.9,37.4,0.364,0.347,-3.71,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,105.3,,,,70.4,0.522,,18.1,,49.2,31.4,0.355,0.365,7.54,0,0,0,0,0,0,0.0,0.0
Vermont,,100.4,,,,70.3,0.467,,15.7,,50.0,35.7,0.281,0.339,-8.25,0,0,0,0,0,0,0.0,0.0
Villanova,,99.0,,,,70.4,0.479,,19.6,,50.2,36.1,0.318,0.356,6.74,0,0,0,0,0,0,0.0,0.0
Virginia,,104.6,,,,76.1,0.505,,17.1,,48.4,32.6,0.331,0.422,6.22,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,94.4,,,,71.5,0.452,,19.4,,50.2,37.0,0.297,0.346,-1.8,0,0,0,0,0,0,0.0,0.0
VMI,,90.1,,,,78.3,0.451,,20.2,,47.9,33.3,0.307,0.349,-2.7,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,95.9,,,,66.4,0.475,,20.6,,50.2,36.5,0.256,0.398,2.45,0,0,0,0,0,0,0.0,0.0
Wagner,,98.1,,,,78.8,0.478,,17.7,,45.9,32.6,0.323,0.252,-9.72,0,0,0,0,0,0,0.0,0.0
Wake Forest,,102.3,,,,67.3,0.472,,16.8,,53.2,39.2,0.245,0.375,8.95,0,0,0,0,0,0,0.0,0.0
Washington,,91.1,,,,71.3,0.457,,19.7,,47.5,32.1,0.265,0.312,9.98,0,0,0,0,0,0,0.0,0.0
Washington State,,93.3,,,,66.9,0.471,,22.2,,47.5,34.5,0.313,0.366,7.66,0,0,0,0,0,0,0.0,0.0
Weber State,,99.2,,,,,0.518,,21.9,,50.0,30.1,0.313,0.458,0.46,0,0,0,0,0,0,0.0,0.0
West Virginia,,100.9,,,,69.6,0.497,,20.0,,51.1,38.9,0.282,0.328,5.0,0,0,0,0,0,0,0.0,0.0
Western Carolina,,101.2,,,,,0.499,,18.0,,48.2,34.5,0.289,0.288,-4.94,0,0,0,0,0,0,0.0,0.0
Western Illinois,,95.8,,,,68.4,0.501,,22.9,,51.3,36.9,0.346,0.298,-2.68,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,96.2,,,,70.6,0.495,,21.7,,53.2,36.4,0.304,0.34,-1.46,0,0,0,0,0,0,0.0,0.0
Western Michigan,,98.2,,,,73.0,0.472,,18.0,,48.5,33.8,0.299,0.397,1.87,0,0,0,0,0,0,0.0,0.0
Wichita State,,97.5,,,,,0.466,,19.4,,50.8,35.0,0.371,0.39,1.92,0,0,0,0,0,0,0.0,0.0
William & Mary,,97.8,,,,69.6,0.485,,18.9,,48.5,31.2,0.337,0.336,-0.92,0,0,0,0,0,0,0.0,0.0
Winthrop,,102.8,,,,70.0,0.499,,18.7,,52.4,35.1,0.408,0.417,-7.41,0,0,0,0,0,0,0.0,0.0
Wisconsin,,98.0,,,,61.1,0.484,,16.4,,48.6,26.3,0.336,0.344,12.5,0,0,0,0,0,0,0.0,0.0
Wofford,,100.4,,,,68.7,0.472,,15.9,,47.9,32.0,0.361,0.355,-2.89,0,0,0,0,0,0,0.0,0.0
Wright State,,93.7,,,,,0.486,,23.1,,49.4,29.5,0.32,0.461,-0.15,0,0,0,0,0,0,0.0,0.0
Wyoming,,106.5,,,,77.4,0.493,,15.4,,51.3,35.4,0.305,0.349,2.84,0,0,0,0,0,0,0.0,0.0
Xavier,,104.8,,,,71.5,0.488,,18.7,,53.4,41.7,0.317,0.391,3.42,0,0,0,0,0,0,0.0,0.0
Yale,,88.5,,,,65.4,0.428,,20.6,,50.7,33.5,0.259,0.369,-8.47,0,0,0,0,0,0,0.0,0.0
Youngstown State,,96.3,,,,68.9,0.485,,19.1,,51.1,32.2,0.301,0.304,-3.66,0,0,0,0,0,0,0.0,0.0
