Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
North Dakota State,,99.9,,,,69.2,0.472,,16.1,,51.0,30.7,0.248,0.35,-5.76,0,0,0,0,0,0,0.0,0.0
North Florida,,91.4,,,,64.3,0.474,,20.9,,46.7,29.2,0.338,0.393,-2.11,0,0,0,0,0,0,0.0,0.0
North Texas,,105.7,,,,68.8,0.508,,18.2,,52.7,33.3,0.308,0.527,-4.72,0,0,0,0,0,0,0.0,0.0
Northeastern,,103.6,,,,61.4,0.5,,16.3,,47.7,30.7,0.3,0.347,2.21,0,0,0,0,0,0,0.0,0.0
Northern Arizona,,101.5,,,,67.7,0.528,,19.6,,50.7,28.8,0.311,0.384,-2.35,0,0,0,0,0,0,0.0,0.0
Northern Colorado,,108.5,,,,67.5,0.517,,16.3,,50.6,30.6,0.372,0.471,-4.26,0,0,0,0,0,0,0.0,0.0
Northern Illinois,,96.2,,,,69.6,0.452,,18.2,,51.5,35.8,0.338,0.396,-2.05,0,0,0,0,0,0,0.0,0.0
Northern Iowa,,106.6,,,,59.4,0.496,,15.4,,52.0,30.7,0.379,0.37,4.27,0,0,0,0,0,0,0.0,0.0
Northwestern,,108.8,,,,62.8,0.521,,15.0,,48.3,30.8,0.487,0.351,4.99,0,0,0,0,0,0,0.0,0.0
Northwestern State,,98.7,,,,75.4,0.487,,18.7,,47.6,33.0,0.305,0.487,-4.7,0,0,0,0,0,0,0.0,0.0
Notre Dame,,116.4,,,,64.0,0.537,,13.6,,52.6,34.7,0.345,0.381,6.22,0,0,0,0,0,0,0.0,0.0
Oakland,,108.4,,,,70.5,0.498,,16.4,,53.4,37.6,0.312,0.427,-2.96,0,0,0,0,0,0,0.0,0.0
Ohio,,105.7,,,,69.2,0.494,,15.5,,49.5,32.4,0.353,0.41,-0.03,0,0,0,0,0,0,0.0,0.0
Ohio State,,113.0,,,,65.1,0.561,,15.0,,51.2,28.9,0.354,0.358,7.37,0,0,0,0,0,0,0.0,0.0
Oklahoma,,105.3,,,,67.9,0.501,,15.6,,49.2,29.5,0.405,0.34,7.79,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,107.2,,,,68.6,0.524,,16.1,,51.0,29.1,0.421,0.365,6.97,0,0,0,0,0,0,0.0,0.0
Old Dominion,,106.3,,,,62.9,0.488,,16.2,,55.8,42.4,0.254,0.303,1.78,0,0,0,0,0,0,0.0,0.0
Oral Roberts,,102.5,,,,67.6,0.484,,16.9,,53.6,34.9,0.26,0.399,-3.85,0,0,0,0,0,0,0.0,0.0
Oregon,,102.7,,,,67.0,0.479,,15.9,,51.0,35.4,0.292,0.334,5.96,0,0,0,0,0,0,0.0,0.0
Oregon State,,94.8,,,,63.6,0.476,,20.4,,50.4,32.0,0.305,0.427,5.79,0,0,0,0,0,0,0.0,0.0
Pacific,,105.1,,,,62.0,0.501,,15.3,,51.9,32.6,0.353,0.356,-1.19,0,0,0,0,0,0,0.0,0.0
Penn State,,103.5,,,,62.5,0.499,,16.0,,52.4,30.1,0.372,0.332,6.32,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,95.5,,,,64.9,0.477,,20.0,,48.2,29.1,0.401,0.349,-3.31,0,0,0,0,0,0,0.0,0.0
Pepperdine,,97.6,,,,66.8,0.449,,16.9,,50.3,33.6,0.323,0.374,0.94,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,107.5,,,,62.6,0.497,,16.2,,53.6,37.0,0.29,0.428,7.39,0,0,0,0,0,0,0.0,0.0
Portland,,109.6,,,,65.2,0.538,,17.2,,52.1,34.0,0.362,0.362,2.04,0,0,0,0,0,0,0.0,0.0
Portland State,,111.6,,,,69.1,0.546,,16.6,,47.9,33.1,0.371,0.346,-1.21,0,0,0,0,0,0,0.0,0.0
Prairie View,,93.1,,,,68.5,0.448,,17.4,,49.4,31.4,0.351,0.365,-12.11,0,0,0,0,0,0,0.0,0.0
Presbyterian,,89.6,,,,66.1,0.478,,20.7,,44.2,23.5,0.32,0.276,,0,0,0,0,0,0,0.0,0.0
Princeton,,100.4,,,,59.6,0.509,,19.1,,51.0,29.9,0.379,0.323,-5.56,0,0,0,0,0,0,0.0,0.0
Providence,,111.0,,,,74.0,0.493,,13.9,,51.5,41.5,0.358,0.339,8.24,0,0,0,0,0,0,0.0,0.0
Purdue,,105.3,,,,66.7,0.491,,14.1,,48.9,29.4,0.3,0.386,8.81,0,0,0,0,0,0,0.0,0.0
Purdue Fort Wayne,,99.9,,,,67.9,0.479,,16.1,,49.3,29.3,0.326,0.332,-4.73,0,0,0,0,0,0,0.0,0.0
Quinnipiac,,106.3,,,,68.9,0.482,,16.5,,55.9,40.8,0.204,0.402,-9.37,0,0,0,0,0,0,0.0,0.0
Radford,,99.6,,,,71.0,0.481,,17.5,,54.6,36.9,0.249,0.403,-6.9,0,0,0,0,0,0,0.0,0.0
Rhode Island,,109.7,,,,68.8,0.498,,13.2,,48.9,35.3,0.317,0.335,3.33,0,0,0,0,0,0,0.0,0.0
Rice,,94.5,,,,67.4,0.451,,17.6,,50.0,32.9,0.306,0.367,1.15,0,0,0,0,0,0,0.0,0.0
Richmond,,104.5,,,,65.0,0.511,,14.6,,46.2,26.0,0.362,0.324,3.43,0,0,0,0,0,0,0.0,0.0
Rider,,99.5,,,,69.1,0.481,,16.0,,47.9,28.2,0.338,0.345,-1.68,0,0,0,0,0,0,0.0,0.0
Robert Morris,,101.0,,,,67.6,0.489,,18.6,,51.1,34.6,0.292,0.46,-6.15,0,0,0,0,0,0,0.0,0.0
Rutgers,,98.7,,,,68.1,0.482,,18.1,,48.0,33.2,0.351,0.344,5.91,0,0,0,0,0,0,0.0,0.0
Sacramento State,,94.1,,,,68.6,0.465,,17.8,,46.9,25.5,0.311,0.357,-2.65,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,102.0,,,,70.3,0.514,,19.0,,52.3,36.2,0.364,0.274,-8.72,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,95.5,,,,65.2,0.482,,21.0,,47.5,30.4,0.362,0.364,-7.08,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,96.9,,,,70.7,0.466,,16.2,,44.5,26.5,0.359,0.387,3.97,0,0,0,0,0,0,0.0,0.0
Saint Louis,,97.3,,,,63.4,0.496,,17.8,,48.5,28.0,0.358,0.357,2.55,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,116.7,,,,67.0,0.557,,14.8,,53.2,34.4,0.358,0.334,2.2,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,93.1,,,,65.6,0.444,,20.1,,52.9,38.6,0.289,0.353,-4.57,0,0,0,0,0,0,0.0,0.0
Sam Houston,,111.5,,,,70.6,0.536,,16.1,,53.0,34.9,0.395,0.37,-3.37,0,0,0,0,0,0,0.0,0.0
Samford,,99.9,,,,57.8,0.545,,20.2,,46.9,23.2,0.51,0.332,-2.54,0,0,0,0,0,0,0.0,0.0
San Diego,,97.0,,,,63.8,0.478,,18.2,,47.8,28.3,0.373,0.354,1.98,0,0,0,0,0,0,0.0,0.0
San Diego State,,108.8,,,,63.9,0.522,,17.1,,54.8,40.2,0.306,0.401,4.21,0,0,0,0,0,0,0.0,0.0
San Francisco,,101.5,,,,68.1,0.5,,18.3,,52.7,32.3,0.299,0.449,2.82,0,0,0,0,0,0,0.0,0.0
San Jose State,,108.6,,,,67.7,0.513,,15.9,,50.3,34.6,0.291,0.389,0.83,0,0,0,0,0,0,0.0,0.0
Santa Clara,,94.8,,,,67.3,0.455,,19.4,,50.0,33.9,0.294,0.439,1.66,0,0,0,0,0,0,0.0,0.0
Savannah State,,91.1,,,,64.2,0.467,,21.4,,51.4,34.4,0.278,0.333,-5.75,0,0,0,0,0,0,0.0,0.0
Seattle,,100.1,,,,79.9,0.485,,18.6,,52.7,36.6,0.248,0.439,,0,0,0,0,0,0,0.0,0.0
Seton Hall,,110.2,,,,71.6,0.495,,12.3,,49.3,36.0,0.298,0.333,5.78,0,0,0,0,0,0,0.0,0.0
Siena,,106.6,,,,70.0,0.493,,14.7,,52.9,35.5,0.243,0.387,-1.17,0,0,0,0,0,0,0.0,0.0
South Alabama,,97.9,,,,66.7,0.462,,18.1,,50.2,34.6,0.262,0.387,-3.82,0,0,0,0,0,0,0.0,0.0
South Carolina,,101.6,,,,70.7,0.473,,14.6,,46.6,33.1,0.344,0.291,7.29,0,0,0,0,0,0,0.0,0.0
South Carolina State,,100.2,,,,68.8,0.49,,19.2,,50.4,34.4,0.3,0.382,-8.65,0,0,0,0,0,0,0.0,0.0
South Carolina Upstate,,90.2,,,,66.3,0.458,,21.3,,48.1,32.5,0.311,0.355,,0,0,0,0,0,0,0.0,0.0
South Dakota,,105.3,,,,75.1,0.54,,17.1,,49.3,26.3,0.35,0.426,,0,0,0,0,0,0,0.0,0.0
South Dakota State,,107.0,,,,68.8,0.484,,14.9,,50.1,33.2,0.336,0.45,-5.05,0,0,0,0,0,0,0.0,0.0
South Florida,,103.1,,,,65.0,0.479,,16.3,,50.6,34.3,0.268,0.453,7.21,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,92.8,,,,68.3,0.462,,19.4,,48.4,30.4,0.307,0.405,-3.06,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,105.3,,,,68.5,0.54,,18.9,,48.6,29.9,0.323,0.389,-6.21,0,0,0,0,0,0,0.0,0.0
Southern,,84.9,,,,70.7,0.428,,19.9,,45.0,28.4,0.306,0.368,-10.96,0,0,0,0,0,0,0.0,0.0
Southern California,,93.9,,,,63.0,0.461,,19.3,,52.7,34.2,0.232,0.355,6.47,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,104.9,,,,66.3,0.522,,17.5,,50.4,30.4,0.349,0.377,1.27,0,0,0,0,0,0,0.0,0.0
SIU Edwardsville,,89.0,,,,69.8,0.445,,18.5,,45.2,25.0,0.341,0.316,,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,104.8,,,,63.2,0.516,,18.6,,53.0,33.5,0.335,0.414,3.78,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,101.6,,,,63.7,0.459,,16.6,,55.1,37.8,0.262,0.403,2.25,0,0,0,0,0,0,0.0,0.0
Southern Utah,,92.7,,,,68.3,0.484,,23.0,,50.8,32.1,0.246,0.378,-4.75,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,102.1,,,,68.7,0.51,,18.0,,51.2,33.4,0.273,0.354,1.96,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,91.2,,,,65.2,0.462,,20.1,,48.0,31.4,0.399,0.366,-8.42,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,102.7,,,,65.4,0.473,,15.6,,51.8,35.5,0.295,0.316,8.7,0,0,0,0,0,0,0.0,0.0
Stanford,,101.9,,,,67.5,0.492,,15.5,,49.1,29.7,0.331,0.372,6.5,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,104.8,,,,63.1,0.497,,17.2,,53.7,37.2,0.225,0.359,-6.9,0,0,0,0,0,0,0.0,0.0
Stetson,,89.5,,,,67.2,0.452,,18.8,,45.0,27.4,0.41,0.327,-2.14,0,0,0,0,0,0,0.0,0.0
Stony Brook,,102.9,,,,66.9,0.484,,16.0,,51.9,32.9,0.305,0.368,-7.64,0,0,0,0,0,0,0.0,0.0
Syracuse,,114.0,,,,71.0,0.576,,18.3,,53.0,37.1,0.309,0.369,7.21,0,0,0,0,0,0,0.0,0.0
TCU,,101.6,,,,66.0,0.517,,18.5,,49.0,28.4,0.412,0.337,4.15,0,0,0,0,0,0,0.0,0.0
Temple,,104.1,,,,61.9,0.491,,14.0,,52.8,32.1,0.312,0.274,4.27,0,0,0,0,0,0,0.0,0.0
Tennessee,,105.0,,,,69.8,0.506,,16.2,,50.8,33.5,0.313,0.356,7.75,0,0,0,0,0,0,0.0,0.0
Tennessee State,,96.4,,,,68.5,0.477,,19.5,,48.1,33.1,0.376,0.305,-2.69,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,106.0,,,,68.2,0.521,,18.3,,49.9,35.3,0.27,0.4,-2.51,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,90.7,,,,70.7,0.426,,18.6,,48.9,33.4,0.289,0.383,-2.06,0,0,0,0,0,0,0.0,0.0
Texas,,109.2,,,,73.6,0.511,,15.3,,53.8,38.9,0.262,0.407,7.38,0,0,0,0,0,0,0.0,0.0
Texas A&M,,106.2,,,,66.7,0.497,,15.5,,51.9,33.3,0.339,0.483,9.8,0,0,0,0,0,0,0.0,0.0
Texas A&M-Corpus Christi,,100.3,,,,67.5,0.507,,21.5,,53.8,37.4,0.317,0.43,-2.83,0,0,0,0,0,0,0.0,0.0
Texas Southern,,96.8,,,,69.6,0.505,,21.4,,50.2,33.3,0.261,0.409,-11.38,0,0,0,0,0,0,0.0,0.0
Texas State,,99.5,,,,75.7,0.473,,19.3,,51.5,36.7,0.339,0.466,-3.3,0,0,0,0,0,0,0.0,0.0
Texas Tech,,103.4,,,,72.6,0.485,,16.0,,48.8,32.1,0.251,0.428,8.47,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,88.5,,,,68.1,0.448,,18.4,,44.0,24.1,0.376,0.368,-4.47,0,0,0,0,0,0,0.0,0.0
The Citadel,,100.8,,,,60.2,0.48,,15.3,,49.2,29.4,0.388,0.288,-2.94,0,0,0,0,0,0,0.0,0.0
Toledo,,87.9,,,,61.4,0.464,,20.7,,47.5,27.3,0.32,0.28,-0.77,0,0,0,0,0,0,0.0,0.0
Towson,,99.6,,,,68.2,0.473,,15.9,,46.2,32.1,0.315,0.355,-0.75,0,0,0,0,0,0,0.0,0.0
Troy,,108.3,,,,68.7,0.532,,15.2,,50.0,32.3,0.331,0.282,-2.31,0,0,0,0,0,0,0.0,0.0
Tulane,,93.9,,,,65.9,0.449,,17.9,,45.8,29.6,0.323,0.382,1.5,0,0,0,0,0,0,0.0,0.0
Tulsa,,106.5,,,,67.1,0.502,,16.8,,54.1,33.9,0.261,0.471,2.84,0,0,0,0,0,0,0.0,0.0
UAB,,102.4,,,,64.9,0.471,,17.0,,53.6,35.7,0.315,0.457,2.9,0,0,0,0,0,0,0.0,0.0
UC Davis,,99.7,,,,69.4,0.504,,19.1,,48.6,28.0,0.346,0.429,-3.01,0,0,0,0,0,0,0.0,0.0
UC Irvine,,102.5,,,,65.7,0.476,,15.0,,48.5,31.1,0.306,0.371,-3.75,0,0,0,0,0,0,0.0,0.0
UC Riverside,,98.9,,,,63.1,0.465,,17.0,,53.3,35.5,0.28,0.393,-2.61,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,99.4,,,,67.7,0.51,,19.9,,48.4,27.4,0.357,0.459,-1.09,0,0,0,0,0,0,0.0,0.0
UCF,,100.6,,,,65.5,0.494,,18.4,,49.2,33.3,0.307,0.375,2.19,0,0,0,0,0,0,0.0,0.0
UCLA,,101.2,,,,65.1,0.526,,19.0,,49.5,30.4,0.344,0.366,7.86,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,99.0,,,,73.9,0.489,,19.2,,50.8,34.9,0.301,0.387,-6.47,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,93.7,,,,67.7,0.427,,17.5,,50.7,36.9,0.286,0.338,0.63,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,96.1,,,,68.9,0.474,,19.5,,49.1,34.1,0.356,0.356,0.94,0,0,0,0,0,0,0.0,0.0
UT Arlington,,100.7,,,,72.1,0.485,,17.7,,47.5,32.2,0.34,0.443,-3.97,0,0,0,0,0,0,0.0,0.0
Utah,,99.5,,,,66.2,0.485,,18.0,,49.3,27.9,0.358,0.405,4.16,0,0,0,0,0,0,0.0,0.0
Utah State,,116.5,,,,62.5,0.551,,14.0,,54.6,33.8,0.303,0.298,1.23,0,0,0,0,0,0,0.0,0.0
Utah Valley,,97.2,,,,65.1,0.469,,17.9,,49.8,28.6,0.319,0.363,-9.25,0,0,0,0,0,0,0.0,0.0
UTEP,,106.6,,,,69.8,0.528,,16.3,,50.5,28.9,0.312,0.396,1.96,0,0,0,0,0,0,0.0,0.0
UTSA,,107.6,,,,65.2,0.496,,15.0,,51.5,33.9,0.311,0.352,-5.44,0,0,0,0,0,0,0.0,0.0
Valparaiso,,107.5,,,,68.2,0.536,,17.5,,49.1,31.7,0.377,0.361,0.34,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,109.6,,,,69.9,0.525,,16.7,,50.3,33.1,0.302,0.467,7.86,0,0,0,0,0,0,0.0,0.0
Vermont,,103.6,,,,67.5,0.482,,17.3,,51.9,36.3,0.278,0.494,-6.69,0,0,0,0,0,0,0.0,0.0
Villanova,,112.9,,,,71.9,0.522,,16.0,,53.2,37.7,0.345,0.439,7.75,0,0,0,0,0,0,0.0,0.0
Virginia,,102.2,,,,63.6,0.478,,14.5,,50.4,30.1,0.295,0.3,6.93,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,111.3,,,,67.8,0.522,,15.2,,51.5,36.6,0.326,0.353,0.64,0,0,0,0,0,0,0.0,0.0
VMI,,103.2,,,,85.5,0.496,,14.8,,42.9,28.4,0.484,0.324,-7.21,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,104.2,,,,68.5,0.466,,14.9,,50.9,35.6,0.256,0.429,5.13,0,0,0,0,0,0,0.0,0.0
Wagner,,89.6,,,,67.3,0.474,,21.4,,46.5,29.5,0.404,0.281,-8.78,0,0,0,0,0,0,0.0,0.0
Wake Forest,,100.9,,,,70.4,0.47,,17.4,,53.0,38.8,0.233,0.408,8.85,0,0,0,0,0,0,0.0,0.0
Washington,,108.5,,,,72.8,0.497,,14.8,,52.5,36.9,0.257,0.409,7.49,0,0,0,0,0,0,0.0,0.0
Washington State,,105.9,,,,66.8,0.501,,17.4,,51.5,35.6,0.299,0.463,4.65,0,0,0,0,0,0,0.0,0.0
Weber State,,109.9,,,,68.5,0.516,,15.4,,52.0,33.2,0.398,0.417,-1.04,0,0,0,0,0,0,0.0,0.0
West Virginia,,111.4,,,,64.0,0.489,,14.8,,54.5,42.0,0.348,0.396,10.26,0,0,0,0,0,0,0.0,0.0
Western Carolina,,106.0,,,,70.1,0.516,,16.7,,50.3,34.9,0.372,0.337,-2.91,0,0,0,0,0,0,0.0,0.0
Western Illinois,,94.1,,,,62.4,0.46,,17.8,,48.4,27.8,0.293,0.395,-5.84,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,106.6,,,,65.8,0.513,,16.6,,51.8,34.3,0.349,0.354,-2.18,0,0,0,0,0,0,0.0,0.0
Western Michigan,,104.0,,,,66.6,0.482,,17.2,,52.5,37.2,0.325,0.408,-1.17,0,0,0,0,0,0,0.0,0.0
Wichita State,,107.0,,,,64.6,0.508,,17.2,,53.8,34.7,0.341,0.376,1.73,0,0,0,0,0,0,0.0,0.0
William & Mary,,107.5,,,,61.4,0.51,,14.9,,49.6,30.7,0.486,0.37,1.63,0,0,0,0,0,0,0.0,0.0
Winston-Salem,,89.3,,,,69.8,0.445,,20.8,,49.4,35.4,0.31,0.379,,0,0,0,0,0,0,0.0,0.0
Winthrop,,92.0,,,,66.7,0.412,,15.1,,51.0,34.1,0.259,0.36,-7.31,0,0,0,0,0,0,0.0,0.0
Wisconsin,,111.3,,,,59.8,0.514,,12.5,,51.3,30.2,0.394,0.325,7.66,0,0,0,0,0,0,0.0,0.0
Wofford,,105.4,,,,65.1,0.495,,15.5,,52.2,33.6,0.31,0.443,-2.57,0,0,0,0,0,0,0.0,0.0
Wright State,,107.0,,,,62.9,0.514,,16.0,,49.7,31.6,0.388,0.341,0.16,0,0,0,0,0,0,0.0,0.0
Wyoming,,97.5,,,,72.1,0.48,,18.7,,48.1,29.0,0.314,0.516,3.63,0,0,0,0,0,0,0.0,0.0
Xavier,,111.0,,,,69.7,0.522,,15.3,,53.5,35.2,0.319,0.419,5.94,0,0,0,0,0,0,0.0,0.0
Yale,,98.2,,,,67.6,0.462,,18.0,,50.2,33.1,0.276,0.415,-5.6,0,0,0,0,0,0,0.0,0.0
Youngstown State,,98.5,,,,67.5,0.467,,16.9,,49.7,32.4,0.289,0.402,0.4,0,0,0,0,0,0,0.0,0.0
