Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Nicholls State,,107.5,,,,72.5,0.531,,14.5,,50.9,31.5,0.379,0.21,-5.9,0,0,0,0,0,0,0.0,0.0
NJIT,,92.4,,,,67.3,0.467,,16.8,,47.9,23.0,0.355,0.311,-6.17,0,0,0,0,0,0,0.0,0.0
Norfolk State,,105.0,,,,70.7,0.522,,17.3,,53.4,30.7,0.356,0.371,-9.3,0,0,0,0,0,0,0.0,0.0
North Alabama,,97.4,,,,70.6,0.46,,14.5,,48.2,27.5,0.413,0.23,-3.21,0,0,0,0,0,0,0.0,0.0
North Carolina,,109.7,,,,70.3,0.515,,14.2,,55.8,31.8,0.381,0.303,8.89,0,0,0,0,0,0,0.0,0.0
North Carolina A&T,,98.1,,,,68.5,0.478,,15.9,,49.3,29.9,0.341,0.284,-4.46,0,0,0,0,0,0,0.0,0.0
North Carolina Central,,101.5,,,,70.9,0.505,,18.8,,52.3,33.5,0.336,0.363,-7.47,0,0,0,0,0,0,0.0,0.0
North Dakota,,100.9,,,,69.4,0.481,,15.0,,49.4,26.6,0.441,0.315,-5.26,0,0,0,0,0,0,0.0,0.0
North Dakota State,,108.0,,,,68.2,0.528,,15.0,,53.4,25.3,0.373,0.339,-4.66,0,0,0,0,0,0,0.0,0.0
North Florida,,98.4,,,,69.1,0.501,,18.5,,46.2,26.2,0.501,0.298,0.08,0,0,0,0,0,0,0.0,0.0
North Texas,,106.5,,,,60.6,0.518,,16.0,,53.6,32.3,0.423,0.369,1.28,0,0,0,0,0,0,0.0,0.0
Northeastern,,97.5,,,,65.4,0.501,,18.9,,51.6,26.3,0.405,0.306,-1.19,0,0,0,0,0,0,0.0,0.0
Northern Arizona,,98.8,,,,67.8,0.492,,17.1,,52.2,28.6,0.419,0.281,-4.1,0,0,0,0,0,0,0.0,0.0
Northern Colorado,,109.2,,,,70.7,0.563,,15.7,,50.5,22.9,0.462,0.303,-3.67,0,0,0,0,0,0,0.0,0.0
Northern Illinois,,93.1,,,,68.6,0.472,,17.7,,47.1,24.3,0.335,0.331,-3.07,0,0,0,0,0,0,0.0,0.0
Northern Iowa,,108.0,,,,67.6,0.537,,14.7,,50.1,21.0,0.436,0.325,3.43,0,0,0,0,0,0,0.0,0.0
Northern Kentucky,,104.9,,,,65.6,0.503,,16.6,,51.9,35.3,0.432,0.259,-6.19,0,0,0,0,0,0,0.0,0.0
Northwestern,,104.4,,,,68.8,0.495,,12.3,,49.3,25.4,0.387,0.256,7.11,0,0,0,0,0,0,0.0,0.0
Northwestern State,,100.9,,,,73.2,0.503,,16.6,,48.5,29.3,0.338,0.244,-3.2,0,0,0,0,0,0,0.0,0.0
Notre Dame,,108.6,,,,65.9,0.543,,14.1,,50.2,22.4,0.423,0.267,7.01,0,0,0,0,0,0,0.0,0.0
Oakland,,107.3,,,,69.0,0.502,,15.3,,49.4,31.4,0.415,0.334,-4.06,0,0,0,0,0,0,0.0,0.0
Ohio,,107.3,,,,69.0,0.507,,13.3,,49.4,27.4,0.452,0.315,-4.17,0,0,0,0,0,0,0.0,0.0
Ohio State,,110.9,,,,65.1,0.543,,15.1,,52.0,29.3,0.395,0.334,9.08,0,0,0,0,0,0,0.0,0.0
Oklahoma,,103.0,,,,66.1,0.548,,19.7,,51.0,25.8,0.413,0.274,10.1,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,96.9,,,,68.8,0.48,,18.4,,50.8,32.3,0.314,0.33,10.58,0,0,0,0,0,0,0.0,0.0
Old Dominion,,100.8,,,,65.7,0.473,,15.3,,52.5,32.2,0.265,0.34,-0.09,0,0,0,0,0,0,0.0,0.0
Omaha,,97.4,,,,71.4,0.492,,17.1,,46.9,24.2,0.341,0.286,-2.27,0,0,0,0,0,0,0.0,0.0
Oral Roberts,,114.4,,,,72.2,0.544,,11.9,,52.8,28.4,0.462,0.232,-4.49,0,0,0,0,0,0,0.0,0.0
Oregon,,105.0,,,,68.4,0.511,,14.8,,49.7,30.0,0.36,0.292,8.05,0,0,0,0,0,0,0.0,0.0
Oregon State,,99.1,,,,67.8,0.492,,16.1,,45.7,26.2,0.308,0.276,8.4,0,0,0,0,0,0,0.0,0.0
Pacific,,94.3,,,,69.5,0.468,,15.8,,48.8,22.7,0.335,0.319,0.41,0,0,0,0,0,0,0.0,0.0
Penn State,,101.6,,,,62.8,0.505,,16.2,,53.0,28.6,0.426,0.218,9.1,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,103.4,,,,69.0,0.513,,15.0,,48.8,25.2,0.403,0.242,-0.5,0,0,0,0,0,0,0.0,0.0
Pepperdine,,94.4,,,,71.7,0.478,,17.9,,47.6,26.6,0.352,0.238,3.42,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,95.8,,,,64.2,0.467,,18.4,,52.1,30.5,0.336,0.394,6.98,0,0,0,0,0,0,0.0,0.0
Portland,,102.7,,,,72.0,0.504,,16.4,,50.2,23.9,0.384,0.35,-1.11,0,0,0,0,0,0,0.0,0.0
Portland State,,101.0,,,,72.2,0.481,,14.9,,47.1,27.3,0.336,0.318,-5.67,0,0,0,0,0,0,0.0,0.0
Prairie View,,95.5,,,,71.8,0.484,,20.8,,49.1,31.7,0.327,0.385,-3.66,0,0,0,0,0,0,0.0,0.0
Presbyterian,,98.5,,,,66.5,0.471,,16.7,,53.1,33.9,0.36,0.315,-3.65,0,0,0,0,0,0,0.0,0.0
Princeton,,114.7,,,,68.7,0.575,,12.9,,51.4,25.8,0.453,0.208,-3.95,0,0,0,0,0,0,0.0,0.0
Providence,,106.4,,,,65.9,0.5,,14.7,,52.2,30.3,0.38,0.37,7.75,0,0,0,0,0,0,0.0,0.0
Purdue,,117.8,,,,66.7,0.565,,15.0,,57.1,35.2,0.392,0.382,8.23,0,0,0,0,0,0,0.0,0.0
Purdue Fort Wayne,,104.3,,,,69.4,0.54,,17.2,,48.1,23.2,0.444,0.273,-6.69,0,0,0,0,0,0,0.0,0.0
Quinnipiac,,103.2,,,,69.3,0.507,,16.3,,50.7,28.7,0.438,0.266,-4.2,0,0,0,0,0,0,0.0,0.0
Radford,,95.3,,,,65.4,0.477,,18.0,,50.3,28.9,0.408,0.278,-3.9,0,0,0,0,0,0,0.0,0.0
Rhode Island,,98.5,,,,68.2,0.505,,18.3,,51.5,28.6,0.292,0.36,1.22,0,0,0,0,0,0,0.0,0.0
Rice,,106.8,,,,68.4,0.537,,16.0,,50.8,26.6,0.424,0.305,-1.19,0,0,0,0,0,0,0.0,0.0
Richmond,,104.8,,,,67.4,0.511,,13.0,,47.6,22.4,0.417,0.31,4.48,0,0,0,0,0,0,0.0,0.0
Rider,,98.2,,,,68.3,0.46,,14.8,,50.5,29.3,0.286,0.273,-3.56,0,0,0,0,0,0,0.0,0.0
Robert Morris,,101.7,,,,67.7,0.517,,18.4,,49.3,28.5,0.319,0.283,-5.47,0,0,0,0,0,0,0.0,0.0
Rutgers,,102.9,,,,65.5,0.499,,15.0,,51.4,29.6,0.316,0.262,6.81,0,0,0,0,0,0,0.0,0.0
Sacramento State,,98.1,,,,66.4,0.492,,14.9,,46.5,22.4,0.338,0.283,-5.36,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,104.0,,,,69.3,0.512,,17.0,,50.9,31.8,0.39,0.247,-8.79,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,98.4,,,,68.9,0.472,,15.5,,49.3,31.0,0.311,0.301,-7.91,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,97.9,,,,68.5,0.497,,17.1,,51.7,27.0,0.449,0.229,2.46,0,0,0,0,0,0,0.0,0.0
Saint Louis,,109.2,,,,69.0,0.515,,15.7,,54.5,34.4,0.306,0.322,3.45,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,106.5,,,,65.5,0.528,,15.2,,53.4,27.8,0.363,0.24,6.58,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,99.7,,,,66.7,0.48,,17.2,,51.5,31.3,0.303,0.371,-0.47,0,0,0,0,0,0,0.0,0.0
Sam Houston,,99.7,,,,68.8,0.499,,15.8,,52.2,27.9,0.422,0.244,-1.16,0,0,0,0,0,0,0.0,0.0
Samford,,105.1,,,,70.5,0.519,,16.8,,51.1,30.6,0.435,0.283,-1.76,0,0,0,0,0,0,0.0,0.0
San Diego,,96.9,,,,67.4,0.476,,16.1,,50.6,27.0,0.283,0.258,1.48,0,0,0,0,0,0,0.0,0.0
San Diego State,,99.0,,,,65.3,0.487,,16.8,,51.5,29.5,0.308,0.311,5.85,0,0,0,0,0,0,0.0,0.0
San Francisco,,108.7,,,,70.9,0.537,,15.6,,53.4,30.2,0.453,0.29,5.24,0,0,0,0,0,0,0.0,0.0
San Jose State,,96.5,,,,66.3,0.507,,17.7,,46.2,22.4,0.451,0.223,3.79,0,0,0,0,0,0,0.0,0.0
Santa Clara,,107.8,,,,71.4,0.545,,14.7,,50.4,22.8,0.321,0.276,3.61,0,0,0,0,0,0,0.0,0.0
Seattle,,103.8,,,,71.8,0.494,,14.1,,50.3,26.4,0.458,0.28,-4.1,0,0,0,0,0,0,0.0,0.0
Seton Hall,,104.3,,,,68.7,0.481,,14.9,,51.8,32.6,0.359,0.312,8.52,0,0,0,0,0,0,0.0,0.0
Siena,,97.4,,,,67.2,0.487,,16.5,,48.2,24.5,0.34,0.289,-3.5,0,0,0,0,0,0,0.0,0.0
South Alabama,,105.2,,,,67.5,0.519,,16.2,,49.8,28.9,0.354,0.317,-3.59,0,0,0,0,0,0,0.0,0.0
South Carolina,,97.9,,,,72.2,0.479,,17.8,,51.3,34.3,0.349,0.286,8.37,0,0,0,0,0,0,0.0,0.0
South Carolina State,,96.3,,,,73.7,0.441,,16.4,,52.9,35.7,0.324,0.312,-8.39,0,0,0,0,0,0,0.0,0.0
South Carolina Upstate,,102.1,,,,69.4,0.518,,16.4,,47.4,22.7,0.386,0.29,-4.11,0,0,0,0,0,0,0.0,0.0
South Dakota,,110.5,,,,67.5,0.528,,13.0,,52.9,27.1,0.332,0.337,-5.61,0,0,0,0,0,0,0.0,0.0
South Dakota State,,119.3,,,,71.7,0.6,,13.8,,52.7,24.0,0.354,0.333,-3.77,0,0,0,0,0,0,0.0,0.0
South Florida,,87.2,,,,65.9,0.413,,16.2,,50.0,29.6,0.306,0.254,4.4,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,103.7,,,,72.6,0.512,,16.1,,48.1,25.7,0.436,0.366,-4.69,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,106.9,,,,73.4,0.536,,17.3,,47.5,27.0,0.426,0.369,-5.77,0,0,0,0,0,0,0.0,0.0
Southern,,99.3,,,,72.1,0.5,,17.7,,47.7,27.7,0.336,0.347,-6.9,0,0,0,0,0,0,0.0,0.0
Southern California,,106.5,,,,67.5,0.512,,15.3,,54.3,33.5,0.322,0.309,6.09,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,101.7,,,,62.9,0.52,,16.3,,49.6,22.7,0.422,0.29,0.73,0,0,0,0,0,0,0.0,0.0
SIU Edwardsville,,96.6,,,,69.1,0.469,,18.4,,51.4,34.1,0.35,0.336,-4.71,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,105.8,,,,69.5,0.515,,15.6,,50.5,27.6,0.422,0.356,4.44,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,93.6,,,,68.3,0.477,,17.3,,48.0,23.6,0.303,0.27,-0.38,0,0,0,0,0,0,0.0,0.0
Southern Utah,,108.3,,,,70.8,0.531,,15.5,,53.4,28.7,0.408,0.338,-4.57,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,105.2,,,,66.2,0.505,,13.7,,50.0,26.9,0.315,0.259,4.79,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,97.7,,,,68.2,0.467,,15.4,,49.4,30.0,0.366,0.243,-7.93,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,106.4,,,,74.2,0.508,,13.7,,49.3,30.7,0.324,0.261,6.51,0,0,0,0,0,0,0.0,0.0
St. Thomas,,109.5,,,,68.2,0.533,,10.8,,45.5,18.0,0.515,0.223,-5.59,0,0,0,0,0,0,0.0,0.0
Stanford,,99.0,,,,66.8,0.498,,19.1,,55.1,33.8,0.387,0.299,8.59,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,103.3,,,,71.9,0.525,,19.6,,51.9,34.5,0.309,0.353,-1.6,0,0,0,0,0,0,0.0,0.0
Stetson,,101.5,,,,67.5,0.502,,16.4,,51.0,29.6,0.41,0.248,-4.07,0,0,0,0,0,0,0.0,0.0
Stony Brook,,105.9,,,,68.6,0.506,,13.5,,48.8,27.0,0.403,0.269,-5.43,0,0,0,0,0,0,0.0,0.0
Syracuse,,110.9,,,,68.5,0.525,,13.3,,49.0,29.2,0.392,0.283,7.82,0,0,0,0,0,0,0.0,0.0
Tarleton State,,97.8,,,,65.7,0.465,,16.2,,47.1,28.0,0.304,0.343,-0.5,0,0,0,0,0,0,0.0,0.0
TCU,,101.1,,,,67.2,0.487,,17.9,,56.0,37.8,0.317,0.314,10.16,0,0,0,0,0,0,0.0,0.0
Temple,,98.6,,,,67.1,0.454,,15.7,,51.7,32.7,0.382,0.397,4.3,0,0,0,0,0,0,0.0,0.0
Tennessee,,106.2,,,,68.6,0.507,,15.2,,52.2,32.5,0.402,0.29,9.94,0,0,0,0,0,0,0.0,0.0
Tennessee State,,101.8,,,,69.8,0.502,,17.2,,51.1,30.3,0.326,0.318,-7.31,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,102.2,,,,70.6,0.505,,16.0,,50.9,31.6,0.328,0.235,-3.03,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,97.6,,,,70.6,0.471,,16.2,,49.5,30.5,0.373,0.263,-3.02,0,0,0,0,0,0,0.0,0.0
Texas,,105.9,,,,64.5,0.501,,15.3,,50.8,31.5,0.361,0.32,8.87,0,0,0,0,0,0,0.0,0.0
Texas A&M,,104.7,,,,68.6,0.499,,16.1,,50.5,34.3,0.342,0.353,7.42,0,0,0,0,0,0,0.0,0.0
Texas A&M-Corpus Christi,,105.5,,,,72.3,0.495,,16.5,,53.0,34.6,0.313,0.364,-9.1,0,0,0,0,0,0,0.0,0.0
Texas Southern,,98.6,,,,69.7,0.482,,18.2,,53.2,33.0,0.309,0.336,-6.24,0,0,0,0,0,0,0.0,0.0
Texas State,,107.0,,,,65.6,0.52,,16.3,,51.9,31.6,0.306,0.318,-2.86,0,0,0,0,0,0,0.0,0.0
Texas Tech,,106.0,,,,67.3,0.526,,17.2,,54.6,33.2,0.341,0.351,8.65,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,97.5,,,,73.2,0.498,,18.8,,47.2,25.1,0.374,0.416,-1.28,0,0,0,0,0,0,0.0,0.0
The Citadel,,106.0,,,,71.0,0.533,,14.9,,49.5,25.4,0.498,0.295,-1.97,0,0,0,0,0,0,0.0,0.0
Toledo,,113.7,,,,70.3,0.535,,12.6,,53.2,30.3,0.313,0.28,-3.22,0,0,0,0,0,0,0.0,0.0
Towson,,109.7,,,,66.2,0.516,,15.2,,54.5,35.2,0.382,0.339,-2.15,0,0,0,0,0,0,0.0,0.0
Troy,,99.3,,,,68.6,0.491,,19.0,,52.5,31.6,0.405,0.329,-3.52,0,0,0,0,0,0,0.0,0.0
Tulane,,104.1,,,,69.3,0.512,,13.7,,44.7,19.9,0.386,0.334,5.33,0,0,0,0,0,0,0.0,0.0
Tulsa,,100.1,,,,67.3,0.496,,16.8,,48.4,26.7,0.361,0.31,4.07,0,0,0,0,0,0,0.0,0.0
UAB,,112.9,,,,70.4,0.53,,13.8,,53.1,33.7,0.332,0.284,-0.14,0,0,0,0,0,0,0.0,0.0
UC Davis,,99.4,,,,67.9,0.493,,16.2,,49.3,26.0,0.321,0.291,-4.29,0,0,0,0,0,0,0.0,0.0
UC Irvine,,100.3,,,,66.1,0.488,,17.7,,53.0,30.7,0.282,0.296,-0.93,0,0,0,0,0,0,0.0,0.0
UC Riverside,,99.5,,,,66.1,0.507,,16.5,,52.1,24.1,0.407,0.268,-1.89,0,0,0,0,0,0,0.0,0.0
UC San Diego,,102.0,,,,68.5,0.528,,16.7,,46.4,18.5,0.456,0.321,-3.78,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,107.8,,,,67.0,0.544,,17.1,,53.2,29.3,0.3,0.374,-4.39,0,0,0,0,0,0,0.0,0.0
UCF,,102.2,,,,68.1,0.499,,16.5,,49.7,30.8,0.431,0.285,4.63,0,0,0,0,0,0,0.0,0.0
UCLA,,111.4,,,,66.5,0.505,,11.3,,52.5,31.4,0.312,0.294,8.36,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,108.3,,,,68.0,0.53,,15.6,,48.7,27.7,0.398,0.368,-5.28,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,101.8,,,,63.2,0.498,,17.4,,54.0,33.3,0.393,0.278,-1.99,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,105.8,,,,66.7,0.485,,12.8,,47.5,28.0,0.362,0.336,-2.84,0,0,0,0,0,0,0.0,0.0
UT Arlington,,97.6,,,,66.5,0.473,,17.4,,50.1,31.6,0.346,0.288,-0.94,0,0,0,0,0,0,0.0,0.0
Utah,,102.9,,,,67.2,0.484,,15.6,,50.2,29.3,0.394,0.3,6.61,0,0,0,0,0,0,0.0,0.0
Utah State,,107.5,,,,67.3,0.545,,16.2,,53.0,26.3,0.402,0.287,4.53,0,0,0,0,0,0,0.0,0.0
Utah Tech,,97.6,,,,73.9,0.485,,17.7,,50.4,28.3,0.374,0.346,-0.53,0,0,0,0,0,0,0.0,0.0
Utah Valley,,102.5,,,,68.2,0.512,,19.2,,55.8,32.8,0.313,0.382,-1.6,0,0,0,0,0,0,0.0,0.0
UTEP,,101.1,,,,67.9,0.497,,15.2,,47.1,23.5,0.38,0.277,-0.48,0,0,0,0,0,0,0.0,0.0
UTSA,,95.7,,,,70.0,0.445,,15.2,,50.9,31.0,0.338,0.265,-1.49,0,0,0,0,0,0,0.0,0.0
Valparaiso,,101.8,,,,67.4,0.523,,14.7,,49.2,16.9,0.38,0.262,0.83,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,102.0,,,,68.9,0.502,,16.6,,49.6,27.5,0.456,0.387,8.05,0,0,0,0,0,0,0.0,0.0
Vermont,,114.4,,,,65.1,0.57,,13.2,,54.7,24.3,0.43,0.265,-5.7,0,0,0,0,0,0,0.0,0.0
Villanova,,112.4,,,,63.6,0.515,,13.4,,51.5,31.2,0.463,0.298,10.29,0,0,0,0,0,0,0.0,0.0
Virginia,,103.7,,,,59.9,0.497,,14.1,,49.9,27.8,0.299,0.281,6.6,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,97.4,,,,68.6,0.514,,19.6,,48.6,26.6,0.302,0.309,5.17,0,0,0,0,0,0,0.0,0.0
VMI,,112.9,,,,69.2,0.564,,14.8,,49.7,24.4,0.55,0.25,-2.05,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,111.0,,,,63.6,0.551,,15.0,,51.4,27.9,0.411,0.245,6.48,0,0,0,0,0,0,0.0,0.0
Wagner,,107.0,,,,68.3,0.506,,15.4,,53.6,33.9,0.3,0.323,-9.01,0,0,0,0,0,0,0.0,0.0
Wake Forest,,108.7,,,,71.2,0.556,,17.2,,52.2,26.8,0.424,0.336,4.75,0,0,0,0,0,0,0.0,0.0
Washington,,99.1,,,,70.4,0.464,,14.5,,46.2,29.3,0.329,0.347,6.72,0,0,0,0,0,0,0.0,0.0
Washington State,,105.6,,,,67.4,0.479,,14.0,,51.4,33.4,0.442,0.298,5.97,0,0,0,0,0,0,0.0,0.0
Weber State,,106.8,,,,71.1,0.539,,15.0,,49.0,20.7,0.377,0.377,-5.21,0,0,0,0,0,0,0.0,0.0
West Virginia,,99.9,,,,68.5,0.468,,15.7,,47.2,29.9,0.337,0.361,10.74,0,0,0,0,0,0,0.0,0.0
Western Carolina,,100.8,,,,69.3,0.483,,15.2,,50.0,29.4,0.511,0.278,-1.9,0,0,0,0,0,0,0.0,0.0
Western Illinois,,106.0,,,,72.4,0.502,,13.5,,51.7,28.7,0.409,0.302,-5.51,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,106.3,,,,71.0,0.533,,15.3,,48.8,24.6,0.369,0.302,0.23,0,0,0,0,0,0,0.0,0.0
Western Michigan,,97.1,,,,66.5,0.496,,17.9,,47.9,26.6,0.454,0.251,-2.3,0,0,0,0,0,0,0.0,0.0
Wichita State,,99.6,,,,67.8,0.467,,16.1,,51.5,32.3,0.414,0.317,6.0,0,0,0,0,0,0,0.0,0.0
William & Mary,,90.3,,,,69.9,0.462,,20.2,,49.7,26.9,0.39,0.3,-1.88,0,0,0,0,0,0,0.0,0.0
Winthrop,,107.3,,,,69.3,0.565,,18.7,,52.0,26.7,0.429,0.369,-3.63,0,0,0,0,0,0,0.0,0.0
Wisconsin,,104.4,,,,67.0,0.477,,11.4,,50.1,26.0,0.36,0.324,9.16,0,0,0,0,0,0,0.0,0.0
Wofford,,110.2,,,,65.6,0.551,,15.7,,53.0,28.3,0.485,0.287,-1.55,0,0,0,0,0,0,0.0,0.0
Wright State,,108.3,,,,70.0,0.516,,15.2,,50.9,30.8,0.327,0.318,-5.11,0,0,0,0,0,0,0.0,0.0
Wyoming,,107.8,,,,66.3,0.531,,15.0,,52.0,25.5,0.431,0.359,3.6,0,0,0,0,0,0,0.0,0.0
Xavier,,105.8,,,,69.1,0.509,,14.6,,51.9,29.3,0.356,0.353,8.34,0,0,0,0,0,0,0.0,0.0
Yale,,101.8,,,,70.3,0.501,,16.1,,50.2,25.7,0.359,0.321,-1.34,0,0,0,0,0,0,0.0,0.0
Youngstown State,,107.1,,,,67.6,0.513,,15.1,,51.6,30.5,0.381,0.307,-7.12,0,0,0,0,0,0,0.0,0.0
