Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Evansville,,,,,,,0.521,,20.1,,49.1,25.1,0.367,0.369,3.27,0,0,0,0,0,0,0.0,0.0
Fairfield,,,,,,,0.471,,17.8,,51.1,37.4,0.276,0.372,-2.38,0,0,0,0,0,0,0.0,0.0
FDU,,,,,,,0.488,,15.2,,46.7,33.0,0.341,0.278,-7.64,0,0,0,0,0,0,0.0,0.0
Florida,,,,,,,0.555,,18.4,,50.6,30.6,0.385,0.358,9.19,0,0,0,0,0,0,0.0,0.0
Florida A&M,,,,,,,0.49,,19.9,,47.5,,0.434,0.428,-7.94,0,0,0,0,0,0,0.0,0.0
Florida Atlantic,,,,,,,0.493,,17.4,,49.9,40.5,0.329,0.287,-5.68,0,0,0,0,0,0,0.0,0.0
Florida International,,,,,,,0.447,,24.7,,48.7,29.4,0.298,0.391,-1.55,0,0,0,0,0,0,0.0,0.0
Florida State,,,,,,,0.518,,19.4,,50.8,38.7,0.424,0.339,8.31,0,0,0,0,0,0,0.0,0.0
Fordham,,,,,,,0.47,,20.6,,43.5,30.6,0.423,0.313,3.88,0,0,0,0,0,0,0.0,0.0
Fresno State,,,,,,,0.496,,18.8,,54.5,32.8,0.341,0.335,5.11,0,0,0,0,0,0,0.0,0.0
Furman,,,,,,,0.514,,19.0,,51.8,33.0,0.361,0.359,-5.81,0,0,0,0,0,0,0.0,0.0
Gardner-Webb,,,,,,,0.484,,20.1,,50.4,35.4,0.401,0.247,-4.05,0,0,0,0,0,0,0.0,0.0
George Mason,,,,,,,0.495,,18.7,,49.4,38.5,0.343,0.397,0.37,0,0,0,0,0,0,0.0,0.0
George Washington,,,,,,,0.512,,18.6,,52.1,40.0,0.296,0.387,4.13,0,0,0,0,0,0,0.0,0.0
Georgetown,,,,,,,0.457,,18.3,,47.9,35.5,0.273,0.355,3.3,0,0,0,0,0,0,0.0,0.0
Georgia,,,,,,,0.482,,19.4,,51.9,38.9,0.335,0.442,8.16,0,0,0,0,0,0,0.0,0.0
Georgia Southern,,,,,,,0.493,,17.5,,50.7,42.4,0.332,0.367,-6.94,0,0,0,0,0,0,0.0,0.0
Georgia State,,,,,,,0.533,,18.5,,51.6,35.2,0.357,0.336,-5.0,0,0,0,0,0,0,0.0,0.0
Georgia Tech,,,,,,,0.525,,18.1,,50.1,42.9,0.329,0.383,11.21,0,0,0,0,0,0,0.0,0.0
Gonzaga,,,,,,,0.565,,16.5,,55.8,34.8,0.278,0.41,3.32,0,0,0,0,0,0,0.0,0.0
Grambling,,,,,,,0.491,,19.8,,48.8,34.3,0.311,0.358,-9.94,0,0,0,0,0,0,0.0,0.0
Green Bay,,,,,,,0.487,,18.1,,48.7,27.4,0.334,0.397,-0.96,0,0,0,0,0,0,0.0,0.0
Hampton,,,,,,,0.488,,21.3,,50.7,36.5,0.314,0.408,-8.72,0,0,0,0,0,0,0.0,0.0
Hartford,,,,,,,0.469,,20.2,,50.7,34.8,0.341,0.314,-6.15,0,0,0,0,0,0,0.0,0.0
Harvard,,,,,,,0.447,,22.4,,48.5,32.7,0.343,0.357,-4.37,0,0,0,0,0,0,0.0,0.0
Hawaii,,,,,,,0.517,,17.2,,49.8,38.1,0.298,0.3,4.23,0,0,0,0,0,0,0.0,0.0
High Point,,,,,,,0.497,,20.0,,51.5,39.9,0.244,0.383,-8.71,0,0,0,0,0,0,0.0,0.0
Hofstra,,,,,,,0.482,,18.7,,53.8,43.5,0.299,0.346,0.52,0,0,0,0,0,0,0.0,0.0
Holy Cross,,,,,,,0.461,,17.7,,51.2,38.4,0.287,0.393,-6.69,0,0,0,0,0,0,0.0,0.0
Houston,,,,,,,0.443,,18.3,,47.7,30.1,0.334,0.332,3.8,0,0,0,0,0,0,0.0,0.0
Howard,,,,,,,0.446,,20.4,,48.2,31.5,0.303,0.312,-9.87,0,0,0,0,0,0,0.0,0.0
Idaho,,,,,,,0.453,,16.8,,49.8,35.5,0.301,0.369,0.43,0,0,0,0,0,0,0.0,0.0
Idaho State,,,,,,,0.517,,16.2,,42.6,24.5,0.285,0.333,-1.66,0,0,0,0,0,0,0.0,0.0
Illinois,,,,,,,0.528,,15.6,,52.0,31.7,0.349,0.301,7.09,0,0,0,0,0,0,0.0,0.0
Illinois State,,,,,,,0.502,,19.9,,48.8,26.0,0.318,0.35,3.12,0,0,0,0,0,0,0.0,0.0
Illinois-Chicago,,,,,,,0.495,,16.0,,52.2,42.3,0.228,0.39,-0.47,0,0,0,0,0,0,0.0,0.0
Indiana,,,,,,,0.459,,16.1,,49.2,34.2,0.38,0.327,7.94,0,0,0,0,0,0,0.0,0.0
Indiana State,,,,,,,0.472,,18.9,,46.8,26.5,0.359,0.317,2.02,0,0,0,0,0,0,0.0,0.0
Iona,,,,,,,0.49,,18.6,,50.5,36.0,0.267,0.382,-1.87,0,0,0,0,0,0,0.0,0.0
Iowa,,,,,,,0.514,,20.0,,52.5,31.3,0.292,0.475,6.18,0,0,0,0,0,0,0.0,0.0
Iowa State,,,,,,,0.505,,17.4,,51.1,42.9,0.211,0.353,8.06,0,0,0,0,0,0,0.0,0.0
IU Indy,,,,,,,0.521,,15.5,,52.2,42.1,0.355,0.438,-2.41,0,0,0,0,0,0,0.0,0.0
Jackson State,,,,,,,0.438,,20.8,,47.8,33.9,0.313,0.424,-11.09,0,0,0,0,0,0,0.0,0.0
Jacksonville,,,,,,,0.503,,21.2,,48.8,35.1,0.355,0.397,-6.62,0,0,0,0,0,0,0.0,0.0
Jacksonville State,,,,,,,0.528,,17.3,,49.2,32.4,0.344,0.37,-7.7,0,0,0,0,0,0,0.0,0.0
James Madison,,,,,,,0.466,,16.7,,45.4,31.6,0.345,0.291,-1.28,0,0,0,0,0,0,0.0,0.0
Kansas,,,,,,,0.514,,17.6,,52.8,40.9,0.292,0.386,9.44,0,0,0,0,0,0,0.0,0.0
Kansas City,,,,,,,0.502,,15.3,,47.1,33.9,0.422,0.385,-3.45,0,0,0,0,0,0,0.0,0.0
Kansas State,,,,,,,0.485,,17.6,,52.6,35.9,0.231,0.37,4.84,0,0,0,0,0,0,0.0,0.0
Kent State,,,,,,,0.514,,16.2,,50.5,36.7,0.387,0.323,0.77,0,0,0,0,0,0,0.0,0.0
Kentucky,,,,,,,0.527,,18.0,,53.6,33.0,0.313,0.343,8.54,0,0,0,0,0,0,0.0,0.0
La Salle,,,,,,,0.465,,17.3,,47.9,34.9,0.341,0.363,2.9,0,0,0,0,0,0,0.0,0.0
Lafayette,,,,,,,0.556,,19.2,,48.0,24.9,0.365,0.403,-6.37,0,0,0,0,0,0,0.0,0.0
Lamar,,,,,,,0.466,,16.2,,47.3,43.8,0.329,0.355,-6.18,0,0,0,0,0,0,0.0,0.0
Lehigh,,,,,,,0.482,,18.4,,51.5,35.7,0.334,0.346,-8.88,0,0,0,0,0,0,0.0,0.0
Liberty,,,,,,,0.482,,19.2,,51.5,44.1,0.35,0.34,-4.22,0,0,0,0,0,0,0.0,0.0
Lipscomb,,,,,,,0.502,,19.7,,46.9,29.6,0.32,0.416,-4.52,0,0,0,0,0,0,0.0,0.0
Little Rock,,,,,,,0.491,,19.1,,53.5,37.6,0.292,0.47,-3.97,0,0,0,0,0,0,0.0,0.0
Long Beach State,,,,,,,0.462,,19.8,,47.1,31.6,0.291,0.364,-0.6,0,0,0,0,0,0,0.0,0.0
Long Island University,,,,,,,0.481,,21.0,,49.4,31.7,0.337,0.397,-8.11,0,0,0,0,0,0,0.0,0.0
Louisiana,,,,,,,0.534,,17.4,,48.7,34.1,0.372,0.341,0.42,0,0,0,0,0,0,0.0,0.0
Louisiana State,,,,,,,0.498,,19.1,,52.6,33.7,0.336,0.456,6.59,0,0,0,0,0,0,0.0,0.0
Louisiana Tech,,,,,,,0.474,,20.0,,54.9,41.3,0.267,0.382,2.55,0,0,0,0,0,0,0.0,0.0
Louisiana-Monroe,,,,,,,0.464,,20.9,,49.4,41.0,0.298,0.342,-4.01,0,0,0,0,0,0,0.0,0.0
Louisville,,,,,,,0.488,,16.7,,50.2,35.1,0.406,0.365,6.97,0,0,0,0,0,0,0.0,0.0
Loyola (IL),,,,,,,0.476,,18.6,,49.5,,0.277,0.373,1.17,0,0,0,0,0,0,0.0,0.0
Loyola (MD),,,,,,,0.439,,19.9,,46.7,,0.377,0.313,-4.12,0,0,0,0,0,0,0.0,0.0
Loyola Marymount,,,,,,,0.474,,18.2,,48.2,34.1,0.22,0.298,0.04,0,0,0,0,0,0,0.0,0.0
Maine,,,,,,,0.511,,19.5,,51.3,27.9,0.401,0.41,-8.39,0,0,0,0,0,0,0.0,0.0
Manhattan,,,,,,,0.494,,15.8,,50.9,37.4,0.284,0.463,-1.25,0,0,0,0,0,0,0.0,0.0
Marist,,,,,,,0.443,,17.7,,48.0,33.2,0.321,0.268,-2.67,0,0,0,0,0,0,0.0,0.0
Marquette,,,,,,,0.495,,18.0,,53.0,39.7,0.335,0.398,4.12,0,0,0,0,0,0,0.0,0.0
Marshall,,,,,,,0.483,,20.4,,50.5,36.4,0.326,0.44,2.21,0,0,0,0,0,0,0.0,0.0
Maryland,,,,,,,0.482,,16.7,,51.7,48.5,0.242,0.416,11.68,0,0,0,0,0,0,0.0,0.0
Maryland-Baltimore County,,,,,,,0.45,,18.4,,49.4,34.6,0.23,0.315,-6.61,0,0,0,0,0,0,0.0,0.0
Maryland-Eastern Shore,,,,,,,0.439,,20.0,,47.4,30.7,0.377,0.368,-10.1,0,0,0,0,0,0,0.0,0.0
Massachusetts,,,,,,,0.494,,18.9,,49.4,36.1,0.346,0.324,2.59,0,0,0,0,0,0,0.0,0.0
McNeese State,,,,,,,0.484,,20.9,,50.0,36.6,0.292,0.418,-4.66,0,0,0,0,0,0,0.0,0.0
Memphis,,,,,,,0.494,,15.6,,52.3,40.2,0.412,0.383,5.96,0,0,0,0,0,0,0.0,0.0
Mercer,,,,,,,0.498,,20.1,,51.1,40.0,0.352,0.354,-3.11,0,0,0,0,0,0,0.0,0.0
Miami (FL),,,,,,,0.499,,18.6,,51.0,,0.296,0.309,3.28,0,0,0,0,0,0,0.0,0.0
Miami (OH),,,,,,,0.467,,16.7,,51.0,,0.404,0.421,1.6,0,0,0,0,0,0,0.0,0.0
Michigan,,,,,,,0.502,,18.9,,53.2,30.3,0.314,0.395,6.17,0,0,0,0,0,0,0.0,0.0
Michigan State,,,,,,,0.555,,19.6,,51.4,27.0,0.312,0.386,8.38,0,0,0,0,0,0,0.0,0.0
Middle Tennessee,,,,,,,0.498,,17.4,,51.3,32.2,0.306,0.429,-1.71,0,0,0,0,0,0,0.0,0.0
Milwaukee,,,,,,,0.538,,18.7,,52.0,38.1,0.327,0.408,1.26,0,0,0,0,0,0,0.0,0.0
Minnesota,,,,,,,0.477,,16.8,,51.7,40.2,0.306,0.338,5.36,0,0,0,0,0,0,0.0,0.0
Mississippi,,,,,,,0.491,,17.7,,47.6,26.4,0.335,0.333,6.36,0,0,0,0,0,0,0.0,0.0
Mississippi State,,,,,,,0.522,,17.9,,55.4,44.4,0.317,0.406,6.08,0,0,0,0,0,0,0.0,0.0
Mississippi Valley State,,,,,,,0.452,,15.1,,50.2,49.8,0.395,0.296,-12.91,0,0,0,0,0,0,0.0,0.0
Missouri,,,,,,,0.505,,17.4,,53.1,41.2,0.34,0.375,9.04,0,0,0,0,0,0,0.0,0.0
Missouri State,,,,,,,0.48,,18.9,,53.9,40.7,0.241,0.498,2.01,0,0,0,0,0,0,0.0,0.0
Monmouth,,,,,,,0.483,,17.3,,47.2,30.3,0.375,0.385,-5.65,0,0,0,0,0,0,0.0,0.0
Montana,,,,,,,0.506,,20.8,,50.2,29.1,0.332,0.386,-0.91,0,0,0,0,0,0,0.0,0.0
Montana State,,,,,,,0.507,,18.9,,48.5,25.3,0.325,0.373,-3.59,0,0,0,0,0,0,0.0,0.0
Morehead State,,,,,,,0.528,,17.1,,50.0,30.0,0.307,0.409,-2.9,0,0,0,0,0,0,0.0,0.0
Morgan State,,,,,,,0.496,,20.2,,47.3,29.0,0.313,0.436,-10.15,0,0,0,0,0,0,0.0,0.0
Mount St. Mary's,,,,,,,0.47,,17.5,,49.0,35.4,0.341,0.318,-6.91,0,0,0,0,0,0,0.0,0.0
Murray State,,,,,,,0.551,,16.8,,53.2,41.6,0.328,0.363,-3.2,0,0,0,0,0,0,0.0,0.0
Navy,,,,,,,0.433,,24.5,,50.9,37.7,0.261,0.303,-5.04,0,0,0,0,0,0,0.0,0.0
NC State,,,,,,,0.527,,17.5,,50.5,31.7,0.446,0.357,10.61,0,0,0,0,0,0,0.0,0.0
Nebraska,,,,,,,0.53,,17.8,,53.0,35.8,0.329,0.377,5.08,0,0,0,0,0,0,0.0,0.0
Nevada,,,,,,,0.496,,15.7,,53.9,44.9,0.252,0.417,5.82,0,0,0,0,0,0,0.0,0.0
Nevada-Las Vegas,,,,,,,0.529,,18.9,,48.7,31.2,0.307,0.424,5.19,0,0,0,0,0,0,0.0,0.0
New Hampshire,,,,,,,0.471,,21.5,,50.1,33.2,0.335,0.34,-6.79,0,0,0,0,0,0,0.0,0.0
New Mexico,,,,,,,0.531,,17.7,,50.9,27.3,0.442,0.418,3.76,0,0,0,0,0,0,0.0,0.0
New Mexico State,,,,,,,0.475,,18.7,,50.6,34.5,0.331,0.352,-1.58,0,0,0,0,0,0,0.0,0.0
New Orleans,,,,,,,0.467,,15.7,,49.3,41.2,0.286,0.388,-0.53,0,0,0,0,0,0,0.0,0.0
Niagara,,,,,,,0.502,,16.3,,52.5,46.3,0.342,0.466,-3.14,0,0,0,0,0,0,0.0,0.0
Nicholls State,,,,,,,0.454,,20.7,,49.4,34.1,0.354,0.368,-6.25,0,0,0,0,0,0,0.0,0.0
Norfolk State,,,,,,,0.444,,20.7,,48.1,33.8,0.328,0.435,-11.66,0,0,0,0,0,0,0.0,0.0
North Carolina,,,,,,,0.51,,16.9,,52.8,46.0,0.29,0.392,12.04,0,0,0,0,0,0,0.0,0.0
North Carolina A&T,,,,,,,0.402,,24.9,,45.3,37.2,0.317,0.371,-7.84,0,0,0,0,0,0,0.0,0.0
North Texas,,,,,,,0.487,,19.1,,51.9,40.3,0.315,0.39,-2.92,0,0,0,0,0,0,0.0,0.0
Northeastern,,,,,,,0.487,,16.7,,48.2,41.7,0.413,0.402,-6.19,0,0,0,0,0,0,0.0,0.0
Northern Arizona,,,,,,,0.527,,19.4,,49.9,29.3,0.37,0.357,-3.12,0,0,0,0,0,0,0.0,0.0
Northern Illinois,,,,,,,0.507,,20.5,,51.5,35.0,0.365,0.413,0.09,0,0,0,0,0,0,0.0,0.0
Northern Iowa,,,,,,,0.508,,16.6,,49.9,26.8,0.383,0.394,3.21,0,0,0,0,0,0,0.0,0.0
Northwestern,,,,,,,0.508,,16.4,,42.8,21.9,0.448,0.327,5.91,0,0,0,0,0,0,0.0,0.0
Northwestern State,,97.5,,,,75.8,0.467,,18.6,,51.1,35.5,0.27,0.385,-5.23,0,0,0,0,0,0,0.0,0.0
Notre Dame,,,,,,,0.493,,13.4,,48.7,36.3,0.406,0.346,7.39,0,0,0,0,0,0,0.0,0.0
Oakland,,,,,,,0.484,,15.8,,48.3,38.7,0.316,0.377,-0.3,0,0,0,0,0,0,0.0,0.0
Ohio,,,,,,,0.468,,18.9,,50.1,35.3,0.381,0.432,-0.19,0,0,0,0,0,0,0.0,0.0
Ohio State,,,,,,,0.491,,19.0,,52.3,36.9,0.279,0.432,5.04,0,0,0,0,0,0,0.0,0.0
Oklahoma,,,,,,,0.467,,16.5,,48.4,40.4,0.354,0.361,6.27,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,,,,,,0.556,,16.8,,53.9,39.3,0.226,0.389,7.23,0,0,0,0,0,0,0.0,0.0
Old Dominion,,,,,,,0.499,,18.4,,51.8,37.0,0.332,0.34,0.45,0,0,0,0,0,0,0.0,0.0
Oral Roberts,,,,,,,0.544,,17.6,,51.2,29.7,0.348,0.397,-1.79,0,0,0,0,0,0,0.0,0.0
Oregon,,,,,,,0.539,,18.7,,49.5,31.1,0.411,0.377,6.9,0,0,0,0,0,0,0.0,0.0
Oregon State,,,,,,,0.465,,16.4,,49.0,37.6,0.273,0.331,4.6,0,0,0,0,0,0,0.0,0.0
Pacific,,,,,,,0.528,,19.2,,50.5,30.4,0.334,0.457,0.95,0,0,0,0,0,0,0.0,0.0
Penn State,,,,,,,0.447,,20.7,,51.7,34.8,0.288,0.328,5.67,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,,,,,,0.532,,17.6,,51.4,29.3,0.402,0.349,-2.09,0,0,0,0,0,0,0.0,0.0
Pepperdine,,,,,,,0.515,,14.9,,48.8,37.8,0.324,0.368,2.11,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,,,,,,0.51,,16.7,,53.9,46.6,0.255,0.389,6.49,0,0,0,0,0,0,0.0,0.0
Portland,,,,,,,0.492,,16.3,,44.5,25.8,0.335,0.35,2.83,0,0,0,0,0,0,0.0,0.0
Portland State,,,,,,,0.49,,21.0,,54.0,30.2,0.262,0.429,-3.12,0,0,0,0,0,0,0.0,0.0
Prairie View,,,,,,,0.427,,19.9,,49.1,35.4,0.223,0.453,-9.55,0,0,0,0,0,0,0.0,0.0
Princeton,,,,,,,0.545,,19.5,,52.4,24.1,0.379,0.344,-3.31,0,0,0,0,0,0,0.0,0.0
Providence,,,,,,,0.522,,18.9,,50.5,34.2,0.395,0.347,8.21,0,0,0,0,0,0,0.0,0.0
Purdue,,,,,,,0.473,,17.6,,50.7,34.8,0.28,0.379,5.48,0,0,0,0,0,0,0.0,0.0
