Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Portland State,,,,,,,0.518,,20.2,,52.9,35.5,0.322,0.397,-1.21,0,0,0,0,0,0,0.0,0.0
Prairie View,,,,,,,0.445,,20.0,,45.3,37.4,0.263,0.338,-9.19,0,0,0,0,0,0,0.0,0.0
Princeton,,,,,,,0.506,,21.9,,43.6,15.0,0.509,0.306,-3.58,0,0,0,0,0,0,0.0,0.0
Providence,,,,,,,0.509,,17.9,,51.0,36.7,0.292,0.406,7.68,0,0,0,0,0,0,0.0,0.0
Purdue,,,,,,,0.502,,22.5,,50.7,30.6,0.313,0.315,6.61,0,0,0,0,0,0,0.0,0.0
Purdue Fort Wayne,,,,,,,0.483,,17.6,,46.0,26.0,0.364,0.266,-0.07,0,0,0,0,0,0,0.0,0.0
Quinnipiac,,,,,,,0.503,,20.0,,51.0,33.1,0.363,0.383,-5.83,0,0,0,0,0,0,0.0,0.0
Radford,,,,,,,0.485,,15.7,,47.8,34.5,0.367,0.401,-6.91,0,0,0,0,0,0,0.0,0.0
Rhode Island,,,,,,,0.463,,16.4,,53.0,37.2,0.264,0.342,1.84,0,0,0,0,0,0,0.0,0.0
Rice,,,,,,,0.475,,19.0,,47.4,30.5,0.237,0.375,0.5,0,0,0,0,0,0,0.0,0.0
Richmond,,,,,,,0.47,,21.1,,45.8,25.3,0.477,0.312,1.36,0,0,0,0,0,0,0.0,0.0
Rider,,,,,,,0.498,,19.2,,48.4,29.1,0.415,0.376,-0.6,0,0,0,0,0,0,0.0,0.0
Robert Morris,,,,,,,0.507,,17.8,,50.8,39.2,0.394,0.326,-6.27,0,0,0,0,0,0,0.0,0.0
Rutgers,,,,,,,0.495,,16.3,,49.9,35.9,0.356,0.392,5.16,0,0,0,0,0,0,0.0,0.0
Sacramento State,,,,,,,0.488,,14.8,,45.9,39.7,0.34,0.34,-1.19,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,,,,,,0.493,,20.9,,51.9,31.8,0.282,0.41,-5.97,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,,,,,,0.466,,19.5,,46.1,,0.398,0.271,-5.05,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,,,,,,0.5,,17.6,,51.3,30.5,0.389,0.396,5.12,0,0,0,0,0,0,0.0,0.0
Saint Louis,,,,,,,0.461,,18.0,,51.2,31.6,0.285,0.359,3.0,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,,,,,,0.504,,18.8,,53.3,,0.351,0.404,2.28,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,,,,,,0.481,,15.3,,49.5,47.5,0.348,0.285,-0.98,0,0,0,0,0,0,0.0,0.0
Sam Houston,,,,,,,0.522,,19.1,,51.2,40.0,0.353,0.444,-3.36,0,0,0,0,0,0,0.0,0.0
Samford,,,,,,,0.577,,16.3,,46.5,23.5,0.501,0.273,-4.92,0,0,0,0,0,0,0.0,0.0
San Diego,,,,,,,0.545,,19.6,,50.4,34.2,0.324,0.353,-0.31,0,0,0,0,0,0,0.0,0.0
San Diego State,,,,,,,0.521,,18.5,,52.9,43.0,0.305,0.421,3.65,0,0,0,0,0,0,0.0,0.0
San Francisco,,,,,,,0.485,,17.4,,49.6,35.5,0.33,0.3,2.61,0,0,0,0,0,0,0.0,0.0
San Jose State,,,,,,,0.443,,16.8,,49.6,38.5,0.221,0.312,2.23,0,0,0,0,0,0,0.0,0.0
Santa Clara,,,,,,,0.475,,17.7,,51.2,35.3,0.32,0.359,2.58,0,0,0,0,0,0,0.0,0.0
Savannah State,,,,,,,0.415,,24.9,,41.9,28.9,0.321,0.364,-4.26,0,0,0,0,0,0,0.0,0.0
Seton Hall,,,,,,,0.461,,16.8,,51.4,37.5,0.308,0.377,6.11,0,0,0,0,0,0,0.0,0.0
Siena,,,,,,,0.495,,16.2,,47.1,30.6,0.362,0.386,-0.67,0,0,0,0,0,0,0.0,0.0
South Alabama,,,,,,,0.529,,16.9,,50.2,34.6,0.414,0.341,-2.18,0,0,0,0,0,0,0.0,0.0
South Carolina,,,,,,,0.523,,16.0,,50.1,43.9,0.36,0.266,8.14,0,0,0,0,0,0,0.0,0.0
South Carolina State,,,,,,,0.469,,23.1,,52.0,33.5,0.249,0.378,-8.59,0,0,0,0,0,0,0.0,0.0
South Dakota State,,90.4,,,,70.1,0.451,,22.2,,50.7,36.3,0.282,0.34,,0,0,0,0,0,0,0.0,0.0
South Florida,,,,,,,0.47,,23.6,,50.6,32.8,0.296,0.358,4.65,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,,,,,,0.461,,19.2,,50.2,31.3,0.392,0.312,-6.06,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,,,,,,0.491,,16.3,,49.5,34.5,0.279,0.397,-4.2,0,0,0,0,0,0,0.0,0.0
Southern,,,,,,,0.478,,21.3,,52.2,30.3,0.249,0.323,-6.69,0,0,0,0,0,0,0.0,0.0
Southern California,,,,,,,0.492,,17.9,,46.6,29.4,0.339,0.349,5.99,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,,,,,,0.466,,19.2,,50.7,38.4,0.32,0.338,4.62,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,,,,,,0.477,,19.6,,51.9,36.2,0.286,0.365,-2.78,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,,,,,,0.458,,19.6,,51.8,34.2,0.341,0.435,1.91,0,0,0,0,0,0,0.0,0.0
Southern Utah,,,,,,,0.551,,19.8,,45.7,21.4,0.346,0.351,-4.09,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,,,,,,0.465,,16.3,,49.9,37.2,0.285,0.324,-0.37,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,,,,,,0.469,,19.2,,48.9,,0.34,0.316,-5.06,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,,,,,,0.446,,20.6,,55.0,,0.245,0.37,5.64,0,0,0,0,0,0,0.0,0.0
Stanford,,,,,,,0.472,,18.4,,51.4,33.7,0.263,0.415,8.21,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,,,,,,0.507,,16.4,,52.2,36.4,0.25,0.352,-7.22,0,0,0,0,0,0,0.0,0.0
Stetson,,,,,,,0.48,,18.5,,47.3,35.2,0.293,0.362,-8.37,0,0,0,0,0,0,0.0,0.0
Stony Brook,,,,,,,0.429,,17.0,,44.9,32.6,0.279,0.296,-3.02,0,0,0,0,0,0,0.0,0.0
Syracuse,,,,,,,0.501,,18.1,,50.4,47.6,0.368,0.335,8.16,0,0,0,0,0,0,0.0,0.0
TCU,,,,,,,0.429,,19.2,,48.4,41.4,0.366,0.407,3.5,0,0,0,0,0,0,0.0,0.0
Temple,,,,,,,0.458,,10.6,,47.5,38.6,0.39,0.342,5.19,0,0,0,0,0,0,0.0,0.0
Tennessee,,,,,,,0.535,,15.3,,48.0,40.9,0.369,0.332,7.76,0,0,0,0,0,0,0.0,0.0
Tennessee State,,,,,,,0.515,,18.2,,50.5,40.9,0.38,0.368,-5.36,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,,,,,,0.496,,18.8,,51.6,41.6,0.337,0.381,-4.6,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,,,,,,0.487,,17.6,,49.2,33.2,0.281,0.505,-5.06,0,0,0,0,0,0,0.0,0.0
Texas,,,,,,,0.524,,16.7,,57.5,40.7,0.339,0.352,6.99,0,0,0,0,0,0,0.0,0.0
Texas A&M,,,,,,,0.508,,17.5,,49.4,32.5,0.346,0.431,4.77,0,0,0,0,0,0,0.0,0.0
Texas A&M-Corpus Christi,,,,,,,0.557,,19.7,,53.1,34.2,0.292,0.376,-5.7,0,0,0,0,0,0,0.0,0.0
Texas Southern,,,,,,,0.46,,21.5,,48.7,38.5,0.277,0.462,-6.37,0,0,0,0,0,0,0.0,0.0
Texas State,,,,,,,0.471,,21.6,,48.4,32.7,0.295,0.326,-3.2,0,0,0,0,0,0,0.0,0.0
Texas Tech,,,,,,,0.488,,17.8,,46.6,30.8,0.25,0.37,6.56,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,,,,,,0.432,,21.0,,47.6,35.7,0.237,0.421,0.11,0,0,0,0,0,0,0.0,0.0
The Citadel,,,,,,,0.461,,17.8,,48.6,43.3,0.363,0.375,-7.76,0,0,0,0,0,0,0.0,0.0
Toledo,,,,,,,0.524,,19.9,,47.6,30.5,0.354,0.374,-2.14,0,0,0,0,0,0,0.0,0.0
Towson,,,,,,,0.504,,18.8,,48.9,30.2,0.347,0.343,-2.38,0,0,0,0,0,0,0.0,0.0
Troy,,,,,,,0.524,,15.5,,47.1,32.9,0.533,0.22,-3.09,0,0,0,0,0,0,0.0,0.0
Tulane,,,,,,,0.481,,23.2,,51.9,32.3,0.249,0.45,-0.67,0,0,0,0,0,0,0.0,0.0
Tulsa,,,,,,,0.474,,23.7,,50.9,27.3,0.318,0.416,-0.07,0,0,0,0,0,0,0.0,0.0
UAB,,,,,,,0.514,,15.6,,44.2,33.7,0.356,0.374,1.57,0,0,0,0,0,0,0.0,0.0
UC Davis,,97.9,,,,65.8,0.487,,18.2,,44.6,27.3,0.327,0.381,,0,0,0,0,0,0,0.0,0.0
UC Irvine,,,,,,,0.556,,18.5,,51.5,28.9,0.388,0.324,-1.87,0,0,0,0,0,0,0.0,0.0
UC Riverside,,,,,,,0.444,,20.2,,48.4,37.4,0.301,0.296,-0.75,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,,,,,,0.495,,17.7,,49.7,30.2,0.313,0.375,-1.34,0,0,0,0,0,0,0.0,0.0
UCF,,,,,,,0.502,,20.7,,51.5,33.1,0.374,0.33,-0.69,0,0,0,0,0,0,0.0,0.0
UCLA,,,,,,,0.532,,19.3,,53.6,42.9,0.343,0.384,8.27,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,,,,,,0.473,,20.4,,50.8,35.9,0.314,0.374,-4.0,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,,,,,,0.497,,20.1,,48.3,37.7,0.334,0.415,-4.72,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,,,,,,0.49,,16.1,,51.4,38.9,0.342,0.322,0.57,0,0,0,0,0,0,0.0,0.0
UT Arlington,,,,,,,0.513,,20.9,,52.1,38.3,0.325,0.431,-2.46,0,0,0,0,0,0,0.0,0.0
Utah,,,,,,,0.53,,21.6,,53.7,21.4,0.331,0.377,3.39,0,0,0,0,0,0,0.0,0.0
Utah State,,,,,,,0.565,,17.7,,52.0,30.4,0.338,0.298,1.79,0,0,0,0,0,0,0.0,0.0
Utah Valley,,103.4,,,,63.3,0.501,,15.9,,48.1,29.5,0.295,0.368,,0,0,0,0,0,0,0.0,0.0
UTEP,,,,,,,0.502,,17.4,,53.5,32.6,0.301,0.432,0.38,0,0,0,0,0,0,0.0,0.0
UTSA,,,,,,,0.517,,21.9,,52.1,36.5,0.332,0.342,-3.38,0,0,0,0,0,0,0.0,0.0
Valparaiso,,,,,,,0.539,,17.2,,53.0,35.8,0.323,0.347,-4.05,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,,,,,,0.534,,17.0,,49.0,32.7,0.381,0.306,7.53,0,0,0,0,0,0,0.0,0.0
Vermont,,,,,,,0.482,,19.9,,52.4,35.8,0.32,0.415,-4.07,0,0,0,0,0,0,0.0,0.0
Villanova,,,,,,,0.491,,13.9,,50.7,45.9,0.396,0.369,9.23,0,0,0,0,0,0,0.0,0.0
Virginia,,,,,,,0.469,,18.0,,53.3,40.4,0.322,0.356,7.71,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,,,,,,0.505,,16.6,,48.6,31.5,0.379,0.312,-0.53,0,0,0,0,0,0,0.0,0.0
VMI,,,,,,,0.495,,21.3,,50.3,30.5,0.338,0.363,-6.72,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,,,,,,0.496,,14.6,,47.7,32.9,0.256,0.355,4.67,0,0,0,0,0,0,0.0,0.0
Wagner,,,,,,,0.489,,18.2,,53.3,35.2,0.282,0.351,-6.35,0,0,0,0,0,0,0.0,0.0
Wake Forest,,,,,,,0.511,,19.6,,54.4,47.3,0.322,0.445,6.89,0,0,0,0,0,0,0.0,0.0
Washington,,,,,,,0.523,,16.7,,54.3,33.8,0.288,0.334,5.96,0,0,0,0,0,0,0.0,0.0
Washington State,,,,,,,0.476,,19.7,,48.4,23.6,0.275,0.285,7.79,0,0,0,0,0,0,0.0,0.0
Weber State,,,,,,,0.488,,18.8,,51.2,30.6,0.274,0.408,-1.1,0,0,0,0,0,0,0.0,0.0
West Virginia,,,,,,,0.535,,12.1,,42.4,25.8,0.516,0.234,8.54,0,0,0,0,0,0,0.0,0.0
Western Carolina,,,,,,,0.508,,18.9,,49.7,32.7,0.391,0.389,-4.62,0,0,0,0,0,0,0.0,0.0
Western Illinois,,,,,,,0.472,,18.7,,49.7,33.5,0.319,0.415,-3.1,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,,,,,,0.543,,20.3,,53.6,46.8,0.362,0.338,-0.35,0,0,0,0,0,0,0.0,0.0
Western Michigan,,,,,,,0.448,,18.2,,50.6,38.7,0.261,0.411,0.23,0,0,0,0,0,0,0.0,0.0
Wichita State,,,,,,,0.503,,16.7,,54.0,42.5,0.341,0.368,4.72,0,0,0,0,0,0,0.0,0.0
William & Mary,,,,,,,0.471,,19.8,,50.5,34.0,0.297,0.357,-0.41,0,0,0,0,0,0,0.0,0.0
Winthrop,,,,,,,0.517,,17.5,,54.0,40.2,0.379,0.402,-4.93,0,0,0,0,0,0,0.0,0.0
Wisconsin,,,,,,,0.487,,14.5,,51.2,40.0,0.319,0.381,7.24,0,0,0,0,0,0,0.0,0.0
Wofford,,,,,,,0.514,,17.9,,46.5,26.4,0.395,0.332,-2.98,0,0,0,0,0,0,0.0,0.0
Wright State,,,,,,,0.485,,18.2,,50.8,31.2,0.271,0.411,-1.4,0,0,0,0,0,0,0.0,0.0
Wyoming,,,,,,,0.466,,20.5,,52.7,43.4,0.258,0.508,3.82,0,0,0,0,0,0,0.0,0.0
Xavier,,,,,,,0.526,,16.8,,51.8,33.8,0.349,0.423,1.99,0,0,0,0,0,0,0.0,0.0
Yale,,,,,,,0.497,,21.6,,51.1,30.7,0.284,0.392,-5.71,0,0,0,0,0,0,0.0,0.0
Youngstown State,,,,,,,0.495,,16.9,,50.1,34.0,0.366,0.307,-2.33,0,0,0,0,0,0,0.0,0.0
