Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Pennsylvania,,,,,,,0.475,,19.4,,49.4,35.5,0.285,0.4,-3.75,0,0,0,0,0,0,0.0,0.0
Pepperdine,,,,,,,0.475,,19.0,,47.1,41.4,0.377,0.344,-0.06,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,,,,,,0.508,,14.9,,53.0,53.3,0.307,0.351,7.84,0,0,0,0,0,0,0.0,0.0
Portland,,,,,,,0.485,,20.4,,52.5,33.9,0.352,0.294,-1.24,0,0,0,0,0,0,0.0,0.0
Portland State,,,,,,,0.545,,18.5,,51.6,38.1,0.411,0.367,-3.01,0,0,0,0,0,0,0.0,0.0
Prairie View,,,,,,,0.479,,22.1,,48.6,36.1,0.302,0.388,-9.7,0,0,0,0,0,0,0.0,0.0
Presbyterian,,96.5,,,,61.7,0.517,,21.3,,46.6,28.4,0.506,0.278,,0,0,0,0,0,0,0.0,0.0
Princeton,,,,,,,0.497,,20.7,,47.8,24.5,0.44,0.269,-4.05,0,0,0,0,0,0,0.0,0.0
Providence,,,,,,,0.515,,17.8,,49.9,39.9,0.35,0.323,7.86,0,0,0,0,0,0,0.0,0.0
Purdue,,,,,,,0.491,,16.3,,50.2,38.9,0.357,0.371,5.9,0,0,0,0,0,0,0.0,0.0
Purdue Fort Wayne,,,,,,,0.52,,18.1,,46.4,20.3,0.34,0.38,0.96,0,0,0,0,0,0,0.0,0.0
Quinnipiac,,,,,,,0.512,,18.0,,53.5,37.6,0.257,0.334,-7.08,0,0,0,0,0,0,0.0,0.0
Radford,,,,,,,0.489,,20.7,,51.2,36.6,0.3,0.416,-3.15,0,0,0,0,0,0,0.0,0.0
Rhode Island,,,,,,,0.531,,16.3,,51.7,44.5,0.32,0.392,2.29,0,0,0,0,0,0,0.0,0.0
Rice,,,,,,,0.412,,23.5,,49.0,37.3,0.245,0.39,2.78,0,0,0,0,0,0,0.0,0.0
Richmond,,,,,,,0.505,,19.4,,45.5,25.6,0.383,0.301,2.55,0,0,0,0,0,0,0.0,0.0
Rider,,,,,,,0.547,,17.7,,52.7,39.7,0.313,0.386,-3.72,0,0,0,0,0,0,0.0,0.0
Robert Morris,,,,,,,0.53,,20.0,,51.5,41.7,0.37,0.277,-6.57,0,0,0,0,0,0,0.0,0.0
Rutgers,,,,,,,0.448,,19.2,,48.9,36.7,0.313,0.347,7.07,0,0,0,0,0,0,0.0,0.0
Sacramento State,,,,,,,0.448,,17.8,,44.4,33.7,0.308,0.334,-1.9,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,,,,,,0.502,,17.6,,47.2,35.2,0.357,0.279,-6.3,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,,,,,,0.47,,19.5,,49.4,,0.369,0.382,-5.27,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,,,,,,0.546,,16.8,,50.0,33.7,0.356,0.397,3.98,0,0,0,0,0,0,0.0,0.0
Saint Louis,,,,,,,0.495,,18.1,,49.2,22.4,0.335,0.365,3.05,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,,,,,,0.527,,16.7,,52.2,,0.383,0.392,0.36,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,,,,,,0.468,,19.4,,49.6,39.7,0.341,0.302,-4.11,0,0,0,0,0,0,0.0,0.0
Sam Houston,,,,,,,0.486,,19.2,,54.5,39.9,0.334,0.386,-5.25,0,0,0,0,0,0,0.0,0.0
Samford,,,,,,,0.557,,20.4,,47.3,19.7,0.536,0.322,-7.19,0,0,0,0,0,0,0.0,0.0
San Diego,,,,,,,0.497,,19.3,,51.0,38.4,0.27,0.35,1.45,0,0,0,0,0,0,0.0,0.0
San Diego State,,,,,,,0.494,,17.6,,52.0,36.1,0.307,0.36,2.15,0,0,0,0,0,0,0.0,0.0
San Francisco,,,,,,,0.485,,19.3,,48.9,35.1,0.273,0.319,-0.95,0,0,0,0,0,0,0.0,0.0
San Jose State,,,,,,,0.465,,18.7,,53.1,42.3,0.224,0.375,-1.66,0,0,0,0,0,0,0.0,0.0
Santa Clara,,,,,,,0.543,,22.9,,53.0,25.7,0.329,0.369,-0.98,0,0,0,0,0,0,0.0,0.0
Savannah State,,,,,,,0.452,,24.5,,49.9,34.7,0.243,0.377,-2.76,0,0,0,0,0,0,0.0,0.0
Seton Hall,,,,,,,0.48,,14.3,,47.3,42.3,0.337,0.367,5.47,0,0,0,0,0,0,0.0,0.0
Siena,,,,,,,0.509,,13.7,,47.0,39.0,0.304,0.365,-1.62,0,0,0,0,0,0,0.0,0.0
South Alabama,,,,,,,0.536,,17.4,,54.6,40.4,0.342,0.463,-1.21,0,0,0,0,0,0,0.0,0.0
South Carolina,,,,,,,0.504,,13.2,,46.1,36.6,0.347,0.226,6.11,0,0,0,0,0,0,0.0,0.0
South Carolina State,,,,,,,0.482,,20.6,,51.1,48.4,0.305,0.369,-9.23,0,0,0,0,0,0,0.0,0.0
South Carolina Upstate,,91.2,,,,68.7,0.465,,19.8,,46.0,28.5,0.368,0.373,,0,0,0,0,0,0,0.0,0.0
South Dakota State,,98.3,,,,66.2,0.483,,20.1,,52.2,35.6,0.295,0.38,,0,0,0,0,0,0,0.0,0.0
South Florida,,,,,,,0.488,,17.0,,51.2,39.9,0.295,0.43,6.57,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,,,,,,0.507,,20.2,,49.7,38.2,0.321,0.402,-6.99,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,,,,,,0.517,,21.4,,52.9,32.1,0.258,0.407,-5.53,0,0,0,0,0,0,0.0,0.0
Southern,,,,,,,0.462,,20.1,,48.4,37.6,0.317,0.411,-11.16,0,0,0,0,0,0,0.0,0.0
Southern California,,,,,,,0.533,,19.2,,50.0,30.5,0.278,0.387,8.59,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,,,,,,0.484,,18.9,,51.5,35.5,0.355,0.407,5.88,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,,,,,,0.481,,20.7,,48.4,30.0,0.357,0.355,0.92,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,,,,,,0.488,,15.9,,54.6,42.4,0.213,0.473,1.81,0,0,0,0,0,0,0.0,0.0
Southern Utah,,,,,,,0.502,,20.5,,52.2,33.3,0.231,0.458,-2.02,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,,,,,,0.485,,18.5,,48.8,31.6,0.377,0.349,1.08,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,,,,,,0.461,,19.1,,50.6,,0.33,0.324,-6.29,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,,,,,,0.458,,19.5,,50.3,,0.29,0.35,7.3,0,0,0,0,0,0,0.0,0.0
Stanford,,,,,,,0.498,,15.6,,55.5,47.8,0.271,0.396,6.95,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,,,,,,0.517,,16.7,,52.4,34.2,0.342,0.395,-6.17,0,0,0,0,0,0,0.0,0.0
Stetson,,,,,,,0.467,,20.2,,49.9,37.4,0.356,0.409,-5.67,0,0,0,0,0,0,0.0,0.0
Stony Brook,,,,,,,0.435,,17.4,,49.3,40.4,0.273,0.312,-6.5,0,0,0,0,0,0,0.0,0.0
Syracuse,,,,,,,0.527,,18.3,,53.9,48.2,0.269,0.42,7.96,0,0,0,0,0,0,0.0,0.0
TCU,,,,,,,0.466,,17.4,,50.4,38.0,0.361,0.35,-0.37,0,0,0,0,0,0,0.0,0.0
Temple,,,,,,,0.541,,16.8,,49.2,30.2,0.394,0.353,4.57,0,0,0,0,0,0,0.0,0.0
Tennessee,,,,,,,0.527,,15.1,,50.4,39.5,0.388,0.379,7.84,0,0,0,0,0,0,0.0,0.0
Tennessee State,,,,,,,0.533,,17.3,,48.6,39.5,0.375,0.331,-5.65,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,,,,,,0.503,,19.2,,52.4,43.5,0.296,0.467,-6.87,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,,,,,,0.515,,16.3,,50.2,43.1,0.442,0.333,-6.37,0,0,0,0,0,0,0.0,0.0
Texas,,,,,,,0.519,,12.0,,51.8,40.2,0.35,0.317,8.59,0,0,0,0,0,0,0.0,0.0
Texas A&M,,,,,,,0.522,,16.4,,55.0,42.4,0.302,0.422,7.46,0,0,0,0,0,0,0.0,0.0
Texas A&M-Corpus Christi,,,,,,,0.465,,22.3,,52.6,41.6,0.322,0.408,-2.82,0,0,0,0,0,0,0.0,0.0
Texas Southern,,,,,,,0.445,,19.2,,43.4,32.8,0.373,0.303,-9.03,0,0,0,0,0,0,0.0,0.0
Texas State,,,,,,,0.476,,18.1,,50.4,48.2,0.336,0.433,-5.35,0,0,0,0,0,0,0.0,0.0
Texas Tech,,,,,,,0.505,,18.5,,47.4,25.9,0.264,0.46,7.62,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,,,,,,0.542,,17.0,,47.4,26.9,0.373,0.411,-6.94,0,0,0,0,0,0,0.0,0.0
The Citadel,,,,,,,0.496,,16.8,,44.0,25.9,0.44,0.208,-1.14,0,0,0,0,0,0,0.0,0.0
Toledo,,,,,,,0.454,,20.7,,45.2,31.0,0.378,0.376,1.55,0,0,0,0,0,0,0.0,0.0
Towson,,,,,,,0.47,,15.2,,47.4,32.7,0.376,0.3,-2.83,0,0,0,0,0,0,0.0,0.0
Troy,,,,,,,0.494,,15.4,,44.0,35.0,0.492,0.316,-1.99,0,0,0,0,0,0,0.0,0.0
Tulane,,,,,,,0.487,,19.4,,49.2,32.0,0.278,0.437,2.15,0,0,0,0,0,0,0.0,0.0
Tulsa,,,,,,,0.504,,19.3,,54.3,47.6,0.345,0.38,2.97,0,0,0,0,0,0,0.0,0.0
UAB,,,,,,,0.522,,17.7,,51.7,37.0,0.358,0.39,2.09,0,0,0,0,0,0,0.0,0.0
UC Davis,,,,,,,0.517,,21.4,,44.4,21.6,0.421,0.341,-2.68,0,0,0,0,0,0,0.0,0.0
UC Irvine,,,,,,,0.521,,17.4,,48.6,27.9,0.349,0.332,-2.41,0,0,0,0,0,0,0.0,0.0
UC Riverside,,,,,,,0.465,,21.4,,51.8,31.0,0.271,0.395,-2.02,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,,,,,,0.523,,18.8,,47.2,28.1,0.346,0.351,-3.16,0,0,0,0,0,0,0.0,0.0
UCF,,,,,,,0.517,,17.4,,50.7,35.6,0.364,0.372,3.16,0,0,0,0,0,0,0.0,0.0
UCLA,,,,,,,0.525,,16.1,,56.3,49.2,0.283,0.376,7.71,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,,,,,,0.544,,17.0,,51.2,33.6,0.311,0.375,-4.41,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,,,,,,0.526,,18.1,,50.3,36.3,0.387,0.401,-1.41,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,,,,,,0.537,,19.4,,52.3,35.0,0.348,0.325,-2.42,0,0,0,0,0,0,0.0,0.0
UT Arlington,,,,,,,0.532,,20.6,,52.1,35.2,0.317,0.407,-4.62,0,0,0,0,0,0,0.0,0.0
Utah,,,,,,,0.544,,17.8,,52.3,33.3,0.359,0.308,3.89,0,0,0,0,0,0,0.0,0.0
Utah State,,,,,,,0.571,,18.9,,53.2,31.9,0.287,0.374,-2.58,0,0,0,0,0,0,0.0,0.0
Utah Valley,,106.8,,,,65.2,0.526,,17.8,,49.9,32.6,0.373,0.328,,0,0,0,0,0,0,0.0,0.0
UTEP,,,,,,,0.488,,15.4,,49.3,39.4,0.332,0.457,1.54,0,0,0,0,0,0,0.0,0.0
UTSA,,,,,,,0.473,,20.0,,45.5,32.9,0.364,0.412,-2.95,0,0,0,0,0,0,0.0,0.0
Valparaiso,,,,,,,0.535,,17.3,,49.9,33.4,0.438,0.351,1.29,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,,,,,,0.541,,17.3,,49.5,35.9,0.381,0.383,5.54,0,0,0,0,0,0,0.0,0.0
Vermont,,,,,,,0.509,,18.4,,51.5,36.1,0.283,0.373,-5.77,0,0,0,0,0,0,0.0,0.0
Villanova,,,,,,,0.491,,17.4,,51.9,45.7,0.349,0.389,7.69,0,0,0,0,0,0,0.0,0.0
Virginia,,,,,,,0.503,,16.4,,53.4,44.3,0.37,0.353,5.63,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,,,,,,0.496,,17.4,,51.4,37.6,0.328,0.401,-2.06,0,0,0,0,0,0,0.0,0.0
VMI,,,,,,,0.524,,16.1,,47.1,43.3,0.492,0.288,-7.32,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,,,,,,0.488,,17.8,,52.9,42.5,0.288,0.39,6.54,0,0,0,0,0,0,0.0,0.0
Wagner,,,,,,,0.492,,18.4,,53.3,43.1,0.308,0.362,-7.62,0,0,0,0,0,0,0.0,0.0
Wake Forest,,,,,,,0.485,,17.0,,49.6,39.2,0.33,0.34,8.83,0,0,0,0,0,0,0.0,0.0
Washington,,,,,,,0.5,,16.3,,54.3,28.8,0.27,0.342,8.0,0,0,0,0,0,0,0.0,0.0
Washington State,,,,,,,0.537,,15.0,,50.2,27.4,0.339,0.385,6.35,0,0,0,0,0,0,0.0,0.0
Weber State,,,,,,,0.524,,21.2,,52.4,25.5,0.36,0.455,-3.5,0,0,0,0,0,0,0.0,0.0
West Virginia,,,,,,,0.514,,14.0,,51.6,45.3,0.343,0.361,7.16,0,0,0,0,0,0,0.0,0.0
Western Carolina,,,,,,,0.467,,18.5,,50.4,42.4,0.377,0.239,-1.2,0,0,0,0,0,0,0.0,0.0
Western Illinois,,,,,,,0.47,,17.6,,49.7,34.0,0.278,0.418,-1.67,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,,,,,,0.536,,17.3,,52.0,45.5,0.326,0.358,0.24,0,0,0,0,0,0,0.0,0.0
Western Michigan,,,,,,,0.497,,18.7,,53.7,37.3,0.376,0.476,-0.51,0,0,0,0,0,0,0.0,0.0
Wichita State,,,,,,,0.473,,18.8,,54.7,39.6,0.361,0.372,2.85,0,0,0,0,0,0,0.0,0.0
William & Mary,,,,,,,0.492,,18.2,,48.0,32.8,0.44,0.312,-1.38,0,0,0,0,0,0,0.0,0.0
Winston-Salem,,,,,,,0.441,,19.7,,47.8,,0.321,0.348,,0,0,0,0,0,0,0.0,0.0
Winthrop,,,,,,,0.498,,17.1,,52.2,39.3,0.323,0.371,-1.45,0,0,0,0,0,0,0.0,0.0
Wisconsin,,,,,,,0.506,,16.4,,54.3,41.9,0.318,0.399,6.73,0,0,0,0,0,0,0.0,0.0
Wofford,,,,,,,0.508,,16.7,,51.7,36.8,0.355,0.393,-1.42,0,0,0,0,0,0,0.0,0.0
Wright State,,,,,,,0.519,,17.9,,50.9,27.9,0.354,0.352,0.48,0,0,0,0,0,0,0.0,0.0
Wyoming,,,,,,,0.496,,21.3,,50.4,29.1,0.351,0.453,1.86,0,0,0,0,0,0,0.0,0.0
Xavier,,,,,,,0.546,,16.8,,53.9,41.2,0.365,0.424,5.47,0,0,0,0,0,0,0.0,0.0
Yale,,,,,,,0.513,,19.2,,50.4,28.4,0.356,0.369,-3.88,0,0,0,0,0,0,0.0,0.0
Youngstown State,,,,,,,0.481,,18.5,,48.1,28.6,0.304,0.348,1.74,0,0,0,0,0,0,0.0,0.0
