Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
North Carolina,,118.0,,,,70.2,0.526,,12.7,,55.9,40.3,0.268,0.323,10.69,0,0,0,0,0,0,0.0,0.0
North Carolina A&T,,96.7,,,,68.7,0.46,,16.9,,49.1,30.0,0.345,0.368,-8.49,0,0,0,0,0,0,0.0,0.0
North Carolina Central,,101.9,,,,67.8,0.487,,17.2,,51.3,34.2,0.319,0.386,-10.03,0,0,0,0,0,0,0.0,0.0
North Dakota,,102.1,,,,72.3,0.508,,16.0,,50.3,24.9,0.293,0.395,-4.91,0,0,0,0,0,0,0.0,0.0
North Dakota State,,104.2,,,,65.8,0.503,,14.0,,50.8,26.9,0.343,0.337,-2.99,0,0,0,0,0,0,0.0,0.0
North Florida,,116.4,,,,72.4,0.584,,14.0,,47.1,25.2,0.485,0.302,-3.92,0,0,0,0,0,0,0.0,0.0
North Texas,,103.3,,,,71.9,0.502,,16.5,,49.6,30.3,0.308,0.456,-3.23,0,0,0,0,0,0,0.0,0.0
Northeastern,,105.4,,,,66.0,0.518,,16.0,,48.9,26.3,0.426,0.389,1.35,0,0,0,0,0,0,0.0,0.0
Northern Arizona,,94.5,,,,71.0,0.463,,16.0,,45.8,22.8,0.372,0.354,-2.83,0,0,0,0,0,0,0.0,0.0
Northern Colorado,,105.8,,,,69.9,0.511,,17.1,,50.1,30.1,0.316,0.421,-4.01,0,0,0,0,0,0,0.0,0.0
Northern Illinois,,103.8,,,,69.3,0.488,,15.5,,52.9,32.9,0.346,0.402,-1.2,0,0,0,0,0,0,0.0,0.0
Northern Iowa,,106.2,,,,64.1,0.535,,14.2,,46.8,17.6,0.427,0.34,4.44,0,0,0,0,0,0,0.0,0.0
Northern Kentucky,,100.8,,,,69.4,0.507,,17.0,,49.1,27.0,0.382,0.317,-0.69,0,0,0,0,0,0,0.0,0.0
Northwestern,,109.7,,,,64.4,0.525,,13.6,,51.4,30.5,0.417,0.284,4.12,0,0,0,0,0,0,0.0,0.0
Northwestern State,,105.6,,,,75.2,0.517,,17.0,,45.5,28.7,0.342,0.369,-5.66,0,0,0,0,0,0,0.0,0.0
Notre Dame,,115.2,,,,65.0,0.54,,13.2,,51.1,32.3,0.343,0.329,9.57,0,0,0,0,0,0,0.0,0.0
Oakland,,115.1,,,,74.8,0.531,,13.2,,51.6,31.1,0.363,0.418,-1.61,0,0,0,0,0,0,0.0,0.0
Ohio,,110.7,,,,70.4,0.544,,15.0,,51.1,24.9,0.385,0.381,-1.18,0,0,0,0,0,0,0.0,0.0
Ohio State,,102.5,,,,67.7,0.494,,16.2,,51.3,30.3,0.328,0.36,7.08,0,0,0,0,0,0,0.0,0.0
Oklahoma,,111.0,,,,71.0,0.543,,15.8,,51.4,31.0,0.407,0.33,11.14,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,101.1,,,,65.0,0.483,,16.6,,49.1,28.8,0.366,0.383,8.81,0,0,0,0,0,0,0.0,0.0
Old Dominion,,108.4,,,,62.8,0.479,,11.9,,54.5,36.5,0.237,0.31,-2.31,0,0,0,0,0,0,0.0,0.0
Omaha,,110.4,,,,76.4,0.521,,14.6,,48.9,29.2,0.296,0.412,-2.04,0,0,0,0,0,0,0.0,0.0
Oral Roberts,,106.4,,,,71.2,0.51,,14.9,,50.2,28.0,0.282,0.365,0.59,0,0,0,0,0,0,0.0,0.0
Oregon,,112.8,,,,69.5,0.525,,13.9,,52.4,34.2,0.34,0.406,8.64,0,0,0,0,0,0,0.0,0.0
Oregon State,,105.1,,,,68.4,0.499,,14.3,,48.3,29.2,0.319,0.373,9.26,0,0,0,0,0,0,0.0,0.0
Pacific,,100.8,,,,67.8,0.5,,17.3,,50.6,29.0,0.369,0.369,2.35,0,0,0,0,0,0,0.0,0.0
Penn State,,98.7,,,,66.2,0.466,,14.7,,49.0,28.7,0.37,0.345,6.95,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,99.0,,,,68.4,0.489,,16.8,,49.3,28.4,0.409,0.316,-2.15,0,0,0,0,0,0,0.0,0.0
Pepperdine,,105.9,,,,68.3,0.495,,13.9,,50.7,30.4,0.252,0.405,1.68,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,112.2,,,,66.4,0.511,,14.6,,55.2,36.9,0.307,0.357,8.75,0,0,0,0,0,0,0.0,0.0
Portland,,106.3,,,,72.7,0.503,,14.4,,47.9,30.6,0.391,0.315,0.56,0,0,0,0,0,0,0.0,0.0
Portland State,,106.1,,,,73.2,0.521,,15.0,,49.2,29.3,0.273,0.339,-5.94,0,0,0,0,0,0,0.0,0.0
Prairie View,,87.6,,,,68.9,0.417,,18.7,,46.1,30.7,0.27,0.365,-6.82,0,0,0,0,0,0,0.0,0.0
Presbyterian,,96.4,,,,69.8,0.475,,17.8,,48.4,27.4,0.288,0.353,-4.98,0,0,0,0,0,0,0.0,0.0
Princeton,,112.5,,,,69.4,0.546,,14.2,,52.0,28.8,0.427,0.336,-1.72,0,0,0,0,0,0,0.0,0.0
Providence,,104.4,,,,69.8,0.48,,13.9,,49.4,30.3,0.371,0.373,8.46,0,0,0,0,0,0,0.0,0.0
Purdue,,113.7,,,,67.8,0.536,,14.9,,57.3,34.9,0.358,0.354,7.46,0,0,0,0,0,0,0.0,0.0
Purdue Fort Wayne,,112.0,,,,70.4,0.55,,15.1,,51.4,28.7,0.428,0.333,-1.66,0,0,0,0,0,0,0.0,0.0
Quinnipiac,,93.0,,,,69.7,0.428,,17.6,,53.5,38.5,0.354,0.28,-4.98,0,0,0,0,0,0,0.0,0.0
Radford,,105.6,,,,67.6,0.508,,16.3,,52.2,35.4,0.349,0.287,-3.45,0,0,0,0,0,0,0.0,0.0
Rhode Island,,105.4,,,,65.1,0.504,,15.1,,51.9,30.6,0.331,0.376,3.29,0,0,0,0,0,0,0.0,0.0
Rice,,105.8,,,,71.4,0.516,,16.2,,47.9,26.9,0.398,0.43,-2.7,0,0,0,0,0,0,0.0,0.0
Richmond,,110.0,,,,68.8,0.547,,13.2,,46.2,23.2,0.365,0.353,4.56,0,0,0,0,0,0,0.0,0.0
Rider,,99.1,,,,65.6,0.483,,16.7,,49.9,28.6,0.359,0.354,-3.6,0,0,0,0,0,0,0.0,0.0
Robert Morris,,93.4,,,,69.4,0.466,,17.9,,45.4,26.0,0.362,0.356,-7.75,0,0,0,0,0,0,0.0,0.0
Rutgers,,93.9,,,,71.3,0.461,,16.9,,45.5,26.0,0.268,0.341,6.43,0,0,0,0,0,0,0.0,0.0
Sacramento State,,102.6,,,,69.2,0.501,,15.0,,48.5,27.0,0.346,0.351,-5.32,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,101.5,,,,72.2,0.484,,17.2,,50.3,33.4,0.303,0.387,-9.05,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,103.2,,,,67.6,0.485,,15.8,,50.7,32.3,0.357,0.389,-9.06,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,109.7,,,,70.1,0.512,,12.3,,51.9,28.2,0.356,0.374,4.93,0,0,0,0,0,0,0.0,0.0
Saint Louis,,94.1,,,,69.4,0.477,,17.6,,46.6,20.7,0.352,0.378,3.49,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,118.1,,,,62.3,0.584,,13.5,,53.9,30.2,0.396,0.286,1.24,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,97.8,,,,66.4,0.477,,16.8,,52.1,30.5,0.337,0.351,-4.3,0,0,0,0,0,0,0.0,0.0
Sam Houston,,106.7,,,,69.8,0.501,,14.4,,52.2,29.9,0.385,0.381,-6.5,0,0,0,0,0,0,0.0,0.0
Samford,,104.2,,,,69.7,0.503,,16.9,,49.7,30.5,0.295,0.43,-4.49,0,0,0,0,0,0,0.0,0.0
San Diego,,91.2,,,,66.6,0.45,,17.9,,47.9,26.5,0.417,0.346,1.42,0,0,0,0,0,0,0.0,0.0
San Diego State,,102.9,,,,66.2,0.474,,15.6,,53.8,34.1,0.327,0.425,4.33,0,0,0,0,0,0,0.0,0.0
San Francisco,,107.8,,,,70.9,0.503,,14.8,,51.9,33.8,0.358,0.385,-0.68,0,0,0,0,0,0,0.0,0.0
San Jose State,,98.4,,,,71.3,0.483,,16.9,,49.9,28.6,0.387,0.393,1.35,0,0,0,0,0,0,0.0,0.0
Santa Clara,,99.2,,,,66.4,0.476,,14.8,,47.8,25.4,0.388,0.34,1.86,0,0,0,0,0,0,0.0,0.0
Savannah State,,90.9,,,,68.2,0.456,,19.0,,47.0,26.1,0.384,0.407,-8.59,0,0,0,0,0,0,0.0,0.0
Seattle,,96.0,,,,67.3,0.481,,20.0,,51.8,33.0,0.318,0.353,-5.02,0,0,0,0,0,0,0.0,0.0
Seton Hall,,104.5,,,,70.7,0.498,,16.4,,52.4,34.7,0.297,0.404,8.28,0,0,0,0,0,0,0.0,0.0
Siena,,108.1,,,,71.0,0.52,,18.7,,55.4,39.0,0.294,0.408,-3.19,0,0,0,0,0,0,0.0,0.0
South Alabama,,96.7,,,,70.3,0.465,,17.5,,49.3,31.2,0.344,0.39,-2.02,0,0,0,0,0,0,0.0,0.0
South Carolina,,105.6,,,,71.4,0.485,,15.9,,54.0,37.5,0.301,0.433,5.83,0,0,0,0,0,0,0.0,0.0
South Carolina State,,106.2,,,,68.8,0.504,,14.8,,49.0,29.2,0.301,0.366,-8.24,0,0,0,0,0,0,0.0,0.0
South Carolina Upstate,,104.0,,,,69.0,0.506,,17.0,,51.1,34.5,0.334,0.308,-4.39,0,0,0,0,0,0,0.0,0.0
South Dakota,,104.4,,,,71.7,0.518,,14.8,,47.7,25.5,0.289,0.305,-0.88,0,0,0,0,0,0,0.0,0.0
South Dakota State,,110.8,,,,68.8,0.515,,14.7,,53.7,32.5,0.367,0.402,-1.22,0,0,0,0,0,0,0.0,0.0
South Florida,,94.2,,,,67.1,0.454,,18.5,,51.6,34.6,0.251,0.33,5.24,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,93.4,,,,71.5,0.454,,16.7,,48.0,28.7,0.3,0.358,-3.43,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,100.3,,,,70.6,0.519,,18.9,,48.9,29.5,0.354,0.379,-7.55,0,0,0,0,0,0,0.0,0.0
Southern,,104.2,,,,69.5,0.496,,14.0,,49.0,28.9,0.298,0.369,-9.37,0,0,0,0,0,0,0.0,0.0
Southern California,,109.4,,,,72.5,0.522,,14.3,,51.1,32.1,0.322,0.351,7.64,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,104.7,,,,69.9,0.511,,16.8,,52.2,31.7,0.338,0.393,-1.3,0,0,0,0,0,0,0.0,0.0
SIU Edwardsville,,96.1,,,,67.7,0.448,,16.8,,50.5,32.4,0.326,0.369,-2.6,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,117.0,,,,66.1,0.553,,15.7,,57.4,41.2,0.268,0.338,4.56,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,97.3,,,,65.0,0.495,,18.1,,47.3,23.4,0.482,0.361,-3.66,0,0,0,0,0,0,0.0,0.0
Southern Utah,,97.9,,,,68.9,0.498,,16.7,,45.9,23.1,0.339,0.369,-4.22,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,111.5,,,,69.1,0.515,,14.2,,49.3,31.4,0.376,0.375,1.87,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,97.2,,,,66.9,0.464,,17.4,,50.6,32.6,0.434,0.365,-9.24,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,92.7,,,,73.3,0.461,,18.2,,47.4,27.5,0.34,0.383,7.94,0,0,0,0,0,0,0.0,0.0
Stanford,,102.6,,,,67.3,0.478,,15.0,,49.4,30.9,0.325,0.449,10.41,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,115.2,,,,69.6,0.545,,14.8,,51.9,34.6,0.365,0.345,-5.47,0,0,0,0,0,0,0.0,0.0
Stetson,,107.0,,,,73.4,0.519,,14.5,,47.1,25.7,0.364,0.341,-4.35,0,0,0,0,0,0,0.0,0.0
Stony Brook,,112.0,,,,67.8,0.524,,14.2,,55.4,36.0,0.3,0.32,-5.28,0,0,0,0,0,0,0.0,0.0
Syracuse,,106.7,,,,64.9,0.501,,15.3,,49.3,33.4,0.421,0.354,9.75,0,0,0,0,0,0,0.0,0.0
TCU,,95.7,,,,70.0,0.457,,17.8,,48.0,29.3,0.308,0.456,8.62,0,0,0,0,0,0,0.0,0.0
Temple,,102.4,,,,65.8,0.47,,11.8,,49.3,29.1,0.375,0.266,6.57,0,0,0,0,0,0,0.0,0.0
Tennessee,,105.9,,,,70.9,0.48,,13.4,,48.7,32.1,0.362,0.341,7.86,0,0,0,0,0,0,0.0,0.0
Tennessee State,,104.0,,,,69.4,0.501,,16.8,,51.8,32.0,0.294,0.417,-5.3,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,110.7,,,,70.1,0.535,,15.5,,49.6,28.0,0.423,0.44,-3.66,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,106.7,,,,67.4,0.513,,15.4,,51.3,30.3,0.395,0.356,-4.72,0,0,0,0,0,0,0.0,0.0
Texas,,106.1,,,,66.8,0.494,,13.2,,49.1,30.7,0.361,0.394,11.71,0,0,0,0,0,0,0.0,0.0
Texas A&M,,109.9,,,,68.6,0.512,,14.3,,53.0,34.6,0.373,0.381,8.45,0,0,0,0,0,0,0.0,0.0
Texas A&M-Corpus Christi,,104.7,,,,70.3,0.493,,15.6,,49.4,31.7,0.329,0.38,-5.44,0,0,0,0,0,0,0.0,0.0
Texas Southern,,107.0,,,,68.1,0.518,,16.4,,53.7,35.3,0.355,0.415,-6.94,0,0,0,0,0,0,0.0,0.0
Texas State,,100.5,,,,65.2,0.474,,15.6,,50.0,30.9,0.271,0.389,-4.29,0,0,0,0,0,0,0.0,0.0
Texas Tech,,106.7,,,,66.7,0.5,,15.5,,50.1,31.2,0.304,0.422,10.25,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,95.9,,,,69.3,0.48,,16.0,,44.8,23.5,0.37,0.304,-4.25,0,0,0,0,0,0,0.0,0.0
The Citadel,,105.6,,,,81.2,0.499,,14.6,,44.4,28.2,0.5,0.314,-4.75,0,0,0,0,0,0,0.0,0.0
Toledo,,110.2,,,,70.4,0.53,,14.5,,52.2,27.9,0.384,0.348,-2.36,0,0,0,0,0,0,0.0,0.0
Towson,,106.1,,,,66.8,0.475,,14.9,,55.2,38.7,0.304,0.445,-1.57,0,0,0,0,0,0,0.0,0.0
Troy,,98.0,,,,70.1,0.465,,14.9,,48.5,29.2,0.371,0.392,-2.07,0,0,0,0,0,0,0.0,0.0
Tulane,,95.0,,,,67.9,0.45,,16.3,,50.1,31.7,0.356,0.307,3.79,0,0,0,0,0,0,0.0,0.0
Tulsa,,106.1,,,,68.8,0.503,,13.6,,48.7,27.8,0.363,0.395,5.76,0,0,0,0,0,0,0.0,0.0
UAB,,112.0,,,,69.4,0.542,,15.4,,52.4,32.7,0.341,0.332,-3.07,0,0,0,0,0,0,0.0,0.0
UC Davis,,93.1,,,,67.1,0.484,,18.6,,49.4,25.2,0.288,0.346,-1.26,0,0,0,0,0,0,0.0,0.0
UC Irvine,,104.3,,,,67.6,0.516,,15.9,,51.7,28.6,0.306,0.353,0.77,0,0,0,0,0,0,0.0,0.0
UC Riverside,,101.4,,,,68.7,0.497,,16.7,,50.6,28.7,0.389,0.364,-3.08,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,103.2,,,,68.3,0.506,,16.0,,51.2,29.2,0.359,0.269,1.44,0,0,0,0,0,0,0.0,0.0
UCF,,99.8,,,,68.3,0.492,,18.4,,51.7,31.3,0.391,0.372,3.01,0,0,0,0,0,0,0.0,0.0
UCLA,,106.9,,,,71.6,0.503,,14.4,,51.6,32.8,0.273,0.323,9.69,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,105.8,,,,70.4,0.505,,15.9,,51.5,31.9,0.306,0.41,-3.25,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,104.9,,,,68.7,0.52,,15.2,,49.4,26.8,0.408,0.29,-3.23,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,110.0,,,,71.3,0.512,,13.5,,50.6,32.2,0.332,0.373,0.35,0,0,0,0,0,0,0.0,0.0
UT Arlington,,107.2,,,,72.8,0.493,,15.5,,55.3,37.0,0.419,0.347,-3.42,0,0,0,0,0,0,0.0,0.0
Utah,,112.5,,,,67.7,0.557,,16.0,,53.2,30.2,0.373,0.382,8.79,0,0,0,0,0,0,0.0,0.0
Utah State,,107.6,,,,68.2,0.523,,15.3,,50.9,29.7,0.391,0.336,2.06,0,0,0,0,0,0,0.0,0.0
Utah Valley,,100.8,,,,74.8,0.498,,15.8,,47.7,24.3,0.398,0.343,-3.58,0,0,0,0,0,0,0.0,0.0
UTEP,,105.2,,,,72.8,0.523,,15.3,,48.1,25.1,0.321,0.42,-4.93,0,0,0,0,0,0,0.0,0.0
UTSA,,98.2,,,,73.1,0.473,,16.2,,47.9,26.7,0.361,0.375,-3.36,0,0,0,0,0,0,0.0,0.0
Valparaiso,,108.8,,,,68.7,0.511,,15.8,,55.9,35.2,0.381,0.353,0.02,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,109.0,,,,69.2,0.529,,14.7,,50.8,27.2,0.38,0.398,8.68,0,0,0,0,0,0,0.0,0.0
Vermont,,108.2,,,,69.3,0.543,,16.9,,51.9,28.6,0.325,0.376,-4.73,0,0,0,0,0,0,0.0,0.0
Villanova,,115.5,,,,67.3,0.561,,14.4,,51.2,28.0,0.427,0.341,9.71,0,0,0,0,0,0,0.0,0.0
Virginia,,115.0,,,,61.5,0.548,,13.2,,53.2,29.8,0.284,0.321,11.12,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,110.0,,,,69.8,0.51,,13.6,,52.0,33.2,0.333,0.322,4.35,0,0,0,0,0,0,0.0,0.0
VMI,,98.9,,,,69.9,0.486,,16.5,,46.1,26.0,0.442,0.281,-3.15,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,105.7,,,,69.7,0.5,,15.6,,49.6,30.4,0.294,0.494,7.53,0,0,0,0,0,0,0.0,0.0
Wagner,,103.2,,,,67.8,0.474,,16.3,,54.7,37.6,0.306,0.329,-9.52,0,0,0,0,0,0,0.0,0.0
Wake Forest,,102.1,,,,71.9,0.494,,17.2,,50.9,32.7,0.343,0.432,10.53,0,0,0,0,0,0,0.0,0.0
Washington,,105.7,,,,78.0,0.481,,14.8,,48.6,33.3,0.332,0.412,8.12,0,0,0,0,0,0,0.0,0.0
Washington State,,98.7,,,,70.4,0.51,,17.9,,48.6,24.2,0.301,0.313,7.97,0,0,0,0,0,0,0.0,0.0
Weber State,,109.4,,,,68.6,0.559,,16.9,,52.6,26.5,0.416,0.436,-5.13,0,0,0,0,0,0,0.0,0.0
West Virginia,,110.3,,,,70.7,0.498,,16.3,,56.1,41.9,0.306,0.462,9.78,0,0,0,0,0,0,0.0,0.0
Western Carolina,,101.7,,,,70.4,0.488,,17.1,,50.2,32.1,0.366,0.381,-1.53,0,0,0,0,0,0,0.0,0.0
Western Illinois,,102.5,,,,68.8,0.507,,15.9,,50.1,25.2,0.322,0.33,-1.32,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,109.9,,,,68.8,0.529,,16.2,,53.8,34.6,0.326,0.39,-0.89,0,0,0,0,0,0,0.0,0.0
Western Michigan,,104.0,,,,68.7,0.485,,15.4,,52.0,30.7,0.312,0.441,0.06,0,0,0,0,0,0,0.0,0.0
Wichita State,,108.8,,,,66.1,0.49,,12.7,,53.1,31.7,0.381,0.38,4.24,0,0,0,0,0,0,0.0,0.0
William & Mary,,111.4,,,,68.5,0.549,,13.9,,51.5,25.4,0.372,0.362,1.3,0,0,0,0,0,0,0.0,0.0
Winthrop,,112.7,,,,72.9,0.552,,15.3,,49.1,26.8,0.411,0.404,-5.7,0,0,0,0,0,0,0.0,0.0
Wisconsin,,105.1,,,,64.1,0.485,,14.6,,52.3,33.0,0.342,0.38,9.4,0,0,0,0,0,0,0.0,0.0
Wofford,,107.4,,,,66.0,0.525,,15.7,,50.2,26.7,0.384,0.374,-2.35,0,0,0,0,0,0,0.0,0.0
Wright State,,101.2,,,,67.5,0.514,,15.2,,47.4,20.1,0.359,0.324,-1.76,0,0,0,0,0,0,0.0,0.0
Wyoming,,103.4,,,,65.5,0.537,,15.4,,45.6,17.2,0.528,0.452,2.19,0,0,0,0,0,0,0.0,0.0
Xavier,,111.2,,,,72.4,0.514,,14.8,,54.9,35.2,0.342,0.417,8.43,0,0,0,0,0,0,0.0,0.0
Yale,,111.5,,,,66.9,0.526,,16.4,,57.8,39.4,0.309,0.413,-1.03,0,0,0,0,0,0,0.0,0.0
Youngstown State,,100.7,,,,74.1,0.494,,14.3,,44.7,23.1,0.348,0.306,-0.86,0,0,0,0,0,0,0.0,0.0
