Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
North Dakota State,,109.2,,,,61.0,0.534,,15.6,,52.2,30.7,0.366,0.288,-4.01,0,0,0,0,0,0,0.0,0.0
North Florida,,99.4,,,,66.7,0.509,,19.1,,44.7,30.7,0.416,0.297,-2.96,0,0,0,0,0,0,0.0,0.0
North Texas,,96.6,,,,67.7,0.444,,17.2,,47.9,33.9,0.221,0.413,-2.71,0,0,0,0,0,0,0.0,0.0
Northeastern,,105.5,,,,63.8,0.51,,17.2,,44.9,31.4,0.359,0.388,-1.91,0,0,0,0,0,0,0.0,0.0
Northern Arizona,,95.6,,,,68.6,0.487,,18.1,,44.6,27.0,0.307,0.314,-3.69,0,0,0,0,0,0,0.0,0.0
Northern Colorado,,105.8,,,,66.3,0.525,,17.0,,49.5,32.3,0.326,0.329,-5.31,0,0,0,0,0,0,0.0,0.0
Northern Illinois,,85.9,,,,62.6,0.402,,19.2,,47.3,33.7,0.315,0.353,-2.2,0,0,0,0,0,0,0.0,0.0
Northern Iowa,,104.0,,,,63.4,0.518,,16.7,,47.8,25.2,0.408,0.328,5.21,0,0,0,0,0,0,0.0,0.0
Northern Kentucky,,97.0,,,,60.4,0.481,,16.6,,43.9,25.3,0.453,0.284,-5.15,0,0,0,0,0,0,0.0,0.0
Northwestern,,98.4,,,,61.5,0.475,,15.2,,41.4,25.9,0.431,0.339,8.29,0,0,0,0,0,0,0.0,0.0
Northwestern State,,107.5,,,,74.4,0.505,,15.9,,47.6,35.3,0.3,0.386,-3.79,0,0,0,0,0,0,0.0,0.0
Notre Dame,,109.8,,,,62.0,0.522,,15.0,,50.6,34.0,0.32,0.32,7.24,0,0,0,0,0,0,0.0,0.0
Oakland,,106.7,,,,68.9,0.5,,15.0,,46.5,31.3,0.357,0.419,-1.61,0,0,0,0,0,0,0.0,0.0
Ohio,,106.2,,,,67.7,0.536,,16.4,,44.0,27.4,0.4,0.313,-1.05,0,0,0,0,0,0,0.0,0.0
Ohio State,,108.9,,,,64.3,0.506,,13.6,,50.5,31.1,0.31,0.354,9.33,0,0,0,0,0,0,0.0,0.0
Oklahoma,,104.9,,,,66.8,0.478,,14.8,,48.7,33.2,0.267,0.354,7.08,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,104.8,,,,67.3,0.488,,15.7,,49.1,31.3,0.313,0.405,6.72,0,0,0,0,0,0,0.0,0.0
Old Dominion,,98.0,,,,65.9,0.449,,17.0,,49.8,38.8,0.293,0.346,-1.53,0,0,0,0,0,0,0.0,0.0
Omaha,,99.8,,,,71.6,0.515,,18.2,,42.5,25.2,0.296,0.3,-3.91,0,0,0,0,0,0,0.0,0.0
Oral Roberts,,105.9,,,,66.5,0.504,,17.5,,50.6,36.4,0.242,0.378,-3.03,0,0,0,0,0,0,0.0,0.0
Oregon,,102.3,,,,68.8,0.493,,18.2,,52.5,35.7,0.273,0.383,5.73,0,0,0,0,0,0,0.0,0.0
Oregon State,,104.5,,,,68.6,0.497,,16.5,,48.8,34.4,0.275,0.37,4.26,0,0,0,0,0,0,0.0,0.0
Pacific,,105.4,,,,63.3,0.509,,15.3,,47.8,29.5,0.321,0.372,0.76,0,0,0,0,0,0,0.0,0.0
Penn State,,94.8,,,,64.4,0.442,,16.2,,48.1,30.9,0.315,0.371,9.47,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,92.6,,,,67.5,0.477,,20.8,,44.3,26.7,0.304,0.344,-1.47,0,0,0,0,0,0,0.0,0.0
Pepperdine,,96.8,,,,63.8,0.487,,19.7,,48.1,32.1,0.299,0.341,0.94,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,113.2,,,,60.4,0.517,,14.8,,53.1,40.4,0.263,0.375,5.66,0,0,0,0,0,0,0.0,0.0
Portland,,92.7,,,,65.5,0.451,,19.4,,49.6,34.0,0.262,0.353,3.24,0,0,0,0,0,0,0.0,0.0
Portland State,,105.1,,,,65.3,0.504,,15.8,,46.1,31.0,0.26,0.328,-5.64,0,0,0,0,0,0,0.0,0.0
Prairie View,,92.2,,,,69.3,0.429,,17.6,,49.7,38.8,0.239,0.322,-10.11,0,0,0,0,0,0,0.0,0.0
Presbyterian,,97.7,,,,63.1,0.509,,18.5,,43.9,23.2,0.338,0.257,-4.67,0,0,0,0,0,0,0.0,0.0
Princeton,,106.1,,,,60.4,0.531,,17.7,,49.8,30.8,0.348,0.353,-1.64,0,0,0,0,0,0,0.0,0.0
Providence,,101.7,,,,65.8,0.459,,15.8,,49.7,37.4,0.308,0.374,6.56,0,0,0,0,0,0,0.0,0.0
Purdue,,100.1,,,,65.7,0.463,,15.8,,50.7,37.1,0.23,0.335,7.87,0,0,0,0,0,0,0.0,0.0
Purdue Fort Wayne,,100.6,,,,65.7,0.501,,17.7,,50.2,31.3,0.35,0.385,-5.31,0,0,0,0,0,0,0.0,0.0
Quinnipiac,,104.1,,,,67.6,0.465,,16.4,,54.9,41.3,0.222,0.411,-4.9,0,0,0,0,0,0,0.0,0.0
Radford,,96.1,,,,68.4,0.449,,16.3,,47.1,33.5,0.327,0.361,-7.27,0,0,0,0,0,0,0.0,0.0
Rhode Island,,95.7,,,,63.2,0.46,,16.3,,43.1,28.4,0.369,0.359,4.97,0,0,0,0,0,0,0.0,0.0
Rice,,94.4,,,,63.8,0.468,,15.7,,37.7,19.9,0.43,0.304,0.01,0,0,0,0,0,0,0.0,0.0
Richmond,,106.9,,,,64.3,0.525,,16.4,,43.8,27.1,0.427,0.432,3.45,0,0,0,0,0,0,0.0,0.0
Rider,,96.6,,,,65.9,0.491,,20.3,,47.8,30.8,0.346,0.394,-1.63,0,0,0,0,0,0,0.0,0.0
Robert Morris,,106.5,,,,66.3,0.51,,16.6,,45.2,31.0,0.412,0.37,-4.89,0,0,0,0,0,0,0.0,0.0
Rutgers,,101.1,,,,64.7,0.487,,18.0,,48.1,35.8,0.249,0.324,6.79,0,0,0,0,0,0,0.0,0.0
Sacramento State,,101.5,,,,63.7,0.466,,15.1,,46.6,30.5,0.307,0.387,-6.88,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,101.1,,,,68.9,0.498,,18.8,,46.5,33.2,0.332,0.322,-3.68,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,94.9,,,,64.4,0.482,,19.3,,43.0,27.6,0.389,0.316,-4.36,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,105.5,,,,63.2,0.506,,16.0,,47.7,31.7,0.393,0.362,4.05,0,0,0,0,0,0,0.0,0.0
Saint Louis,,105.0,,,,64.5,0.504,,14.9,,47.3,27.4,0.341,0.44,4.29,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,115.2,,,,64.5,0.54,,15.4,,54.5,37.1,0.375,0.368,3.26,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,92.2,,,,64.1,0.458,,17.2,,44.7,30.3,0.268,0.303,-2.9,0,0,0,0,0,0,0.0,0.0
Sam Houston,,96.3,,,,65.3,0.444,,16.6,,50.4,34.6,0.353,0.369,-5.19,0,0,0,0,0,0,0.0,0.0
Samford,,98.0,,,,61.2,0.507,,18.7,,43.6,26.7,0.351,0.314,-4.34,0,0,0,0,0,0,0.0,0.0
San Diego,,100.1,,,,64.6,0.492,,17.8,,46.6,31.3,0.324,0.369,2.56,0,0,0,0,0,0,0.0,0.0
San Diego State,,103.7,,,,66.6,0.491,,15.4,,50.4,32.3,0.323,0.364,6.14,0,0,0,0,0,0,0.0,0.0
San Francisco,,104.0,,,,66.7,0.528,,16.1,,45.8,24.7,0.372,0.359,2.85,0,0,0,0,0,0,0.0,0.0
San Jose State,,91.0,,,,68.0,0.421,,17.0,,47.4,33.7,0.294,0.362,-0.96,0,0,0,0,0,0,0.0,0.0
Santa Clara,,108.6,,,,68.1,0.511,,15.4,,48.6,33.6,0.383,0.366,1.68,0,0,0,0,0,0,0.0,0.0
Savannah State,,88.5,,,,63.2,0.459,,22.8,,48.6,35.2,0.263,0.364,-4.71,0,0,0,0,0,0,0.0,0.0
Seattle,,92.4,,,,70.1,0.471,,21.5,,51.5,36.6,0.318,0.29,-1.08,0,0,0,0,0,0,0.0,0.0
Seton Hall,,98.9,,,,65.0,0.513,,20.6,,47.7,31.0,0.417,0.345,5.97,0,0,0,0,0,0,0.0,0.0
Siena,,92.8,,,,64.2,0.461,,20.3,,46.5,33.0,0.337,0.381,-1.86,0,0,0,0,0,0,0.0,0.0
South Alabama,,98.6,,,,69.0,0.462,,19.1,,49.3,36.4,0.319,0.448,-2.95,0,0,0,0,0,0,0.0,0.0
South Carolina,,98.1,,,,66.4,0.466,,18.9,,49.3,38.3,0.332,0.352,2.14,0,0,0,0,0,0,0.0,0.0
South Carolina State,,90.4,,,,65.9,0.431,,18.6,,46.6,36.2,0.28,0.281,-5.07,0,0,0,0,0,0,0.0,0.0
South Carolina Upstate,,104.5,,,,66.9,0.501,,16.8,,51.0,36.4,0.324,0.338,-4.53,0,0,0,0,0,0,0.0,0.0
South Dakota,,104.9,,,,67.2,0.513,,16.1,,44.2,24.7,0.348,0.369,-2.93,0,0,0,0,0,0,0.0,0.0
South Dakota State,,113.1,,,,64.0,0.539,,14.0,,51.3,29.8,0.358,0.324,-3.27,0,0,0,0,0,0,0.0,0.0
South Florida,,95.5,,,,60.1,0.446,,15.1,,44.9,30.3,0.365,0.292,7.72,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,106.6,,,,69.2,0.537,,16.3,,47.8,28.1,0.343,0.327,-6.04,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,95.1,,,,66.4,0.464,,16.8,,45.1,27.2,0.304,0.36,-3.77,0,0,0,0,0,0,0.0,0.0
Southern,,103.0,,,,65.4,0.497,,14.7,,46.9,26.4,0.352,0.392,-10.32,0,0,0,0,0,0,0.0,0.0
Southern California,,96.4,,,,67.1,0.472,,17.0,,47.5,29.2,0.266,0.3,8.19,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,99.8,,,,63.2,0.488,,16.5,,46.3,31.8,0.264,0.34,2.26,0,0,0,0,0,0,0.0,0.0
SIU Edwardsville,,94.9,,,,66.3,0.482,,19.0,,45.7,28.7,0.307,0.337,-4.65,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,100.7,,,,63.8,0.484,,19.2,,49.7,34.8,0.202,0.408,-1.34,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,109.7,,,,66.2,0.538,,18.4,,51.8,39.4,0.313,0.362,1.49,0,0,0,0,0,0,0.0,0.0
Southern Utah,,95.6,,,,69.2,0.452,,18.5,,49.3,32.6,0.285,0.365,-5.11,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,107.2,,,,67.3,0.516,,17.3,,46.1,32.3,0.358,0.399,2.73,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,103.6,,,,67.6,0.484,,15.2,,46.6,34.4,0.351,0.316,-4.74,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,95.1,,,,67.4,0.445,,14.3,,44.8,30.5,0.223,0.289,7.18,0,0,0,0,0,0,0.0,0.0
Stanford,,102.9,,,,68.3,0.475,,14.8,,48.9,32.1,0.33,0.334,7.33,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,103.3,,,,62.7,0.509,,17.1,,52.9,35.2,0.25,0.395,-6.67,0,0,0,0,0,0,0.0,0.0
Stetson,,102.0,,,,68.9,0.525,,20.0,,48.7,31.5,0.393,0.349,-4.13,0,0,0,0,0,0,0.0,0.0
Stony Brook,,105.2,,,,64.7,0.498,,15.7,,51.2,32.5,0.307,0.377,-4.11,0,0,0,0,0,0,0.0,0.0
Syracuse,,107.3,,,,65.2,0.49,,15.5,,49.7,38.8,0.304,0.368,8.57,0,0,0,0,0,0,0.0,0.0
TCU,,89.2,,,,61.7,0.438,,18.7,,46.9,32.2,0.239,0.404,4.39,0,0,0,0,0,0,0.0,0.0
Temple,,106.8,,,,67.6,0.49,,13.6,,46.5,30.8,0.373,0.356,5.21,0,0,0,0,0,0,0.0,0.0
Tennessee,,103.5,,,,63.1,0.479,,16.8,,51.9,36.5,0.313,0.422,6.07,0,0,0,0,0,0,0.0,0.0
Tennessee State,,103.2,,,,68.8,0.496,,18.9,,49.8,35.7,0.335,0.407,-1.27,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,97.7,,,,66.3,0.484,,20.7,,48.8,35.8,0.363,0.371,-3.21,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,94.7,,,,69.5,0.442,,18.2,,46.8,33.1,0.292,0.369,-4.14,0,0,0,0,0,0,0.0,0.0
Texas,,95.9,,,,66.7,0.459,,18.2,,48.8,34.3,0.309,0.407,6.54,0,0,0,0,0,0,0.0,0.0
Texas A&M,,101.1,,,,61.7,0.488,,17.9,,48.2,34.9,0.266,0.329,4.87,0,0,0,0,0,0,0.0,0.0
Texas A&M-Corpus Christi,,95.1,,,,63.3,0.451,,16.3,,44.5,30.2,0.297,0.321,-3.68,0,0,0,0,0,0,0.0,0.0
Texas Southern,,106.1,,,,65.2,0.519,,15.3,,47.2,31.5,0.441,0.312,-7.28,0,0,0,0,0,0,0.0,0.0
Texas State,,98.1,,,,71.6,0.477,,16.8,,43.4,27.3,0.347,0.368,-0.93,0,0,0,0,0,0,0.0,0.0
Texas Tech,,95.4,,,,68.2,0.465,,18.4,,45.8,32.1,0.302,0.381,4.32,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,97.2,,,,66.0,0.493,,18.5,,44.4,29.4,0.328,0.378,-8.19,0,0,0,0,0,0,0.0,0.0
The Citadel,,98.7,,,,65.0,0.511,,20.8,,45.3,31.3,0.324,0.372,-5.42,0,0,0,0,0,0,0.0,0.0
Toledo,,102.5,,,,66.6,0.483,,15.6,,44.5,28.8,0.321,0.375,-3.03,0,0,0,0,0,0,0.0,0.0
Towson,,102.5,,,,65.3,0.488,,18.4,,52.3,39.4,0.306,0.4,-2.56,0,0,0,0,0,0,0.0,0.0
Troy,,97.6,,,,61.9,0.453,,13.9,,44.9,30.7,0.357,0.245,-4.0,0,0,0,0,0,0,0.0,0.0
Tulane,,106.8,,,,65.2,0.475,,15.7,,50.7,36.0,0.338,0.46,-1.8,0,0,0,0,0,0,0.0,0.0
Tulsa,,99.0,,,,67.8,0.491,,18.6,,48.1,30.6,0.34,0.436,0.94,0,0,0,0,0,0,0.0,0.0
UAB,,99.8,,,,71.3,0.488,,18.4,,48.3,33.7,0.331,0.296,1.52,0,0,0,0,0,0,0.0,0.0
UC Davis,,105.5,,,,67.3,0.551,,18.5,,47.6,26.4,0.385,0.329,-2.87,0,0,0,0,0,0,0.0,0.0
UC Irvine,,102.1,,,,67.0,0.491,,15.7,,48.9,31.0,0.347,0.311,-0.97,0,0,0,0,0,0,0.0,0.0
UC Riverside,,91.1,,,,64.5,0.461,,19.2,,49.6,32.7,0.306,0.319,-2.02,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,99.4,,,,64.3,0.493,,18.9,,48.5,32.2,0.426,0.302,0.1,0,0,0,0,0,0,0.0,0.0
UCF,,105.5,,,,66.5,0.518,,17.5,,48.8,35.0,0.363,0.401,0.98,0,0,0,0,0,0,0.0,0.0
UCLA,,105.4,,,,69.6,0.491,,13.7,,46.6,30.7,0.241,0.331,7.77,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,102.7,,,,69.6,0.492,,17.7,,49.1,34.5,0.256,0.377,-3.94,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,100.0,,,,71.7,0.478,,15.3,,47.5,29.2,0.353,0.33,-5.28,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,95.1,,,,66.6,0.467,,18.3,,47.4,31.7,0.292,0.364,-2.24,0,0,0,0,0,0,0.0,0.0
UT Arlington,,96.6,,,,66.6,0.464,,18.5,,49.9,36.3,0.304,0.364,-0.94,0,0,0,0,0,0,0.0,0.0
Utah,,100.6,,,,63.3,0.496,,17.7,,47.4,28.6,0.316,0.319,6.63,0,0,0,0,0,0,0.0,0.0
Utah State,,109.3,,,,62.2,0.525,,17.7,,55.6,37.8,0.313,0.395,-0.72,0,0,0,0,0,0,0.0,0.0
Utah Valley,,101.0,,,,65.2,0.505,,16.3,,47.1,26.1,0.31,0.314,-7.04,0,0,0,0,0,0,0.0,0.0
UTEP,,101.7,,,,61.8,0.506,,17.3,,45.8,28.0,0.321,0.426,2.37,0,0,0,0,0,0,0.0,0.0
UTSA,,97.8,,,,65.2,0.469,,17.5,,44.5,31.0,0.408,0.364,-1.01,0,0,0,0,0,0,0.0,0.0
Valparaiso,,108.9,,,,65.1,0.559,,19.3,,50.5,31.2,0.4,0.42,-1.12,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,97.5,,,,61.4,0.484,,17.0,,47.3,27.9,0.439,0.351,6.05,0,0,0,0,0,0,0.0,0.0
Vermont,,102.6,,,,62.0,0.486,,17.6,,51.5,34.5,0.302,0.448,-4.45,0,0,0,0,0,0,0.0,0.0
Villanova,,98.8,,,,67.4,0.474,,19.6,,49.8,33.0,0.351,0.505,8.54,0,0,0,0,0,0,0.0,0.0
Virginia,,104.4,,,,61.3,0.516,,16.0,,48.8,28.3,0.309,0.316,4.25,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,111.4,,,,68.6,0.513,,13.7,,48.0,36.0,0.357,0.298,4.55,0,0,0,0,0,0,0.0,0.0
VMI,,105.6,,,,73.7,0.504,,15.1,,46.1,33.2,0.432,0.3,-7.08,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,102.0,,,,67.8,0.475,,15.0,,46.5,30.7,0.312,0.368,6.34,0,0,0,0,0,0,0.0,0.0
Wagner,,98.9,,,,68.0,0.475,,18.6,,50.1,35.0,0.24,0.403,-5.06,0,0,0,0,0,0,0.0,0.0
Wake Forest,,97.5,,,,69.2,0.485,,18.2,,46.5,27.7,0.295,0.437,6.19,0,0,0,0,0,0,0.0,0.0
Washington,,102.0,,,,66.1,0.482,,16.7,,50.4,37.3,0.273,0.338,7.18,0,0,0,0,0,0,0.0,0.0
Washington State,,102.4,,,,62.4,0.496,,16.5,,48.6,31.6,0.398,0.341,5.22,0,0,0,0,0,0,0.0,0.0
Weber State,,114.5,,,,65.4,0.574,,16.4,,53.5,30.8,0.327,0.392,-5.71,0,0,0,0,0,0,0.0,0.0
West Virginia,,100.6,,,,65.5,0.456,,16.5,,48.5,37.1,0.306,0.408,6.55,0,0,0,0,0,0,0.0,0.0
Western Carolina,,103.1,,,,66.7,0.484,,16.2,,47.0,34.9,0.317,0.314,-4.39,0,0,0,0,0,0,0.0,0.0
Western Illinois,,101.4,,,,58.5,0.523,,17.3,,49.2,25.6,0.291,0.403,-5.42,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,99.5,,,,67.0,0.485,,18.8,,50.3,35.1,0.362,0.385,-1.12,0,0,0,0,0,0,0.0,0.0
Western Michigan,,101.7,,,,65.2,0.484,,18.7,,51.7,36.0,0.323,0.46,-1.44,0,0,0,0,0,0,0.0,0.0
Wichita State,,107.5,,,,64.9,0.5,,16.2,,53.2,38.0,0.353,0.365,6.09,0,0,0,0,0,0,0.0,0.0
William & Mary,,105.9,,,,63.4,0.54,,17.8,,47.8,28.6,0.385,0.372,-3.42,0,0,0,0,0,0,0.0,0.0
Winthrop,,96.4,,,,62.0,0.474,,18.1,,46.8,29.3,0.367,0.36,-4.39,0,0,0,0,0,0,0.0,0.0
Wisconsin,,104.4,,,,61.4,0.486,,13.0,,50.8,32.4,0.401,0.297,9.73,0,0,0,0,0,0,0.0,0.0
Wofford,,91.3,,,,63.6,0.446,,17.7,,46.2,26.9,0.35,0.281,-4.61,0,0,0,0,0,0,0.0,0.0
Wright State,,97.7,,,,63.0,0.495,,18.1,,46.5,27.0,0.33,0.332,-1.15,0,0,0,0,0,0,0.0,0.0
Wyoming,,99.5,,,,60.8,0.495,,16.5,,44.0,24.4,0.42,0.39,4.54,0,0,0,0,0,0,0.0,0.0
Xavier,,102.3,,,,63.2,0.501,,17.5,,51.2,34.3,0.253,0.414,4.97,0,0,0,0,0,0,0.0,0.0
Yale,,103.0,,,,64.1,0.487,,18.5,,50.7,35.5,0.323,0.425,-0.8,0,0,0,0,0,0,0.0,0.0
Youngstown State,,102.9,,,,67.9,0.493,,14.7,,46.3,28.3,0.357,0.347,-0.8,0,0,0,0,0,0,0.0,0.0
