Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Pittsburgh,,,,,,,0.529,,15.6,,53.5,44.5,0.294,0.361,8.53,0,0,0,0,0,0,0.0,0.0
Portland,,,,,,,0.45,,21.3,,52.3,38.9,0.266,0.355,0.81,0,0,0,0,0,0,0.0,0.0
Portland State,,,,,,,0.513,,17.9,,51.3,44.2,0.332,0.444,-4.57,0,0,0,0,0,0,0.0,0.0
Prairie View,,,,,,,0.413,,20.0,,45.0,39.7,0.298,0.361,-10.4,0,0,0,0,0,0,0.0,0.0
Princeton,,,,,,,0.496,,21.4,,45.4,19.7,0.506,0.302,-5.7,0,0,0,0,0,0,0.0,0.0
Providence,,,,,,,0.537,,20.1,,54.6,42.3,0.292,0.345,6.69,0,0,0,0,0,0,0.0,0.0
Purdue,,,,,,,0.519,,18.0,,50.9,38.8,0.335,0.379,8.89,0,0,0,0,0,0,0.0,0.0
Purdue Fort Wayne,,,,,,,0.52,,18.8,,47.2,24.9,0.385,0.334,-0.71,0,0,0,0,0,0,0.0,0.0
Quinnipiac,,,,,,,0.512,,19.4,,49.5,33.5,0.344,0.369,-7.62,0,0,0,0,0,0,0.0,0.0
Radford,,,,,,,0.489,,20.7,,49.8,37.9,0.251,0.412,-4.25,0,0,0,0,0,0,0.0,0.0
Rhode Island,,,,,,,0.524,,17.9,,51.7,44.7,0.337,0.393,2.32,0,0,0,0,0,0,0.0,0.0
Rice,,,,,,,0.51,,19.0,,48.1,31.3,0.307,0.405,1.43,0,0,0,0,0,0,0.0,0.0
Richmond,,,,,,,0.525,,18.9,,41.3,18.1,0.408,0.321,0.72,0,0,0,0,0,0,0.0,0.0
Rider,,,,,,,0.497,,17.4,,47.9,31.6,0.358,0.359,-4.88,0,0,0,0,0,0,0.0,0.0
Robert Morris,,,,,,,0.539,,18.0,,50.6,31.1,0.366,0.302,-8.07,0,0,0,0,0,0,0.0,0.0
Rutgers,,,,,,,0.438,,17.1,,49.6,34.8,0.324,0.385,5.86,0,0,0,0,0,0,0.0,0.0
Sacramento State,,,,,,,0.466,,15.8,,45.3,40.5,0.302,0.352,-2.68,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,,,,,,0.543,,17.9,,46.9,32.6,0.331,0.339,-6.04,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,,,,,,0.496,,21.3,,50.8,,0.347,0.431,-6.74,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,,,,,,0.518,,19.6,,53.1,39.0,0.288,0.414,2.23,0,0,0,0,0,0,0.0,0.0
Saint Louis,,,,,,,0.512,,18.0,,51.1,27.5,0.303,0.355,2.91,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,,,,,,0.473,,17.0,,53.2,,0.29,0.445,1.03,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,,,,,,0.461,,21.5,,49.1,34.4,0.354,0.29,-5.82,0,0,0,0,0,0,0.0,0.0
Sam Houston,,,,,,,0.521,,17.6,,51.0,39.0,0.407,0.412,-5.35,0,0,0,0,0,0,0.0,0.0
Samford,,,,,,,0.536,,16.7,,46.2,21.4,0.525,0.343,-4.78,0,0,0,0,0,0,0.0,0.0
San Diego,,,,,,,0.507,,18.4,,50.3,41.3,0.337,0.394,-1.15,0,0,0,0,0,0,0.0,0.0
San Diego State,,,,,,,0.517,,18.4,,50.1,33.9,0.282,0.321,3.9,0,0,0,0,0,0,0.0,0.0
San Francisco,,,,,,,0.518,,19.1,,47.1,32.1,0.325,0.357,0.95,0,0,0,0,0,0,0.0,0.0
San Jose State,,,,,,,0.44,,18.1,,48.3,37.4,0.309,0.3,2.21,0,0,0,0,0,0,0.0,0.0
Santa Clara,,,,,,,0.522,,19.1,,53.8,36.6,0.32,0.313,1.58,0,0,0,0,0,0,0.0,0.0
Savannah State,,,,,,,0.457,,24.9,,48.3,30.7,0.308,0.352,-2.51,0,0,0,0,0,0,0.0,0.0
Seton Hall,,,,,,,0.473,,14.4,,47.0,36.4,0.32,0.329,5.37,0,0,0,0,0,0,0.0,0.0
Siena,,,,,,,0.526,,16.4,,49.1,34.4,0.296,0.359,-4.72,0,0,0,0,0,0,0.0,0.0
South Alabama,,,,,,,0.513,,15.6,,49.3,35.2,0.409,0.336,-4.18,0,0,0,0,0,0,0.0,0.0
South Carolina,,,,,,,0.49,,15.2,,46.9,32.6,0.402,0.279,7.86,0,0,0,0,0,0,0.0,0.0
South Carolina State,,,,,,,0.487,,21.1,,51.4,36.6,0.295,0.399,-9.91,0,0,0,0,0,0,0.0,0.0
South Dakota State,,92.5,,,,67.1,0.47,,20.8,,49.4,32.8,0.313,0.37,,0,0,0,0,0,0,0.0,0.0
South Florida,,,,,,,0.493,,21.4,,51.8,34.0,0.283,0.477,4.37,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,,,,,,0.492,,20.3,,47.3,38.8,0.439,0.401,-5.78,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,,,,,,0.505,,16.3,,46.6,31.0,0.364,0.269,-5.98,0,0,0,0,0,0,0.0,0.0
Southern,,,,,,,0.44,,22.9,,47.8,35.4,0.314,0.371,-10.04,0,0,0,0,0,0,0.0,0.0
Southern California,,,,,,,0.528,,18.6,,50.0,34.9,0.263,0.392,7.87,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,,,,,,0.514,,19.7,,51.4,34.6,0.36,0.439,7.53,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,,,,,,0.49,,21.4,,52.7,36.0,0.403,0.39,0.73,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,,,,,,0.478,,17.8,,55.2,42.6,0.249,0.481,0.17,0,0,0,0,0,0,0.0,0.0
Southern Utah,,,,,,,0.532,,18.9,,49.5,30.3,0.297,0.34,-4.41,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,,,,,,0.471,,18.4,,47.5,35.1,0.35,0.397,-1.47,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,,,,,,0.449,,21.3,,52.8,,0.254,0.369,-5.54,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,,,,,,0.474,,18.7,,48.5,,0.38,0.345,6.85,0,0,0,0,0,0,0.0,0.0
Stanford,,,,,,,0.498,,18.4,,54.2,39.5,0.287,0.36,9.06,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,,,,,,0.51,,19.7,,50.7,30.2,0.287,0.379,-6.38,0,0,0,0,0,0,0.0,0.0
Stetson,,,,,,,0.473,,20.0,,48.1,35.2,0.351,0.392,-3.86,0,0,0,0,0,0,0.0,0.0
Stony Brook,,,,,,,0.436,,18.6,,50.5,37.4,0.25,0.353,-5.55,0,0,0,0,0,0,0.0,0.0
Syracuse,,,,,,,0.506,,17.8,,50.7,45.0,0.348,0.42,6.47,0,0,0,0,0,0,0.0,0.0
TCU,,,,,,,0.47,,21.2,,50.0,34.9,0.341,0.437,2.11,0,0,0,0,0,0,0.0,0.0
Temple,,,,,,,0.531,,15.9,,46.7,29.8,0.388,0.362,1.91,0,0,0,0,0,0,0.0,0.0
Tennessee,,,,,,,0.523,,16.1,,49.2,38.4,0.409,0.379,9.15,0,0,0,0,0,0,0.0,0.0
Tennessee State,,,,,,,0.453,,17.4,,50.6,38.4,0.384,0.356,-5.69,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,,,,,,0.51,,18.4,,52.2,41.9,0.333,0.476,-4.85,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,,,,,,0.462,,20.8,,50.9,36.5,0.328,0.435,-6.55,0,0,0,0,0,0,0.0,0.0
Texas,,,,,,,0.516,,14.5,,51.4,48.4,0.366,0.393,6.12,0,0,0,0,0,0,0.0,0.0
Texas A&M,,,,,,,0.557,,16.0,,53.6,34.5,0.28,0.413,5.13,0,0,0,0,0,0,0.0,0.0
Texas A&M-Corpus Christi,,,,,,,0.577,,20.0,,54.9,37.4,0.274,0.485,-4.8,0,0,0,0,0,0,0.0,0.0
Texas Southern,,,,,,,0.44,,21.9,,52.5,41.6,0.185,0.477,-11.7,0,0,0,0,0,0,0.0,0.0
Texas State,,,,,,,0.474,,20.4,,46.8,44.7,0.372,0.432,-6.11,0,0,0,0,0,0,0.0,0.0
Texas Tech,,,,,,,0.509,,15.2,,46.5,32.1,0.272,0.397,7.16,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,,,,,,0.535,,20.3,,49.8,29.5,0.405,0.416,-5.53,0,0,0,0,0,0,0.0,0.0
The Citadel,,,,,,,0.472,,19.9,,48.0,31.2,0.384,0.303,-0.81,0,0,0,0,0,0,0.0,0.0
Toledo,,,,,,,0.508,,17.9,,46.5,32.6,0.369,0.333,1.83,0,0,0,0,0,0,0.0,0.0
Towson,,,,,,,0.503,,16.9,,48.9,31.2,0.352,0.36,-0.56,0,0,0,0,0,0,0.0,0.0
Troy,,,,,,,0.503,,15.2,,46.9,35.7,0.424,0.274,-5.25,0,0,0,0,0,0,0.0,0.0
Tulane,,,,,,,0.489,,18.8,,50.4,32.2,0.24,0.459,0.63,0,0,0,0,0,0,0.0,0.0
Tulsa,,,,,,,0.484,,20.1,,55.0,40.9,0.347,0.421,-0.11,0,0,0,0,0,0,0.0,0.0
UAB,,,,,,,0.486,,17.6,,49.8,35.3,0.368,0.428,3.83,0,0,0,0,0,0,0.0,0.0
UC Davis,,91.7,,,,72.1,0.471,,21.7,,45.6,28.0,0.374,0.38,,0,0,0,0,0,0,0.0,0.0
UC Irvine,,,,,,,0.512,,21.3,,52.4,29.5,0.335,0.39,-1.43,0,0,0,0,0,0,0.0,0.0
UC Riverside,,,,,,,0.458,,17.2,,45.7,33.8,0.363,0.248,-3.08,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,,,,,,0.529,,18.0,,50.6,28.3,0.321,0.378,-3.47,0,0,0,0,0,0,0.0,0.0
UCF,,,,,,,0.544,,19.9,,52.5,34.8,0.374,0.422,-1.48,0,0,0,0,0,0,0.0,0.0
UCLA,,,,,,,0.539,,16.2,,52.0,38.6,0.332,0.324,9.84,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,,,,,,0.483,,19.9,,49.4,36.6,0.274,0.352,-2.23,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,,,,,,0.492,,19.0,,49.4,37.2,0.389,0.429,-3.69,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,,,,,,0.478,,19.6,,51.5,32.8,0.381,0.278,0.01,0,0,0,0,0,0,0.0,0.0
UT Arlington,,,,,,,0.518,,20.7,,51.0,36.7,0.309,0.39,-6.42,0,0,0,0,0,0,0.0,0.0
Utah,,,,,,,0.559,,20.0,,52.8,30.3,0.356,0.397,5.06,0,0,0,0,0,0,0.0,0.0
Utah State,,,,,,,0.521,,18.2,,51.1,36.8,0.292,0.333,1.19,0,0,0,0,0,0,0.0,0.0
Utah Valley,,112.8,,,,63.8,0.551,,16.1,,50.6,30.0,0.35,0.363,,0,0,0,0,0,0,0.0,0.0
UTEP,,,,,,,0.479,,18.0,,50.4,42.6,0.336,0.446,0.24,0,0,0,0,0,0,0.0,0.0
UTSA,,,,,,,0.442,,22.1,,47.1,32.3,0.273,0.406,-4.07,0,0,0,0,0,0,0.0,0.0
Valparaiso,,,,,,,0.535,,21.5,,50.5,24.4,0.385,0.34,-1.3,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,,,,,,0.536,,15.6,,48.4,34.6,0.425,0.324,7.79,0,0,0,0,0,0,0.0,0.0
Vermont,,,,,,,0.5,,19.7,,56.7,48.2,0.269,0.421,-5.15,0,0,0,0,0,0,0.0,0.0
Villanova,,,,,,,0.492,,17.1,,53.3,43.8,0.385,0.417,9.16,0,0,0,0,0,0,0.0,0.0
Virginia,,,,,,,0.506,,16.4,,53.1,42.2,0.38,0.422,7.96,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,,,,,,0.519,,14.4,,50.9,42.7,0.309,0.404,0.2,0,0,0,0,0,0,0.0,0.0
VMI,,,,,,,0.518,,15.1,,44.1,55.1,0.513,0.302,-5.44,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,,,,,,0.511,,14.2,,49.6,36.6,0.237,0.394,8.26,0,0,0,0,0,0,0.0,0.0
Wagner,,,,,,,0.501,,17.8,,49.7,35.5,0.389,0.369,-7.56,0,0,0,0,0,0,0.0,0.0
Wake Forest,,,,,,,0.514,,19.2,,50.1,37.3,0.322,0.469,9.31,0,0,0,0,0,0,0.0,0.0
Washington,,,,,,,0.515,,18.3,,56.6,32.6,0.266,0.329,6.5,0,0,0,0,0,0,0.0,0.0
Washington State,,,,,,,0.52,,14.7,,48.2,27.1,0.297,0.334,6.0,0,0,0,0,0,0,0.0,0.0
Weber State,,,,,,,0.546,,20.8,,50.7,30.7,0.289,0.511,-3.33,0,0,0,0,0,0,0.0,0.0
West Virginia,,,,,,,0.55,,15.1,,47.3,35.5,0.492,0.277,5.43,0,0,0,0,0,0,0.0,0.0
Western Carolina,,,,,,,0.481,,16.6,,48.8,38.6,0.377,0.313,-1.66,0,0,0,0,0,0,0.0,0.0
Western Illinois,,,,,,,0.464,,19.1,,48.0,30.0,0.332,0.397,-4.88,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,,,,,,0.551,,18.3,,51.0,39.5,0.345,0.365,-3.71,0,0,0,0,0,0,0.0,0.0
Western Michigan,,,,,,,0.511,,19.4,,51.8,34.9,0.36,0.469,2.04,0,0,0,0,0,0,0.0,0.0
Wichita State,,,,,,,0.526,,16.4,,51.8,31.7,0.369,0.363,6.36,0,0,0,0,0,0,0.0,0.0
William & Mary,,,,,,,0.502,,19.2,,50.0,29.2,0.412,0.365,-2.53,0,0,0,0,0,0,0.0,0.0
Winston-Salem,,,,,,,0.416,,20.5,,44.1,,0.375,0.327,,0,0,0,0,0,0,0.0,0.0
Winthrop,,,,,,,0.549,,16.5,,54.8,42.2,0.399,0.349,-1.2,0,0,0,0,0,0,0.0,0.0
Wisconsin,,,,,,,0.515,,15.1,,53.5,40.4,0.317,0.45,6.95,0,0,0,0,0,0,0.0,0.0
Wofford,,,,,,,0.51,,15.6,,44.9,27.9,0.47,0.282,-2.49,0,0,0,0,0,0,0.0,0.0
Wright State,,,,,,,0.489,,16.5,,49.5,33.4,0.297,0.322,-0.31,0,0,0,0,0,0,0.0,0.0
Wyoming,,,,,,,0.511,,18.2,,49.7,33.9,0.294,0.457,3.52,0,0,0,0,0,0,0.0,0.0
Xavier,,,,,,,0.551,,16.4,,51.9,36.7,0.386,0.475,3.39,0,0,0,0,0,0,0.0,0.0
Yale,,,,,,,0.514,,19.1,,51.6,27.5,0.322,0.414,-3.67,0,0,0,0,0,0,0.0,0.0
Youngstown State,,,,,,,0.48,,17.5,,51.1,36.9,0.288,0.359,1.19,0,0,0,0,0,0,0.0,0.0
