Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Quinnipiac,,,,,,,0.514,,17.3,,51.1,37.7,0.282,0.369,-9.86,0,0,0,0,0,0,0.0,0.0
Radford,,,,,,,0.489,,20.0,,53.0,42.2,0.316,0.406,-6.1,0,0,0,0,0,0,0.0,0.0
Rhode Island,,,,,,,0.431,,17.4,,49.0,36.1,0.319,0.341,3.68,0,0,0,0,0,0,0.0,0.0
Rice,,,,,,,0.468,,20.6,,51.5,34.0,0.282,0.385,1.31,0,0,0,0,0,0,0.0,0.0
Richmond,,,,,,,0.472,,14.2,,44.1,33.1,0.462,0.319,4.22,0,0,0,0,0,0,0.0,0.0
Rider,,,,,,,0.483,,17.9,,51.0,34.6,0.367,0.319,-5.94,0,0,0,0,0,0,0.0,0.0
Robert Morris,,,,,,,0.501,,19.4,,49.3,34.5,0.348,0.334,-8.44,0,0,0,0,0,0,0.0,0.0
Rutgers,,,,,,,0.452,,19.3,,49.5,47.3,0.303,0.39,2.92,0,0,0,0,0,0,0.0,0.0
Sacramento State,,,,,,,0.475,,18.8,,47.6,36.7,0.307,0.413,-5.33,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,,,,,,0.473,,18.3,,51.0,43.7,0.247,0.336,-9.84,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,,,,,,0.454,,19.6,,48.9,,0.328,0.367,-7.83,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,,,,,,0.526,,15.2,,51.4,38.3,0.375,0.346,3.33,0,0,0,0,0,0,0.0,0.0
Saint Louis,,,,,,,0.476,,19.9,,47.4,31.1,0.286,0.343,6.34,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,,,,,,0.438,,20.7,,50.1,,0.285,0.399,0.66,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,,,,,,0.457,,22.0,,49.8,37.2,0.24,0.35,-4.14,0,0,0,0,0,0,0.0,0.0
Sam Houston,,,,,,,0.488,,20.1,,51.0,38.0,0.33,0.442,-6.38,0,0,0,0,0,0,0.0,0.0
Samford,,,,,,,0.575,,22.6,,47.5,18.7,0.529,0.308,-4.07,0,0,0,0,0,0,0.0,0.0
San Diego,,,,,,,0.496,,17.0,,53.3,39.0,0.29,0.464,1.56,0,0,0,0,0,0,0.0,0.0
San Diego State,,,,,,,0.515,,18.4,,52.4,40.0,0.215,0.395,6.02,0,0,0,0,0,0,0.0,0.0
San Francisco,,,,,,,0.484,,17.4,,49.8,33.4,0.3,0.362,1.12,0,0,0,0,0,0,0.0,0.0
San Jose State,,,,,,,0.461,,18.1,,51.1,37.2,0.329,0.368,1.54,0,0,0,0,0,0,0.0,0.0
Santa Clara,,,,,,,0.472,,18.0,,51.2,33.1,0.374,0.394,0.39,0,0,0,0,0,0,0.0,0.0
Seton Hall,,,,,,,0.463,,17.5,,48.5,43.2,0.385,0.296,6.66,0,0,0,0,0,0,0.0,0.0
Siena,,,,,,,0.478,,18.6,,50.4,40.2,0.353,0.369,-3.71,0,0,0,0,0,0,0.0,0.0
South Alabama,,,,,,,0.497,,22.8,,47.7,29.2,0.324,0.33,-0.25,0,0,0,0,0,0,0.0,0.0
South Carolina,,,,,,,0.492,,17.5,,48.8,44.3,0.362,0.333,9.79,0,0,0,0,0,0,0.0,0.0
South Carolina State,,,,,,,0.46,,18.2,,51.4,46.8,0.229,0.406,-7.01,0,0,0,0,0,0,0.0,0.0
South Florida,,,,,,,0.511,,18.6,,51.8,46.9,0.287,0.378,4.96,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,,,,,,0.516,,19.0,,45.6,23.8,0.338,0.369,-3.07,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,,,,,,0.462,,21.0,,48.6,25.2,0.324,0.363,-7.37,0,0,0,0,0,0,0.0,0.0
Southern,,,,,,,0.474,,17.6,,45.5,30.8,0.391,0.264,-12.56,0,0,0,0,0,0,0.0,0.0
Southern California,,,,,,,0.489,,14.0,,51.3,45.5,0.281,0.333,8.31,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,,,,,,0.513,,16.3,,52.2,48.3,0.284,0.416,1.66,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,,,,,,0.488,,16.6,,51.8,38.2,0.315,0.468,3.58,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,,,,,,0.447,,19.4,,49.0,31.5,0.269,0.382,3.55,0,0,0,0,0,0,0.0,0.0
Southern Utah,,,,,,,0.521,,21.2,,46.5,25.2,0.362,0.332,-1.44,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,,,,,,0.513,,13.8,,45.3,36.0,0.485,0.365,3.61,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,,,,,,0.525,,19.4,,50.0,,0.324,0.42,-10.83,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,,,,,,0.437,,17.1,,50.0,,0.248,0.415,6.31,0,0,0,0,0,0,0.0,0.0
Stanford,,,,,,,0.508,,15.6,,55.7,44.6,0.334,0.446,9.03,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,,,,,,0.474,,20.3,,51.7,34.3,0.254,0.383,-8.32,0,0,0,0,0,0,0.0,0.0
Stetson,,,,,,,0.469,,18.8,,49.5,37.9,0.286,0.341,-3.79,0,0,0,0,0,0,0.0,0.0
Stony Brook,,,,,,,0.45,,21.7,,46.1,31.1,0.238,0.338,-8.03,0,0,0,0,0,0,0.0,0.0
Syracuse,,,,,,,0.495,,17.8,,49.2,49.2,0.296,0.295,5.92,0,0,0,0,0,0,0.0,0.0
TCU,,,,,,,0.484,,13.8,,49.3,47.0,0.311,0.367,4.22,0,0,0,0,0,0,0.0,0.0
Temple,,,,,,,0.493,,13.5,,49.7,43.8,0.432,0.287,7.6,0,0,0,0,0,0,0.0,0.0
Tennessee,,,,,,,0.507,,19.5,,52.3,40.7,0.326,0.366,10.93,0,0,0,0,0,0,0.0,0.0
Tennessee State,,,,,,,0.519,,19.4,,46.1,40.7,0.349,0.317,-2.72,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,,,,,,0.548,,19.1,,55.2,43.6,0.366,0.423,-3.07,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,,,,,,0.48,,16.3,,48.5,40.5,0.251,0.402,-2.61,0,0,0,0,0,0,0.0,0.0
Texas,,,,,,,0.5,,15.8,,53.3,38.7,0.26,0.388,9.98,0,0,0,0,0,0,0.0,0.0
Texas A&M,,,,,,,0.46,,20.6,,50.7,40.1,0.309,0.324,6.91,0,0,0,0,0,0,0.0,0.0
Texas Southern,,,,,,,0.467,,20.3,,48.6,36.6,0.34,0.367,-11.52,0,0,0,0,0,0,0.0,0.0
Texas State,,,,,,,0.516,,21.1,,49.2,33.1,0.342,0.435,-6.54,0,0,0,0,0,0,0.0,0.0
Texas Tech,,,,,,,0.502,,14.4,,49.2,41.9,0.194,0.384,7.22,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,,,,,,0.536,,19.9,,51.2,35.2,0.323,0.396,-2.23,0,0,0,0,0,0,0.0,0.0
The Citadel,,,,,,,0.477,,17.9,,52.5,39.7,0.365,0.437,-2.23,0,0,0,0,0,0,0.0,0.0
Toledo,,,,,,,0.497,,21.1,,50.4,35.0,0.32,0.406,0.95,0,0,0,0,0,0,0.0,0.0
Towson,,,,,,,0.458,,23.2,,48.5,30.8,0.218,0.342,-3.32,0,0,0,0,0,0,0.0,0.0
Troy,,,,,,,0.523,,16.1,,47.0,30.7,0.432,0.3,-6.18,0,0,0,0,0,0,0.0,0.0
Tulane,,,,,,,0.495,,19.4,,50.1,37.6,0.254,0.313,6.67,0,0,0,0,0,0,0.0,0.0
Tulsa,,,,,,,0.541,,15.6,,50.9,37.3,0.317,0.359,2.3,0,0,0,0,0,0,0.0,0.0
UAB,,,,,,,0.477,,17.9,,50.5,37.6,0.332,0.353,2.96,0,0,0,0,0,0,0.0,0.0
UC Irvine,,,,,,,0.528,,18.7,,53.3,33.9,0.289,0.423,-0.19,0,0,0,0,0,0,0.0,0.0
UC Riverside,,,,,,,0.485,,20.5,,49.3,29.9,0.345,0.358,-0.61,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,,,,,,0.514,,18.6,,52.6,30.1,0.323,0.411,-0.05,0,0,0,0,0,0,0.0,0.0
UCF,,,,,,,0.527,,18.0,,50.1,34.6,0.283,0.338,-6.38,0,0,0,0,0,0,0.0,0.0
UCLA,,,,,,,0.53,,18.3,,52.1,39.3,0.299,0.339,10.78,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,,,,,,0.493,,20.1,,47.6,31.3,0.247,0.439,-6.67,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,,,,,,0.503,,19.7,,49.6,32.2,0.304,0.412,-2.34,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,,,,,,0.496,,16.0,,49.6,37.4,0.328,0.363,-0.08,0,0,0,0,0,0,0.0,0.0
UT Arlington,,,,,,,0.492,,17.4,,51.2,37.2,0.256,0.438,-6.5,0,0,0,0,0,0,0.0,0.0
Utah,,,,,,,0.549,,18.5,,50.6,25.2,0.397,0.411,5.19,0,0,0,0,0,0,0.0,0.0
Utah State,,,,,,,0.516,,18.4,,55.0,35.7,0.26,0.375,-1.7,0,0,0,0,0,0,0.0,0.0
UTEP,,,,,,,0.492,,19.6,,48.5,31.7,0.281,0.422,3.12,0,0,0,0,0,0,0.0,0.0
UTSA,,,,,,,0.474,,16.4,,52.5,43.9,0.335,0.507,-7.83,0,0,0,0,0,0,0.0,0.0
Valparaiso,,,,,,,0.518,,15.7,,50.8,44.8,0.395,0.379,-1.24,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,,,,,,0.523,,19.8,,47.9,31.5,0.428,0.327,7.56,0,0,0,0,0,0,0.0,0.0
Vermont,,,,,,,0.498,,16.5,,54.1,43.8,0.297,0.327,-10.81,0,0,0,0,0,0,0.0,0.0
Villanova,,,,,,,0.517,,22.3,,53.9,38.0,0.281,0.404,6.17,0,0,0,0,0,0,0.0,0.0
Virginia,,,,,,,0.508,,17.7,,52.7,40.8,0.275,0.399,7.93,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,,,,,,0.485,,18.0,,49.1,38.3,0.33,0.388,-2.37,0,0,0,0,0,0,0.0,0.0
VMI,,,,,,,0.475,,19.8,,46.5,39.3,0.349,0.3,0.34,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,,,,,,0.486,,22.3,,54.6,41.8,0.353,0.353,3.54,0,0,0,0,0,0,0.0,0.0
Wagner,,,,,,,0.522,,17.5,,48.7,34.7,0.306,0.318,-9.24,0,0,0,0,0,0,0.0,0.0
Wake Forest,,,,,,,0.535,,16.9,,52.0,43.8,0.313,0.354,10.28,0,0,0,0,0,0,0.0,0.0
Washington,,,,,,,0.493,,20.2,,49.4,24.1,0.289,0.401,10.1,0,0,0,0,0,0,0.0,0.0
Washington State,,,,,,,0.471,,18.3,,48.7,33.1,0.348,0.387,6.95,0,0,0,0,0,0,0.0,0.0
Weber State,,,,,,,0.512,,17.4,,53.8,34.5,0.298,0.429,-1.94,0,0,0,0,0,0,0.0,0.0
West Virginia,,,,,,,0.477,,19.8,,50.5,42.3,0.286,0.34,5.9,0,0,0,0,0,0,0.0,0.0
Western Carolina,,,,,,,0.5,,19.8,,49.5,35.4,0.32,0.347,-3.0,0,0,0,0,0,0,0.0,0.0
Western Illinois,,,,,,,0.494,,17.2,,50.3,35.8,0.352,0.353,-3.06,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,,,,,,0.539,,17.2,,54.6,41.0,0.39,0.349,-0.27,0,0,0,0,0,0,0.0,0.0
Western Michigan,,,,,,,0.494,,16.1,,49.9,40.0,0.368,0.338,-0.38,0,0,0,0,0,0,0.0,0.0
Wichita State,,,,,,,0.517,,19.4,,52.5,36.5,0.328,0.464,0.15,0,0,0,0,0,0,0.0,0.0
William & Mary,,,,,,,0.448,,18.3,,52.1,39.0,0.358,0.365,-1.15,0,0,0,0,0,0,0.0,0.0
Winthrop,,,,,,,0.474,,18.2,,52.1,40.5,0.363,0.394,-8.2,0,0,0,0,0,0,0.0,0.0
Wisconsin,,,,,,,0.499,,17.2,,49.9,32.8,0.354,0.391,9.23,0,0,0,0,0,0,0.0,0.0
Wofford,,,,,,,0.444,,15.4,,46.9,35.3,0.335,0.282,1.14,0,0,0,0,0,0,0.0,0.0
Wright State,,,,,,,0.556,,17.5,,47.2,25.4,0.377,0.452,-1.58,0,0,0,0,0,0,0.0,0.0
Wyoming,,,,,,,0.493,,17.2,,55.3,39.4,0.252,0.494,2.72,0,0,0,0,0,0,0.0,0.0
Xavier,,,,,,,0.505,,17.1,,52.7,38.9,0.319,0.453,4.1,0,0,0,0,0,0,0.0,0.0
Yale,,,,,,,0.489,,17.8,,53.3,42.0,0.357,0.424,-5.32,0,0,0,0,0,0,0.0,0.0
Youngstown State,,,,,,,0.446,,18.1,,46.8,30.8,0.285,0.371,-0.16,0,0,0,0,0,0,0.0,0.0
