Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
North Dakota State,,108.7,,,,68.5,0.521,,16.2,,52.6,35.2,0.262,0.408,-3.5,0,0,0,0,0,0,0.0,0.0
North Florida,,94.8,,,,67.5,0.494,,21.4,,46.1,31.3,0.354,0.425,0.31,0,0,0,0,0,0,0.0,0.0
North Texas,,110.4,,,,68.8,0.531,,16.9,,52.1,31.2,0.273,0.519,-5.07,0,0,0,0,0,0,0.0,0.0
Northeastern,,104.8,,,,63.0,0.507,,17.1,,46.9,30.2,0.316,0.358,1.17,0,0,0,0,0,0,0.0,0.0
Northern Arizona,,108.3,,,,65.8,0.545,,17.1,,50.5,31.1,0.278,0.339,-3.72,0,0,0,0,0,0,0.0,0.0
Northern Colorado,,107.0,,,,66.8,0.502,,18.1,,53.6,35.3,0.385,0.434,-2.24,0,0,0,0,0,0,0.0,0.0
Northern Illinois,,98.0,,,,69.3,0.472,,17.6,,50.6,31.0,0.317,0.385,-2.26,0,0,0,0,0,0,0.0,0.0
Northern Iowa,,106.4,,,,59.9,0.501,,13.6,,49.0,25.4,0.427,0.355,2.04,0,0,0,0,0,0,0.0,0.0
Northwestern,,111.8,,,,63.5,0.534,,13.4,,47.6,27.6,0.452,0.3,7.54,0,0,0,0,0,0,0.0,0.0
Northwestern State,,102.0,,,,74.3,0.499,,19.0,,47.7,35.9,0.326,0.491,-7.02,0,0,0,0,0,0,0.0,0.0
Notre Dame,,115.3,,,,64.3,0.535,,14.1,,53.2,33.4,0.386,0.451,8.43,0,0,0,0,0,0,0.0,0.0
Oakland,,117.6,,,,72.4,0.559,,15.7,,53.4,37.2,0.359,0.39,0.1,0,0,0,0,0,0,0.0,0.0
Ohio,,105.3,,,,68.0,0.498,,16.3,,50.2,33.6,0.356,0.373,-1.01,0,0,0,0,0,0,0.0,0.0
Ohio State,,120.0,,,,64.1,0.563,,13.4,,53.8,35.7,0.327,0.371,8.38,0,0,0,0,0,0,0.0,0.0
Oklahoma,,100.7,,,,65.0,0.508,,18.4,,48.0,27.4,0.356,0.359,6.42,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,101.6,,,,66.1,0.475,,17.2,,51.4,32.9,0.267,0.451,6.94,0,0,0,0,0,0,0.0,0.0
Old Dominion,,108.1,,,,60.7,0.485,,16.4,,58.6,45.4,0.276,0.376,1.76,0,0,0,0,0,0,0.0,0.0
Oral Roberts,,110.5,,,,67.2,0.524,,16.3,,50.7,34.2,0.271,0.409,-1.17,0,0,0,0,0,0,0.0,0.0
Oregon,,102.3,,,,68.4,0.485,,15.4,,48.5,30.7,0.352,0.308,6.92,0,0,0,0,0,0,0.0,0.0
Oregon State,,98.9,,,,70.0,0.473,,18.5,,49.8,34.1,0.305,0.436,5.03,0,0,0,0,0,0,0.0,0.0
Pacific,,106.1,,,,61.5,0.512,,16.0,,51.7,30.9,0.413,0.347,-0.88,0,0,0,0,0,0,0.0,0.0
Penn State,,105.5,,,,59.8,0.501,,15.1,,51.0,32.2,0.365,0.311,11.45,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,101.9,,,,63.7,0.52,,18.8,,48.7,26.2,0.354,0.378,-1.64,0,0,0,0,0,0,0.0,0.0
Pepperdine,,101.9,,,,67.5,0.472,,16.6,,51.5,34.2,0.292,0.404,1.43,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,116.3,,,,63.3,0.529,,15.0,,57.8,42.9,0.274,0.431,7.85,0,0,0,0,0,0,0.0,0.0
Portland,,108.7,,,,64.8,0.527,,17.0,,52.6,34.2,0.337,0.33,2.2,0,0,0,0,0,0,0.0,0.0
Portland State,,105.0,,,,68.9,0.501,,15.7,,47.5,29.7,0.354,0.38,-4.47,0,0,0,0,0,0,0.0,0.0
Prairie View,,89.6,,,,69.3,0.434,,17.8,,48.6,32.7,0.349,0.31,-8.77,0,0,0,0,0,0,0.0,0.0
Presbyterian,,99.2,,,,61.3,0.515,,19.6,,47.4,26.8,0.365,0.305,-2.85,0,0,0,0,0,0,0.0,0.0
Princeton,,107.0,,,,63.4,0.522,,16.4,,53.1,31.5,0.313,0.359,-1.61,0,0,0,0,0,0,0.0,0.0
Providence,,104.8,,,,72.0,0.477,,14.7,,50.5,37.2,0.334,0.376,6.44,0,0,0,0,0,0,0.0,0.0
Purdue,,109.5,,,,66.0,0.507,,13.5,,51.4,32.4,0.33,0.344,8.69,0,0,0,0,0,0,0.0,0.0
Purdue Fort Wayne,,109.1,,,,67.6,0.529,,15.7,,49.8,28.8,0.372,0.354,-5.17,0,0,0,0,0,0,0.0,0.0
Quinnipiac,,104.3,,,,68.7,0.472,,14.8,,56.1,40.6,0.257,0.352,-6.39,0,0,0,0,0,0,0.0,0.0
Radford,,87.1,,,,68.1,0.426,,20.3,,47.8,32.0,0.289,0.413,-2.52,0,0,0,0,0,0,0.0,0.0
Rhode Island,,101.5,,,,66.9,0.484,,15.6,,48.9,31.3,0.368,0.304,1.9,0,0,0,0,0,0,0.0,0.0
Rice,,102.9,,,,64.5,0.477,,16.1,,51.8,32.5,0.302,0.432,2.67,0,0,0,0,0,0,0.0,0.0
Richmond,,109.5,,,,63.2,0.531,,14.2,,48.5,28.6,0.366,0.323,2.79,0,0,0,0,0,0,0.0,0.0
Rider,,105.8,,,,68.6,0.535,,17.3,,49.2,30.4,0.351,0.35,-2.67,0,0,0,0,0,0,0.0,0.0
Robert Morris,,101.4,,,,65.6,0.48,,16.8,,50.4,34.4,0.336,0.354,-2.61,0,0,0,0,0,0,0.0,0.0
Rutgers,,101.8,,,,64.4,0.49,,16.0,,49.2,32.0,0.286,0.317,7.22,0,0,0,0,0,0,0.0,0.0
Sacramento State,,93.9,,,,64.6,0.453,,19.1,,50.7,33.4,0.343,0.385,-4.05,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,97.9,,,,67.1,0.482,,19.6,,49.6,33.1,0.305,0.376,-6.12,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,96.5,,,,67.3,0.484,,19.9,,47.8,29.6,0.322,0.363,-3.84,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,100.2,,,,63.9,0.473,,14.8,,46.9,28.5,0.352,0.34,3.46,0,0,0,0,0,0,0.0,0.0
Saint Louis,,97.2,,,,64.8,0.488,,17.9,,48.8,28.5,0.318,0.328,3.06,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,117.2,,,,67.1,0.559,,14.4,,53.1,33.4,0.382,0.338,1.95,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,92.5,,,,65.5,0.455,,19.5,,49.3,32.1,0.322,0.389,-1.08,0,0,0,0,0,0,0.0,0.0
Sam Houston,,101.2,,,,68.6,0.493,,17.8,,53.1,34.4,0.357,0.38,-3.9,0,0,0,0,0,0,0.0,0.0
Samford,,96.7,,,,62.2,0.522,,19.6,,42.8,20.4,0.53,0.355,-4.22,0,0,0,0,0,0,0.0,0.0
San Diego,,92.4,,,,65.6,0.476,,19.8,,44.7,25.5,0.324,0.369,3.18,0,0,0,0,0,0,0.0,0.0
San Diego State,,112.1,,,,63.7,0.515,,14.1,,54.9,38.2,0.298,0.305,6.36,0,0,0,0,0,0,0.0,0.0
San Francisco,,100.7,,,,68.6,0.498,,18.1,,52.3,30.9,0.357,0.385,3.06,0,0,0,0,0,0,0.0,0.0
San Jose State,,103.3,,,,68.1,0.456,,13.3,,51.0,32.7,0.278,0.377,-0.08,0,0,0,0,0,0,0.0,0.0
Santa Clara,,107.3,,,,68.2,0.495,,17.1,,53.2,37.1,0.368,0.469,1.25,0,0,0,0,0,0,0.0,0.0
Savannah State,,92.4,,,,64.8,0.463,,19.7,,49.3,30.8,0.342,0.36,-2.44,0,0,0,0,0,0,0.0,0.0
Seattle,,92.4,,,,74.6,0.446,,19.6,,50.2,35.7,0.305,0.358,-2.36,0,0,0,0,0,0,0.0,0.0
Seton Hall,,97.7,,,,68.5,0.464,,15.3,,48.7,30.1,0.332,0.313,9.33,0,0,0,0,0,0,0.0,0.0
Siena,,98.3,,,,68.2,0.457,,17.2,,52.1,37.1,0.26,0.335,-1.71,0,0,0,0,0,0,0.0,0.0
South Alabama,,100.8,,,,69.1,0.472,,17.0,,50.1,35.7,0.294,0.412,-4.34,0,0,0,0,0,0,0.0,0.0
South Carolina,,97.5,,,,68.1,0.45,,15.9,,50.1,36.7,0.353,0.272,5.6,0,0,0,0,0,0,0.0,0.0
South Carolina State,,96.5,,,,68.1,0.479,,20.6,,50.9,36.1,0.314,0.344,-8.57,0,0,0,0,0,0,0.0,0.0
South Carolina Upstate,,89.0,,,,64.6,0.436,,18.8,,47.8,32.7,0.438,0.28,-0.94,0,0,0,0,0,0,0.0,0.0
South Dakota,,107.0,,,,73.4,0.516,,14.7,,49.7,29.6,0.35,0.365,-10.48,0,0,0,0,0,0,0.0,0.0
South Dakota State,,118.0,,,,69.3,0.538,,12.2,,50.4,33.6,0.353,0.353,-4.04,0,0,0,0,0,0,0.0,0.0
South Florida,,97.1,,,,62.8,0.462,,19.7,,52.0,36.6,0.306,0.381,8.89,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,97.2,,,,67.5,0.484,,18.4,,49.8,31.0,0.285,0.473,-5.4,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,103.5,,,,67.4,0.493,,17.0,,49.4,32.6,0.327,0.378,-5.4,0,0,0,0,0,0,0.0,0.0
Southern,,83.4,,,,67.4,0.43,,21.1,,44.9,28.6,0.324,0.344,-9.47,0,0,0,0,0,0,0.0,0.0
Southern California,,102.6,,,,64.3,0.499,,15.4,,50.7,29.9,0.315,0.354,7.97,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,95.0,,,,63.7,0.471,,19.2,,51.0,30.4,0.271,0.384,1.48,0,0,0,0,0,0,0.0,0.0
SIU Edwardsville,,90.8,,,,70.2,0.484,,21.1,,44.4,24.6,0.372,0.326,-3.67,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,104.5,,,,61.2,0.567,,20.5,,47.3,24.2,0.43,0.337,-0.39,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,111.7,,,,66.1,0.5,,14.8,,55.3,39.7,0.257,0.413,1.9,0,0,0,0,0,0,0.0,0.0
Southern Utah,,101.5,,,,68.2,0.499,,20.0,,52.1,36.4,0.181,0.455,-3.44,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,102.9,,,,64.9,0.508,,18.9,,52.1,33.7,0.295,0.438,1.73,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,98.6,,,,67.7,0.461,,16.6,,47.0,32.2,0.399,0.401,-5.85,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,105.1,,,,66.5,0.495,,16.0,,49.5,32.5,0.241,0.442,10.01,0,0,0,0,0,0,0.0,0.0
Stanford,,100.4,,,,65.9,0.49,,17.4,,51.2,32.7,0.332,0.377,5.17,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,104.1,,,,63.2,0.494,,18.3,,55.8,38.7,0.234,0.368,-7.73,0,0,0,0,0,0,0.0,0.0
Stetson,,94.8,,,,66.5,0.477,,20.3,,48.7,34.2,0.336,0.413,-2.86,0,0,0,0,0,0,0.0,0.0
Stony Brook,,94.7,,,,62.9,0.444,,16.2,,49.8,31.2,0.36,0.318,-6.2,0,0,0,0,0,0,0.0,0.0
Syracuse,,110.3,,,,66.0,0.528,,15.7,,52.5,36.7,0.317,0.36,8.79,0,0,0,0,0,0,0.0,0.0
TCU,,98.9,,,,67.8,0.493,,16.3,,48.8,27.3,0.325,0.287,3.93,0,0,0,0,0,0,0.0,0.0
Temple,,106.6,,,,65.5,0.5,,14.0,,51.8,32.1,0.3,0.338,4.23,0,0,0,0,0,0,0.0,0.0
Tennessee,,103.4,,,,67.1,0.476,,16.4,,52.6,37.8,0.3,0.397,8.73,0,0,0,0,0,0,0.0,0.0
Tennessee State,,102.0,,,,66.0,0.494,,19.3,,49.7,33.9,0.369,0.394,-4.73,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,103.1,,,,71.5,0.519,,19.3,,53.5,35.2,0.235,0.429,-5.77,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,97.2,,,,69.8,0.472,,18.8,,47.6,30.8,0.302,0.389,-5.0,0,0,0,0,0,0,0.0,0.0
Texas,,109.9,,,,67.8,0.502,,14.4,,54.3,38.2,0.255,0.431,7.96,0,0,0,0,0,0,0.0,0.0
Texas A&M,,106.6,,,,63.1,0.494,,16.9,,54.7,38.2,0.311,0.465,5.94,0,0,0,0,0,0,0.0,0.0
Texas A&M-Corpus Christi,,93.6,,,,66.4,0.478,,22.1,,50.8,34.7,0.308,0.422,-2.09,0,0,0,0,0,0,0.0,0.0
Texas Southern,,93.8,,,,67.7,0.483,,20.9,,49.3,30.6,0.379,0.477,-9.02,0,0,0,0,0,0,0.0,0.0
Texas State,,102.3,,,,76.0,0.497,,17.2,,49.9,32.6,0.3,0.454,-5.89,0,0,0,0,0,0,0.0,0.0
Texas Tech,,103.2,,,,70.4,0.493,,16.8,,48.5,32.4,0.265,0.381,6.18,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,98.4,,,,69.0,0.498,,19.4,,47.7,29.0,0.386,0.433,-6.41,0,0,0,0,0,0,0.0,0.0
The Citadel,,99.1,,,,64.4,0.472,,16.8,,52.0,33.0,0.278,0.308,-2.84,0,0,0,0,0,0,0.0,0.0
Toledo,,89.6,,,,64.1,0.462,,21.4,,47.2,28.8,0.341,0.423,-0.88,0,0,0,0,0,0,0.0,0.0
Towson,,103.7,,,,65.5,0.493,,15.8,,47.2,30.3,0.308,0.376,-0.52,0,0,0,0,0,0,0.0,0.0
Troy,,98.3,,,,71.0,0.479,,16.8,,48.9,30.8,0.414,0.298,-2.05,0,0,0,0,0,0,0.0,0.0
Tulane,,104.4,,,,65.4,0.5,,16.0,,48.9,31.2,0.384,0.363,-0.68,0,0,0,0,0,0,0.0,0.0
Tulsa,,104.7,,,,66.3,0.501,,17.5,,54.0,34.1,0.357,0.444,3.25,0,0,0,0,0,0,0.0,0.0
UAB,,105.7,,,,63.1,0.508,,16.4,,51.7,33.4,0.405,0.297,2.78,0,0,0,0,0,0,0.0,0.0
UC Davis,,102.4,,,,68.1,0.534,,18.3,,45.9,23.7,0.393,0.345,-1.9,0,0,0,0,0,0,0.0,0.0
UC Irvine,,102.2,,,,72.0,0.485,,15.4,,47.8,25.9,0.357,0.414,-2.36,0,0,0,0,0,0,0.0,0.0
UC Riverside,,97.8,,,,66.6,0.47,,17.5,,50.3,33.2,0.264,0.328,-1.4,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,102.9,,,,65.2,0.523,,19.1,,49.6,28.4,0.373,0.373,0.12,0,0,0,0,0,0,0.0,0.0
UCF,,105.4,,,,65.3,0.512,,18.0,,51.7,34.1,0.344,0.464,1.97,0,0,0,0,0,0,0.0,0.0
UCLA,,103.8,,,,66.8,0.502,,18.5,,53.1,36.0,0.29,0.443,7.93,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,102.9,,,,70.1,0.495,,17.8,,49.3,33.2,0.264,0.415,-2.89,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,98.4,,,,71.4,0.48,,18.2,,48.2,32.3,0.287,0.365,-0.37,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,101.3,,,,61.7,0.501,,18.5,,48.6,33.6,0.364,0.287,-0.44,0,0,0,0,0,0,0.0,0.0
UT Arlington,,99.1,,,,70.6,0.506,,21.2,,50.3,32.9,0.376,0.368,-5.47,0,0,0,0,0,0,0.0,0.0
Utah,,98.3,,,,68.2,0.478,,17.4,,49.5,29.4,0.317,0.358,6.56,0,0,0,0,0,0,0.0,0.0
Utah State,,111.6,,,,64.1,0.527,,15.7,,55.7,34.5,0.314,0.427,0.5,0,0,0,0,0,0,0.0,0.0
Utah Valley,,107.1,,,,69.4,0.501,,16.8,,54.3,33.0,0.325,0.464,-9.97,0,0,0,0,0,0,0.0,0.0
UTEP,,103.3,,,,67.6,0.518,,16.3,,48.3,25.0,0.29,0.408,2.47,0,0,0,0,0,0,0.0,0.0
UTSA,,102.0,,,,68.8,0.491,,17.1,,48.9,30.4,0.356,0.414,-4.93,0,0,0,0,0,0,0.0,0.0
Valparaiso,,106.6,,,,67.5,0.529,,17.2,,50.7,33.4,0.342,0.337,1.69,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,111.1,,,,67.6,0.529,,16.4,,51.7,32.9,0.382,0.452,6.86,0,0,0,0,0,0,0.0,0.0
Vermont,,103.0,,,,64.7,0.491,,17.3,,54.7,37.3,0.247,0.372,-5.33,0,0,0,0,0,0,0.0,0.0
Villanova,,109.6,,,,65.7,0.495,,15.2,,53.2,35.8,0.332,0.423,8.23,0,0,0,0,0,0,0.0,0.0
Virginia,,99.5,,,,61.7,0.485,,15.4,,48.2,26.2,0.362,0.32,6.55,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,108.3,,,,65.3,0.511,,14.7,,47.0,30.9,0.412,0.37,3.78,0,0,0,0,0,0,0.0,0.0
VMI,,111.5,,,,78.5,0.533,,14.5,,47.2,30.6,0.47,0.342,-5.45,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,106.0,,,,65.6,0.503,,16.0,,51.3,32.6,0.31,0.407,6.29,0,0,0,0,0,0,0.0,0.0
Wagner,,98.2,,,,67.7,0.498,,19.9,,45.3,25.1,0.343,0.412,-3.67,0,0,0,0,0,0,0.0,0.0
Wake Forest,,95.1,,,,70.7,0.476,,19.4,,46.2,26.3,0.296,0.384,5.51,0,0,0,0,0,0,0.0,0.0
Washington,,114.5,,,,72.0,0.537,,14.1,,52.9,37.7,0.363,0.315,7.74,0,0,0,0,0,0,0.0,0.0
Washington State,,104.9,,,,68.5,0.516,,16.1,,48.6,28.3,0.344,0.36,6.81,0,0,0,0,0,0,0.0,0.0
Weber State,,106.0,,,,65.9,0.524,,17.0,,50.7,27.4,0.367,0.353,-1.74,0,0,0,0,0,0,0.0,0.0
West Virginia,,109.0,,,,64.0,0.485,,15.4,,52.4,40.2,0.335,0.409,11.03,0,0,0,0,0,0,0.0,0.0
Western Carolina,,100.1,,,,69.5,0.478,,16.6,,50.3,34.0,0.287,0.308,-2.86,0,0,0,0,0,0,0.0,0.0
Western Illinois,,90.9,,,,63.0,0.469,,19.1,,46.4,23.0,0.318,0.388,-4.43,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,101.0,,,,68.9,0.484,,17.9,,50.2,36.1,0.309,0.374,-3.15,0,0,0,0,0,0,0.0,0.0
Western Michigan,,104.9,,,,67.7,0.493,,16.8,,52.8,37.0,0.283,0.359,-2.52,0,0,0,0,0,0,0.0,0.0
Wichita State,,111.4,,,,64.4,0.532,,16.3,,56.3,35.6,0.36,0.344,1.79,0,0,0,0,0,0,0.0,0.0
William & Mary,,100.6,,,,63.5,0.521,,18.6,,48.9,24.7,0.435,0.361,0.49,0,0,0,0,0,0,0.0,0.0
Winthrop,,96.1,,,,67.1,0.452,,16.2,,50.3,32.5,0.237,0.367,-3.2,0,0,0,0,0,0,0.0,0.0
Wisconsin,,117.7,,,,57.3,0.518,,11.1,,51.9,32.6,0.412,0.295,9.42,0,0,0,0,0,0,0.0,0.0
Wofford,,111.4,,,,64.6,0.53,,15.4,,50.8,34.1,0.266,0.42,-1.21,0,0,0,0,0,0,0.0,0.0
Wright State,,103.4,,,,62.2,0.497,,15.4,,46.6,25.4,0.368,0.394,1.45,0,0,0,0,0,0,0.0,0.0
Wyoming,,96.8,,,,68.1,0.477,,18.0,,47.6,28.8,0.329,0.399,3.53,0,0,0,0,0,0,0.0,0.0
Xavier,,108.7,,,,65.3,0.512,,15.8,,53.3,32.4,0.309,0.445,4.41,0,0,0,0,0,0,0.0,0.0
Yale,,100.5,,,,66.6,0.497,,17.7,,50.2,27.3,0.328,0.397,-2.72,0,0,0,0,0,0,0.0,0.0
Youngstown State,,98.0,,,,69.6,0.479,,14.7,,46.4,27.5,0.388,0.292,0.93,0,0,0,0,0,0,0.0,0.0
